MatchRow,TossTeam,HomeTeamName,AwayTeamName,1Summary,FirstBattingTeamName,RevisedOver,RevisedTarget,2Summary,SecondBattingTeamName,GroundName,city,MATCH_COMMENCE_START_DATE,MatchTime,MatchEndDate,MatchEndTime,Year,MatchName1,MatchName2,Winner,WinDetails,Runs1,Wickets1,Overs1,Runs2,Wickets2,Overs2
45.0,Deccan Chargers,Chennai Super Kings,Deccan Chargers,160/6 (20 Overs),Chennai Super Kings,0.0,0.0,150/5 (20 Overs),Deccan Chargers,M. A. Chidambaram Stadium,Chennai,2012-05-04,20:00,2012-05-04,23:00,2012,Chennai Super Kings,Deccan Chargers,Chennai Super Kings,won by 10 runs,160.0,6.0,20.0,150.0,5.0,20.0
44.0,Mumbai Indians,Pune Warriors India,Mumbai Indians,120/9 (20 Overs),Mumbai Indians,0.0,0.0,119/6 (20 Overs),Pune Warriors India,Maharashtra Cricket Association Stadium,Pune,2012-05-03,20:00,2012-05-03,23:00,2012,Pune Warriors India,Mumbai Indians,Mumbai Indians,won by 1 run,120.0,9.0,20.0,119.0,6.0,20.0
43.0,Punjab Kings,Royal Challengers Bangalore,Punjab Kings,158/5 (20 Overs),Royal Challengers Bangalore,0.0,0.0,163/6 (19.5 Overs),Punjab Kings,M. Chinnaswamy Stadium,Bengaluru,2012-05-02,20:00,2012-05-02,23:00,2012,Royal Challengers Bangalore,Punjab Kings,Punjab Kings,won by 4 wickets,158.0,5.0,20.0,163.0,6.0,19.5
42.0,Delhi Capitals,Rajasthan Royals,Delhi Capitals,141/6 (20 Overs),Rajasthan Royals,0.0,0.0,144/4 (15.2 Overs),Delhi Capitals,Sawai Mansingh Stadium,Jaipur,2012-05-01,20:00,2012-05-01,23:00,2012,Rajasthan Royals,Delhi Capitals,Delhi Capitals,won by 6 wickets,141.0,6.0,20.0,144.0,4.0,15.2
41.0,Pune Warriors India,Deccan Chargers,Pune Warriors India,186/4 (20 Overs),Deccan Chargers,0.0,0.0,173/5 (20 Overs),Pune Warriors India,Barabati Stadium,Cuttack,2012-05-01,16:00,2012-05-01,23:00,2012,Deccan Chargers,Pune Warriors India,Deccan Chargers,won by 13 runs,186.0,4.0,20.0,173.0,5.0,20.0
40.0,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,139/5 (20 Overs),Chennai Super Kings,0.0,0.0,140/5 (19.4 Overs),Kolkata Knight Riders,M. A. Chidambaram Stadium,Chennai,2012-04-30,20:00,2012-04-30,23:00,2012,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,won by 5 wickets,139.0,5.0,20.0,140.0,5.0,19.4
39.0,Deccan Chargers,Mumbai Indians,Deccan Chargers,100/10 (18.4 Overs),Deccan Chargers,0.0,0.0,101/5 (18.1 Overs),Mumbai Indians,Wankhede Stadium,Mumbai,2012-04-29,20:00,2012-04-29,23:00,2012,Mumbai Indians,Deccan Chargers,Mumbai Indians,won by 5 wickets,100.0,10.0,18.4,101.0,5.0,18.1
38.0,Rajasthan Royals,Delhi Capitals,Rajasthan Royals,152/6 (20 Overs),Delhi Capitals,0.0,0.0,151/3 (20 Overs),Rajasthan Royals,Arun Jaitley Stadium,Delhi,2012-04-29,16:00,2012-04-29,23:00,2012,Delhi Capitals,Rajasthan Royals,Delhi Capitals,won by 1 run,152.0,6.0,20.0,151.0,3.0,20.0
37.0,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,190/4 (20 Overs),Kolkata Knight Riders,0.0,0.0,143/6 (20 Overs),Royal Challengers Bangalore,Eden Gardens,Kolkata,2012-04-28,20:00,2012-04-28,23:00,2012,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,won by 47 runs,190.0,4.0,20.0,143.0,6.0,20.0
36.0,Punjab Kings,Chennai Super Kings,Punjab Kings,156/8 (20 Overs),Punjab Kings,0.0,0.0,149/8 (20 Overs),Chennai Super Kings,M. A. Chidambaram Stadium,Chennai,2012-04-28,16:00,2012-04-28,23:00,2012,Chennai Super Kings,Punjab Kings,Punjab Kings,won by 7 runs,156.0,8.0,20.0,149.0,8.0,20.0
35.0,Mumbai Indians,Delhi Capitals,Mumbai Indians,207/5 (20 Overs),Delhi Capitals,0.0,0.0,170/9 (20 Overs),Mumbai Indians,Arun Jaitley Stadium,Delhi,2012-04-27,20:00,2012-04-27,23:00,2012,Delhi Capitals,Mumbai Indians,Delhi Capitals,won by 37 runs,207.0,5.0,20.0,170.0,9.0,20.0
34.0,Deccan Chargers,Pune Warriors India,Deccan Chargers,177/4 (20 Overs),Deccan Chargers,0.0,0.0,159/7 (20 Overs),Pune Warriors India,Maharashtra Cricket Association Stadium,Pune,2012-04-26,20:00,2012-04-26,23:00,2012,Pune Warriors India,Deccan Chargers,Deccan Chargers,won by 18 runs,177.0,4.0,20.0,159.0,7.0,20.0
33.0,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,Not Available,Chennai Super Kings,0.0,0.0,Not Available,Royal Challengers Bangalore,M. Chinnaswamy Stadium,Bengaluru,2012-04-25,20:00,2012-04-25,23:00,2012,Royal Challengers Bangalore,Chennai Super Kings,No Result,Match abandoned without a ball bowled,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
32.0,Mumbai Indians,Punjab Kings,Mumbai Indians,168/3 (20 Overs),Punjab Kings,0.0,0.0,171/6 (19.5 Overs),Mumbai Indians,Punjab Cricket Association IS Bindra Stadium,Mohali,2012-04-25,16:00,2012-04-25,23:00,2012,Punjab Kings,Mumbai Indians,Mumbai Indians,won by 4 wickets,168.0,3.0,20.0,171.0,6.0,19.5
31.0,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,Not Available,Kolkata Knight Riders,0.0,0.0,Not Available,Deccan Chargers,Eden Gardens,Kolkata,2012-04-24,20:00,2012-04-24,23:00,2012,Kolkata Knight Riders,Deccan Chargers,No Result,Match abandoned without a ball bowled,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
30.0,Delhi Capitals,Pune Warriors India,Delhi Capitals,146/2 (20 Overs),Pune Warriors India,0.0,0.0,148/2 (16 Overs),Delhi Capitals,Maharashtra Cricket Association Stadium,Pune,2012-04-24,16:00,2012-04-24,23:00,2012,Pune Warriors India,Delhi Capitals,Delhi Capitals,won by 8 wickets,146.0,2.0,20.0,148.0,2.0,16.0
29.0,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,189/3 (20 Overs),Royal Challengers Bangalore,0.0,0.0,143/7 (20 Overs),Rajasthan Royals,Sawai Mansingh Stadium,Jaipur,2012-04-23,20:00,2012-04-23,23:00,2012,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,won by 46 runs,189.0,3.0,20.0,143.0,7.0,20.0
28.0,Kolkata Knight Riders,Deccan Chargers,Kolkata Knight Riders,126/7 (20 Overs),Deccan Chargers,0.0,0.0,127/5 (19 Overs),Kolkata Knight Riders,Barabati Stadium,Cuttack,2012-04-22,20:00,2012-04-22,23:00,2012,Deccan Chargers,Kolkata Knight Riders,Kolkata Knight Riders,won by 5 wickets,126.0,7.0,20.0,127.0,5.0,19.0
27.0,Punjab Kings,Mumbai Indians,Punjab Kings,163/6 (20 Overs),Mumbai Indians,0.0,0.0,164/4 (19.3 Overs),Punjab Kings,Wankhede Stadium,Mumbai,2012-04-22,16:00,2012-04-22,23:00,2012,Mumbai Indians,Punjab Kings,Punjab Kings,won by 6 wickets,163.0,6.0,20.0,164.0,4.0,19.3
26.0,Pune Warriors India,Delhi Capitals,Pune Warriors India,192/3 (20 Overs),Pune Warriors India,0.0,0.0,172/7 (20 Overs),Delhi Capitals,Arun Jaitley Stadium,Delhi,2012-04-21,20:00,2012-04-21,23:00,2012,Delhi Capitals,Pune Warriors India,Pune Warriors India,won by 20 runs,192.0,3.0,20.0,172.0,7.0,20.0
25.0,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,146/4 (20 Overs),Rajasthan Royals,0.0,0.0,147/3 (20 Overs),Chennai Super Kings,M. A. Chidambaram Stadium,Chennai,2012-04-21,16:00,2012-04-21,23:00,2012,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,won by 7 wickets,146.0,4.0,20.0,147.0,3.0,20.0
24.0,Royal Challengers Bangalore,Punjab Kings,Royal Challengers Bangalore,163/6 (20 Overs),Punjab Kings,0.0,0.0,166/5 (19.3 Overs),Royal Challengers Bangalore,Punjab Cricket Association IS Bindra Stadium,Mohali,2012-04-20,20:00,2012-04-20,23:00,2012,Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,won by 5 wickets,163.0,6.0,20.0,166.0,5.0,19.3
23.0,Deccan Chargers,Delhi Capitals,Deccan Chargers,157/8 (20 Overs),Deccan Chargers,0.0,0.0,162/5 (19.1 Overs),Delhi Capitals,Arun Jaitley Stadium,Delhi,2012-04-19,16:00,2012-04-19,23:00,2012,Delhi Capitals,Deccan Chargers,Delhi Capitals,won by 5 wickets,157.0,8.0,20.0,162.0,5.0,19.1
22.0,Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,124/7 (20 Overs),Punjab Kings,0.0,0.0,127/2 (16.3 Overs),Kolkata Knight Riders,Punjab Cricket Association IS Bindra Stadium,Mohali,2012-04-18,20:00,2012-04-18,23:00,2012,Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,won by 8 wickets,124.0,7.0,20.0,127.0,2.0,16.3
21.0,Pune Warriors India,Royal Challengers Bangalore,Pune Warriors India,182/6 (20 Overs),Pune Warriors India,0.0,0.0,186/4 (20 Overs),Royal Challengers Bangalore,M. Chinnaswamy Stadium,Bengaluru,2012-04-17,20:00,2012-04-17,23:00,2012,Royal Challengers Bangalore,Pune Warriors India,Royal Challengers Bangalore,won by 6 wickets,182.0,6.0,20.0,186.0,4.0,20.0
20.0,Deccan Chargers,Rajasthan Royals,Deccan Chargers,196/2 (20 Overs),Deccan Chargers,0.0,0.0,197/5 (19.4 Overs),Rajasthan Royals,Sawai Mansingh Stadium,Jaipur,2012-04-17,16:00,2012-04-17,23:00,2012,Rajasthan Royals,Deccan Chargers,Rajasthan Royals,won by 5 wickets,196.0,2.0,20.0,197.0,5.0,19.4
19.0,Delhi Capitals,Mumbai Indians,Delhi Capitals,92/10 (19.2 Overs),Mumbai Indians,0.0,0.0,93/3 (14.5 Overs),Delhi Capitals,Wankhede Stadium,Mumbai,2012-04-16,20:00,2012-04-16,23:00,2012,Mumbai Indians,Delhi Capitals,Delhi Capitals,won by 7 wickets,92.0,10.0,19.2,93.0,3.0,14.5
18.0,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,195/2 (20 Overs),Rajasthan Royals,0.0,0.0,136/10 (19.5 Overs),Royal Challengers Bangalore,M. Chinnaswamy Stadium,Bengaluru,2012-04-15,20:00,2012-04-15,23:00,2012,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,won by 59 runs,195.0,2.0,20.0,136.0,10.0,19.5
17.0,Punjab Kings,Kolkata Knight Riders,Punjab Kings,134/9 (20 Overs),Punjab Kings,0.0,0.0,132/7 (20 Overs),Kolkata Knight Riders,Eden Gardens,Kolkata,2012-04-15,16:00,2012-04-15,23:00,2012,Kolkata Knight Riders,Punjab Kings,Punjab Kings,won by 2 runs,134.0,9.0,20.0,132.0,7.0,20.0
16.0,Chennai Super Kings,Pune Warriors India,Chennai Super Kings,155/5 (20 Overs),Chennai Super Kings,0.0,0.0,156/3 (19.2 Overs),Pune Warriors India,Maharashtra Cricket Association Stadium,Pune,2012-04-14,20:00,2012-04-14,23:00,2012,Pune Warriors India,Chennai Super Kings,Pune Warriors India,won by 7 wickets,155.0,5.0,20.0,156.0,3.0,19.2
15.0,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,131/5 (20 Overs),Rajasthan Royals,0.0,0.0,137/5 (19.2 Overs),Kolkata Knight Riders,Eden Gardens,Kolkata,2012-04-13,20:00,2012-04-13,23:00,2012,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,won by 5 wickets,131.0,5.0,20.0,137.0,5.0,19.2
14.0,Pune Warriors India,Punjab Kings,Pune Warriors India,115/10 (19 Overs),Pune Warriors India,0.0,0.0,116/3 (17.4 Overs),Punjab Kings,Punjab Cricket Association IS Bindra Stadium,Mohali,2012-04-12,20:00,2012-04-12,23:00,2012,Punjab Kings,Pune Warriors India,Punjab Kings,won by 7 wickets,115.0,10.0,19.0,116.0,3.0,17.4
13.0,Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,205/8 (20 Overs),Royal Challengers Bangalore,0.0,0.0,208/5 (20 Overs),Chennai Super Kings,M. A. Chidambaram Stadium,Chennai,2012-04-12,16:00,2012-04-12,23:00,2012,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,won by 5 wickets,205.0,8.0,20.0,208.0,5.0,20.0
12.0,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,197/6 (20 Overs),Mumbai Indians,0.0,0.0,170/10 (19.4 Overs),Rajasthan Royals,Wankhede Stadium,Mumbai,2012-04-11,20:00,2012-04-11,23:00,2012,Mumbai Indians,Rajasthan Royals,Mumbai Indians,won by 27 runs,197.0,6.0,20.0,170.0,10.0,19.4
11.0,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,110/8 (20 Overs),Chennai Super Kings,0.0,0.0,111/2 (13.2 Overs),Delhi Capitals,Arun Jaitley Stadium,Delhi,2012-04-10,20:00,2012-04-10,23:00,2012,Delhi Capitals,Chennai Super Kings,Delhi Capitals,won by 8 wickets,110.0,8.0,20.0,111.0,2.0,13.2
10.0,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,165/8 (20 Overs),Kolkata Knight Riders,0.0,0.0,123/9 (20 Overs),Royal Challengers Bangalore,M. Chinnaswamy Stadium,Bengaluru,2012-04-10,16:00,2012-04-10,23:00,2012,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,won by 42 runs,165.0,8.0,20.0,123.0,9.0,20.0
9.0,Mumbai Indians,Deccan Chargers,Mumbai Indians,138/9 (20 Overs),Deccan Chargers,0.0,0.0,142/5 (20 Overs),Mumbai Indians,ACA-VDCA Stadium,Visakhapatnam,2012-04-09,20:00,2012-04-09,23:00,2012,Deccan Chargers,Mumbai Indians,Mumbai Indians,won by 5 wickets,138.0,9.0,20.0,142.0,5.0,20.0
8.0,Punjab Kings,Pune Warriors India,Punjab Kings,166/6 (20 Overs),Pune Warriors India,0.0,0.0,144/8 (20 Overs),Punjab Kings,Maharashtra Cricket Association Stadium,Pune,2012-04-08,20:00,2012-04-08,23:00,2012,Pune Warriors India,Punjab Kings,Pune Warriors India,won by 22 runs,166.0,6.0,20.0,144.0,8.0,20.0
7.0,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,164/5 (20 Overs),Rajasthan Royals,0.0,0.0,142/10 (20 Overs),Kolkata Knight Riders,Sawai Mansingh Stadium,Jaipur,2012-04-08,16:00,2012-04-08,23:00,2012,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,won by 22 runs,164.0,5.0,20.0,142.0,10.0,20.0
6.0,Chennai Super Kings,Deccan Chargers,Chennai Super Kings,193/6 (20 Overs),Chennai Super Kings,0.0,0.0,119/10 (17.1 Overs),Deccan Chargers,ACA-VDCA Stadium,Visakhapatnam,2012-04-07,20:00,2012-04-07,23:00,2012,Deccan Chargers,Chennai Super Kings,Chennai Super Kings,won by 74 runs,193.0,6.0,20.0,119.0,10.0,17.1
5.0,Delhi Capitals,Royal Challengers Bangalore,Delhi Capitals,157/8 (20 Overs),Royal Challengers Bangalore,0.0,0.0,137/7 (20 Overs),Delhi Capitals,M. Chinnaswamy Stadium,Bengaluru,2012-04-07,16:00,2012-04-07,23:00,2012,Royal Challengers Bangalore,Delhi Capitals,Royal Challengers Bangalore,won by 20 runs,157.0,8.0,20.0,137.0,7.0,20.0
4.0,Punjab Kings,Rajasthan Royals,Punjab Kings,191/4 (20 Overs),Rajasthan Royals,0.0,0.0,160/9 (20 Overs),Punjab Kings,Sawai Mansingh Stadium,Jaipur,2012-04-06,20:00,2012-04-06,23:00,2012,Rajasthan Royals,Punjab Kings,Rajasthan Royals,won by 31 runs,191.0,4.0,20.0,160.0,9.0,20.0
3.0,Pune Warriors India,Mumbai Indians,Pune Warriors India,129/9 (20 Overs),Pune Warriors India,0.0,0.0,101/9 (20 Overs),Mumbai Indians,Wankhede Stadium,Mumbai,2012-04-06,16:00,2012-04-06,23:00,2012,Mumbai Indians,Pune Warriors India,Pune Warriors India,won by 28 runs,129.0,9.0,20.0,101.0,9.0,20.0
2.0,Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,97/9 (12 Overs),Kolkata Knight Riders,0.0,0.0,100/2 (11.1 Overs),Delhi Capitals,Eden Gardens,Kolkata,2012-04-05,20:00,2012-04-05,23:00,2012,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,won by 8 wickets,97.0,9.0,12.0,100.0,2.0,11.1
1.0,Mumbai Indians,Chennai Super Kings,Mumbai Indians,112/10 (19.5 Overs),Chennai Super Kings,0.0,0.0,115/2 (16.5 Overs),Mumbai Indians,M. A. Chidambaram Stadium,Chennai,2012-04-04,20:00,2012-04-04,23:00,2012,Chennai Super Kings,Mumbai Indians,Mumbai Indians,won by 8 wickets,112.0,10.0,19.5,115.0,2.0,16.5
76.0,Mumbai Indians,Chennai Super Kings,Mumbai Indians,148/9 (20 Overs),Mumbai Indians,0.0,0.0,125/9 (20 Overs),Chennai Super Kings,Eden Gardens,Kolkata,2013-05-26,20:00,2013-05-26,23:00,2013,Chennai Super Kings,Mumbai Indians,Mumbai Indians,won by 23 runs,148.0,9.0,20.0,125.0,9.0,20.0
75.0,Mumbai Indians,Rajasthan Royals,Mumbai Indians,165/6 (20 Overs),Rajasthan Royals,0.0,0.0,169/6 (19.5 Overs),Mumbai Indians,Eden Gardens,Kolkata,2013-05-24,20:00,2013-05-24,23:00,2013,Rajasthan Royals,Mumbai Indians,Mumbai Indians,won by 4 wickets,165.0,6.0,20.0,169.0,6.0,19.5
74.0,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,132/7 (20 Overs),Sunrisers Hyderabad,0.0,0.0,135/6 (19.2 Overs),Rajasthan Royals,Arun Jaitley Stadium,Delhi,2013-05-22,20:00,2013-05-22,23:00,2013,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,won by 4 wickets,132.0,7.0,20.0,135.0,6.0,19.2
73.0,Mumbai Indians,Chennai Super Kings,Mumbai Indians,192/1 (20 Overs),Chennai Super Kings,0.0,0.0,144/10 (18.4 Overs),Mumbai Indians,Arun Jaitley Stadium,Delhi,2013-05-21,20:00,2013-05-21,23:00,2013,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,won by 48 runs,192.0,1.0,20.0,144.0,10.0,18.4
72.0,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,130/7 (20 Overs),Kolkata Knight Riders,0.0,0.0,132/5 (18.5 Overs),Sunrisers Hyderabad,Rajiv Gandhi International Stadium,Hyderabad,2013-05-19,20:00,2013-05-19,23:00,2013,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,won by 5 wickets,130.0,7.0,20.0,132.0,5.0,18.5
71.0,Delhi Capitals,Pune Warriors India,Delhi Capitals,172/5 (20 Overs),Pune Warriors India,0.0,0.0,134/9 (20 Overs),Delhi Capitals,Maharashtra Cricket Association Stadium,Pune,2013-05-19,16:00,2013-05-19,23:00,2013,Pune Warriors India,Delhi Capitals,Pune Warriors India,won by 38 runs,172.0,5.0,20.0,134.0,9.0,20.0
70.0,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,106/2 (8 Overs),Royal Challengers Bangalore,0.0,0.0,82/6 (8 Overs),Chennai Super Kings,M. Chinnaswamy Stadium,Bengaluru,2013-05-18,20:00,2013-05-18,23:00,2013,Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,won by 24 runs,106.0,2.0,8.0,82.0,6.0,8.0
69.0,Mumbai Indians,Punjab Kings,Mumbai Indians,183/8 (20 Overs),Punjab Kings,0.0,0.0,133/9 (19.1 Overs),Mumbai Indians,Himachal Pradesh Cricket Association Stadium,Dharamsala,2013-05-18,16:00,2013-05-18,23:00,2013,Punjab Kings,Mumbai Indians,Punjab Kings,won by 50 runs,183.0,8.0,20.0,133.0,9.0,19.1
68.0,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,136/9 (20 Overs),Sunrisers Hyderabad,0.0,0.0,113/9 (20 Overs),Rajasthan Royals,Rajiv Gandhi International Stadium,Hyderabad,2013-05-17,20:00,2013-05-17,23:00,2013,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,won by 23 runs,136.0,9.0,20.0,113.0,9.0,20.0
67.0,Delhi Capitals,Punjab Kings,Delhi Capitals,171/4 (20 Overs),Punjab Kings,0.0,0.0,164/7 (20 Overs),Delhi Capitals,Himachal Pradesh Cricket Association Stadium,Dharamsala,2013-05-16,20:00,2013-05-16,23:00,2013,Punjab Kings,Delhi Capitals,Punjab Kings,won by 7 runs,171.0,4.0,20.0,164.0,7.0,20.0
66.0,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,166/8 (20 Overs),Mumbai Indians,0.0,0.0,152/7 (20 Overs),Rajasthan Royals,Wankhede Stadium,Mumbai,2013-05-15,20:00,2013-05-15,23:00,2013,Mumbai Indians,Rajasthan Royals,Mumbai Indians,won by 14 runs,166.0,8.0,20.0,152.0,7.0,20.0
65.0,Pune Warriors India,Kolkata Knight Riders,Pune Warriors India,170/4 (20 Overs),Pune Warriors India,0.0,0.0,163/7 (20 Overs),Kolkata Knight Riders,JSCA International Cricket Stadium,Ranchi,2013-05-15,16:00,2013-05-15,23:00,2013,Kolkata Knight Riders,Pune Warriors India,Pune Warriors India,won by 7 runs,170.0,4.0,20.0,163.0,7.0,20.0
64.0,Delhi Capitals,Chennai Super Kings,Delhi Capitals,168/4 (20 Overs),Chennai Super Kings,0.0,0.0,135/9 (20 Overs),Delhi Capitals,M. A. Chidambaram Stadium,Chennai,2013-05-14,20:00,2013-05-14,23:00,2013,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,won by 33 runs,168.0,4.0,20.0,135.0,9.0,20.0
63.0,Punjab Kings,Royal Challengers Bangalore,Punjab Kings,174/5 (20 Overs),Royal Challengers Bangalore,0.0,0.0,176/3 (18.1 Overs),Punjab Kings,M. Chinnaswamy Stadium,Bengaluru,2013-05-14,16:00,2013-05-14,23:00,2013,Royal Challengers Bangalore,Punjab Kings,Punjab Kings,won by 7 wickets,174.0,5.0,20.0,176.0,3.0,18.1
62.0,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,178/3 (20 Overs),Sunrisers Hyderabad,0.0,0.0,184/3 (19.3 Overs),Mumbai Indians,Wankhede Stadium,Mumbai,2013-05-13,20:00,2013-05-13,23:00,2013,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,won by 7 wickets,178.0,3.0,20.0,184.0,3.0,19.3
61.0,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,141/4 (20 Overs),Chennai Super Kings,0.0,0.0,144/5 (17.1 Overs),Rajasthan Royals,Sawai Mansingh Stadium,Jaipur,2013-05-12,20:00,2013-05-12,23:00,2013,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,won by 5 wickets,141.0,4.0,20.0,144.0,5.0,17.1
60.0,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,115/9 (20 Overs),Royal Challengers Bangalore,0.0,0.0,116/5 (19.2 Overs),Kolkata Knight Riders,JSCA International Cricket Stadium,Ranchi,2013-05-12,16:00,2013-05-12,23:00,2013,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,won by 5 wickets,115.0,9.0,20.0,116.0,5.0,19.2
59.0,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,150/7 (20 Overs),Sunrisers Hyderabad,0.0,0.0,120/9 (20 Overs),Punjab Kings,Punjab Cricket Association IS Bindra Stadium,Mohali,2013-05-11,20:00,2013-05-11,23:00,2013,Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,won by 30 runs,150.0,7.0,20.0,120.0,9.0,20.0
58.0,Mumbai Indians,Pune Warriors India,Mumbai Indians,112/8 (20 Overs),Pune Warriors India,0.0,0.0,116/5 (18.5 Overs),Mumbai Indians,Maharashtra Cricket Association Stadium,Pune,2013-05-11,16:00,2013-05-11,23:00,2013,Pune Warriors India,Mumbai Indians,Mumbai Indians,won by 5 wickets,112.0,8.0,20.0,116.0,5.0,18.5
57.0,Royal Challengers Bangalore,Delhi Capitals,Royal Challengers Bangalore,183/4 (20 Overs),Royal Challengers Bangalore,0.0,0.0,179/7 (20 Overs),Delhi Capitals,Arun Jaitley Stadium,Delhi,2013-05-10,20:00,2013-05-10,23:00,2013,Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,won by 4 runs,183.0,4.0,20.0,179.0,7.0,20.0
56.0,Kolkata Knight Riders,Pune Warriors India,Kolkata Knight Riders,152/6 (20 Overs),Kolkata Knight Riders,0.0,0.0,106/10 (19.3 Overs),Pune Warriors India,Maharashtra Cricket Association Stadium,Pune,2013-05-09,20:00,2013-05-09,23:00,2013,Pune Warriors India,Kolkata Knight Riders,Kolkata Knight Riders,won by 46 runs,152.0,6.0,20.0,106.0,10.0,19.3
55.0,Rajasthan Royals,Punjab Kings,Rajasthan Royals,145/6 (20 Overs),Punjab Kings,0.0,0.0,147/2 (19 Overs),Rajasthan Royals,Punjab Cricket Association IS Bindra Stadium,Mohali,2013-05-09,16:00,2013-05-09,23:00,2013,Punjab Kings,Rajasthan Royals,Rajasthan Royals,won by 8 wickets,145.0,6.0,20.0,147.0,2.0,19.0
54.0,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,223/3 (20 Overs),Chennai Super Kings,0.0,0.0,146/8 (20 Overs),Sunrisers Hyderabad,Rajiv Gandhi International Stadium,Hyderabad,2013-05-08,20:00,2013-05-08,23:00,2013,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,won by 77 runs,223.0,3.0,20.0,146.0,8.0,20.0
53.0,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,170/6 (20 Overs),Mumbai Indians,0.0,0.0,105/10 (18.2 Overs),Kolkata Knight Riders,Wankhede Stadium,Mumbai,2013-05-07,20:00,2013-05-07,23:00,2013,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,won by 65 runs,170.0,6.0,20.0,105.0,10.0,18.2
52.0,Delhi Capitals,Rajasthan Royals,Delhi Capitals,154/4 (20 Overs),Delhi Capitals,0.0,0.0,155/1 (17.5 Overs),Rajasthan Royals,Sawai Mansingh Stadium,Jaipur,2013-05-07,16:00,2013-05-07,23:00,2013,Rajasthan Royals,Delhi Capitals,Rajasthan Royals,won by 9 wickets,154.0,4.0,20.0,155.0,1.0,17.5
51.0,Royal Challengers Bangalore,Punjab Kings,Royal Challengers Bangalore,190/3 (20 Overs),Royal Challengers Bangalore,0.0,0.0,194/4 (18 Overs),Punjab Kings,Punjab Cricket Association IS Bindra Stadium,Mohali,2013-05-06,20:00,2013-05-06,23:00,2013,Punjab Kings,Royal Challengers Bangalore,Punjab Kings,won by 6 wickets,190.0,3.0,20.0,194.0,4.0,18.0
