CompetitionID,MatchID,MatchTypeID,MatchType,MatchStatus,MatchDate,MatchDateNew,MatchName,MatchTime,GMTMatchTime,GMTMatchDate,FirstBattingTeamID,FirstBattingTeamName,SecondBattingTeamID,SecondBattingTeamName,FirstBattingTeamCode,SecondBattingTeamCode,GroundID,GroundName,Commentss,TossTeam,TossDetails,TossText,Flag,FirstBattingSummary,SecondBattingSummary,ClientMatchID,MATCH_COMMENCE_START_DATE,city,FlickrAlbumID,LiveStream,FBURL,T20ProMatchID,Temperature,WeatherIcon,TempUpdatedDate,GroundUmpire1ID,GroundUmpire2ID,GroundUmpire3ID,RefereeID,HomeTeamID,HomeTeamName,HomeTeamColor1,HomeTeamColor2,AwayTeamColor1,AwayTeamColor2,AwayTeamID,AwayTeamName,timezone1,MatchEndDate,MatchEndTime,MATCH_NO_OF_OVERS,ROUND_ID,MatchTypeName,RowNo,TeamType,CompetitionName,GroundUmpire1,GroundUmpire2,ThirdUmpire,Comments,HomeTeamLogo,AwayTeamLogo,MatchHomeTeamLogo,MatchAwayTeamLogo,VideoScorecard,TimeZone,CurrentStrikerID,CurrentStrikerName,StrikerRuns,StrikerBalls,StrikerFours,StrikerSixes,StrikerSR,StrikerImage,CurrentNonStrikerID,CurrentNonStrikerName,NonStrikerRuns,NonStrikerBalls,NonStrikerFours,NonStrikerSixes,NonStrikerSR,NonStrikerImage,CurrentBowlerID,CurrentBowlerName,BowlerOvers,BowlerRuns,BowlerMaidens,BowlerWickets,BowlerEconomy,BowlerSR,BowlerImage,ChasingText,MatchBreakComments,MatchProgress,CurrentInnings,1Summary,1FallScore,1FallWickets,1FallOvers,1RunRate,2Summary,2FallScore,2FallWickets,2FallOvers,2RunRate,3Summary,3FallScore,3FallWickets,3FallOvers,3RunRate,4Summary,4FallScore,4FallWickets,4FallOvers,4RunRate,5Summary,5FallScore,5FallWickets,5FallOvers,5RunRate,6Summary,6FallScore,6FallWickets,6FallOvers,6RunRate,DivisionID,SecondInningsFirstBattingID,SecondInningsFirstBattingName,SecondInningsSecondBattingID,SecondInningsSecondBattingName,ThirdInningsFirstBattingID,ThirdInningsFirstBattingName,ThirdInningsSecondBattingID,ThirdInningsSecondBattingName,WinningTeamID,MatchOrder,RevisedOver,RevisedTarget,MatchRow,ProjectedScore,2ndProjectedScore,3rdProjectedScore,MOM,MOM_TYPE,MOMPlayerId,MOMRuns,MOMBalls,MOMWicket,MOMRC,MOMImage
107,906,5,T20 D/N,Post,2023-05-07,7 May 2023,Gujarat Titans VS Lucknow Super Giants,15:30,10:00 GMT,2023-05-07,35,Gujarat Titans,77,Lucknow Super Giants,GT,LSG,55,Narendra Modi Stadium,Gujarat Titans Won by 56  Runs ,Lucknow Super Giants,Lucknow Super Giants won the Toss and elected to Field, won the Toss and elected to Field,1,227/2 (20.0 Ov),171/7 (20.0 Ov),,2023-05-07 15:30:00,Ahmedabad,,,,,,,,191,44,29,92,35,Gujarat Titans,#319490,#df7317,#319490,#df7317,77,Lucknow Super Giants,Asia/Kolkata,7 May 2023,23:00,20,0,T20,51,,TATA IPL 2023,Nanda Kishore,Anil Chaudhary,Chris Gaffaney,Gujarat Titans Won by 56  Runs ,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,https://scores.iplt20.com/ipl/teamlogos/ADAMetmKk61682948573LSG.png,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,https://scores.iplt20.com/ipl/teamlogos/ADAMetmKk61682948573LSG.png,0,+9.5,2020-100mb00000000520-c2b1e0df638711,Ravi Bishnoi,4,5,1,0,80,https://scores.iplt20.com/ipl/playerimages/PaTvGBHbey1680327054520.png,2022-100mb00000001483-5afb915c543411,Swapnil Singh,2,4,0,0,50,https://scores.iplt20.com/ipl/playerimages/iSUFyHQelm16803279511483.png,2019-100mb00000000229-75a4b0a0516011,Alzarri Joseph,1.0,5,0,0,5,0,https://scores.iplt20.com/ipl/playerimages/vk7ady8MqJ1680264237229.png,,,99.58,2,227/2 (20.0 Overs),227,2,20.0,11.35,171/7 (20.0 Overs),171,7,20.0,8.55,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,35,Match 51,,,51,171,0,0,Shubman Gill,Batting,62,94,51,-,-,https://scores.bcci.tv/matchcentre/playerimages/rXqCb2fICe168026415762.png
107,905,8,T20 (N),Post,2023-05-06,6 May 2023,Delhi Capitals VS Royal Challengers Bangalore,19:30,14:00 GMT,2023-05-06,19,Royal Challengers Bangalore,14,Delhi Capitals,RCB,DC,17,Arun Jaitley Stadium,Delhi Capitals Won by 7  Wickets ,Royal Challengers Bangalore,Royal Challengers Bangalore won the Toss and elected to bat, won the Toss and elected to bat,1,181/4 (20.0 Ov),187/3 (16.4 Ov),,2023-05-06 19:30:00,Delhi,,,,,,,,299,354,221,88,14,Delhi Capitals,#319490,#df7317,#319490,#df7317,19,Royal Challengers Bangalore,Asia/Kolkata,6 May 2023,23:00,20,0,T20,50,,TATA IPL 2023,Rod Tucker,Yeshwant Barde,Madanagopal Jayaraman,Delhi Capitals Won by 7  Wickets ,https://scores.iplt20.com/ipl/teamlogos/RCB.png,https://scores.iplt20.com/ipl/teamlogos/DC.png,https://scores.iplt20.com/ipl/teamlogos/DC.png,https://scores.iplt20.com/ipl/teamlogos/RCB.png,0,+9.5,2022-100mb00000001426-5cf9b7f5336311,Rilee Rossouw,35,22,1,3,159.09,https://scores.iplt20.com/ipl/playerimages/1duI24GDic16803266001426.png,2019-100mb00000000110-79ae08f5449411,Axar Patel,8,3,0,1,266.66,https://scores.iplt20.com/ipl/playerimages/mEvn8ZwpnP1680326417110.png,2018-100mb00000000028-acc7d0a3e99d11,Glenn Maxwell,1.4,14,0,0,8.4,0,https://scores.iplt20.com/ipl/playerimages/jmbBYR4MZX168035069428.png,,,,2,181/4 (20.0 Overs),181,4,20.0,9.05,187/3 (16.4 Overs),187,3,16.4,11.22,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,14,Match 50,,,50,224,0,0,Phil Salt,Batting,1220,87,45,-,-,https://scores.bcci.tv/matchcentre/playerimages/BiMu2IxxFI16803266591220.png
107,904,5,T20 D/N,Post,2023-05-06,6 May 2023,Chennai Super Kings VS Mumbai Indians,15:30,10:00 GMT,2023-05-06,17,Mumbai Indians,13,Chennai Super Kings,MI,CSK,18,MA Chidambaram Stadium,Chennai Super Kings Won by 6  Wickets ,Chennai Super Kings,Chennai Super Kings won the Toss and elected to Field, won the Toss and elected to Field,1,139/8 (20.0 Ov),140/4 (17.4 Ov),,2023-05-06 15:30:00,Chennai,,,,,,,,129,352,159,87,13,Chennai Super Kings,#319490,#df7317,#319490,#df7317,17,Mumbai Indians,Asia/Kolkata,6 May 2023,23:00,20,0,T20,49,,TATA IPL 2023,Navdeep Singh,Bruce Oxenford,KN Ananthapadmanabhan,Chennai Super Kings Won by 6  Wickets ,https://scores.iplt20.com/ipl/teamlogos/MI.png,https://scores.iplt20.com/ipl/teamlogos/CSK.png,https://scores.iplt20.com/ipl/teamlogos/CSK.png,https://scores.iplt20.com/ipl/teamlogos/MI.png,0,+9.5,2019-100mb00000000057-57100cf415ba11,MS Dhoni,2,3,0,0,66.66,https://scores.iplt20.com/ipl/playerimages/9qM9iCMiAs168026808457.png,2019-100mb00000000211-dc1f6a2544bb11,Shivam Dube,26,18,0,3,144.44,https://scores.iplt20.com/ipl/playerimages/iPo5Y1hhT41680267919211.png,2022-100mb00000000988-ad5c752aa44a11,Arshad Khan,1.4,28,0,0,16.8,0,https://scores.iplt20.com/ipl/playerimages/5Hl2C7FG701680426684988.png,,,94.17,2,139/8 (20.0 Overs),139,8,20.0,6.95,140/4 (17.4 Overs),140,4,17.4,7.92,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,13,Match 49,,,49,158,0,0,Matheesha Pathirana,Bowling,1014,-,-,3,15,https://scores.bcci.tv/matchcentre/playerimages/SyXZJbyRXY16802677491014.png
107,903,8,T20 (N),Post,2023-05-05,5 May 2023,Rajasthan Royals VS Gujarat Titans,19:30,14:00 GMT,2023-05-05,18,Rajasthan Royals,35,Gujarat Titans,RR,GT,20,Sawai Mansingh Stadium,Gujarat Titans Won by 9  Wickets ,Rajasthan Royals,Rajasthan Royals won the Toss and elected to bat, won the Toss and elected to bat,1,118/10 (17.5 Ov),119/1 (13.5 Ov),,2023-05-05 19:30:00,Jaipur,,,,,,,,525,87,42,86,18,Rajasthan Royals,#319490,#df7317,#319490,#df7317,35,Gujarat Titans,Asia/Kolkata,5 May 2023,23:00,20,0,T20,48,,TATA IPL 2023,Khalid Saiyed,Virender Kumar Sharma,Nitin Menon,Gujarat Titans Won by 9  Wickets ,https://scores.iplt20.com/ipl/teamlogos/RR.png,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,https://scores.iplt20.com/ipl/teamlogos/RR.png,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,0,+9.5,2019-100mb00000000225-a11ad1bc44c011,Wriddhiman Saha,41,34,5,0,120.58,https://scores.iplt20.com/ipl/playerimages/OmGxZXRZ0K1680264752225.png,2018-100mb00000000054-e3ebefa2050a11,Hardik Pandya,39,15,3,3,260,https://scores.iplt20.com/ipl/playerimages/3oCeGjfNC1168026418154.png,2018-100mb00000000010-b76159ade99b11,Yuzvendra Chahal,3.5,22,0,1,5.74,23,https://scores.iplt20.com/ipl/playerimages/U0K8N9JIwh168035224310.png,,,,2,118/10 (17.5 Overs),118,10,17.5,6.62,119/1 (13.5 Overs),119,1,13.5,8.6,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,35,Match 48,,,48,172,0,0,Rashid Khan,Bowling,218,-,-,3,14,https://scores.bcci.tv/matchcentre/playerimages/hlbmqKagm21680264676218.png
107,902,8,T20 (N),Post,2023-05-04,4 May 2023,Sunrisers Hyderabad VS Kolkata Knight Riders,19:30,14:00 GMT,2023-05-04,16,Kolkata Knight Riders,20,Sunrisers Hyderabad,KKR,SRH,13,Rajiv Gandhi International Stadium,Kolkata Knight Riders Won by 5  Runs ,Kolkata Knight Riders,Kolkata Knight Riders won the Toss and elected to bat, won the Toss and elected to bat,0,171/9 (20.0 Ov),166/8 (20.0 Ov),,2023-05-04 19:30:00,Hyderabad,,,,,,,,34,159,455,87,20,Sunrisers Hyderabad,#319490,#df7317,#319490,#df7317,16,Kolkata Knight Riders,Asia/Kolkata,4 May 2023,23:00,20,0,T20,47,,TATA IPL 2023,Michael Gough,KN Ananthapadmanabhan,Sai Darshan Kumar,Kolkata Knight Riders Won by 5  Runs ,https://scores.iplt20.com/ipl/teamlogos/KKR.png,https://scores.iplt20.com/ipl/teamlogos/SRH.png,https://scores.iplt20.com/ipl/teamlogos/SRH.png,https://scores.iplt20.com/ipl/teamlogos/KKR.png,0,+9.5,2018-100mb00000000015-3501d442e99c11,Bhuvneshwar Kumar,5,5,1,0,100,https://scores.iplt20.com/ipl/playerimages/cq5ovAP7E0168042577215.png,2019-100mb00000000087-98d4e401342511,Mayank Markande,1,2,0,0,50,https://scores.iplt20.com/ipl/playerimages/mBfLVUzEv0168042584587.png,2019-100mb00000000140-a41b85f2449d11,Varun Chakaravarthy,4.0,20,0,1,5,24,https://scores.iplt20.com/ipl/playerimages/qAlA4wIHXa1680326806140.png,,,,2,171/9 (20.0 Overs),171,9,20.0,8.55,166/8 (20.0 Overs),166,8,20.0,8.3,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,16,Match 47,,,47,166,0,0,Varun Chakaravarthy,Bowling,140,-,-,1,20,https://scores.bcci.tv/matchcentre/playerimages/qAlA4wIHXa1680326806140.png
107,900,8,T20 (N),Post,2023-05-03,3 May 2023,Punjab Kings VS Mumbai Indians,19:30,14:00 GMT,2023-05-03,15,Punjab Kings,17,Mumbai Indians,PBKS,MI,16,Punjab Cricket Association IS Bindra Stadium,Mumbai Indians Won by 6  Wickets ,Mumbai Indians,Mumbai Indians won the Toss and elected to Field, won the Toss and elected to Field,1,214/3 (20.0 Ov),216/4 (18.5 Ov),,2023-05-03 19:30:00,Mohali,,,,,,,,299,221,526,164,15,Punjab Kings,#319490,#df7317,#319490,#df7317,17,Mumbai Indians,Asia/Kolkata,3 May 2023,23:00,20,0,T20,46,,TATA IPL 2023,Rod Tucker,Madanagopal Jayaraman,AKSHAY TOTRE,Mumbai Indians Won by 6  Wickets ,https://scores.iplt20.com/ipl/teamlogos/PBKS.png,https://scores.iplt20.com/ipl/teamlogos/MI.png,https://scores.iplt20.com/ipl/teamlogos/PBKS.png,https://scores.iplt20.com/ipl/teamlogos/MI.png,0,+9.5,2022-100mb00000000993-60c58f9ea44c11,Tilak Varma,26,10,1,3,260,https://scores.iplt20.com/ipl/playerimages/GPHhiKnFvs1680427013993.png,2021-100mb00000000636-9e985b64160411,Tim David,19,10,3,0,190,https://scores.iplt20.com/ipl/playerimages/yW7BVNHOD61680427030636.png,2019-100mb00000000125-2485f88b449911,Arshdeep Singh,3.5,66,0,1,17.22,23,https://scores.iplt20.com/ipl/playerimages/Dt5oU1wZhR1680327444125.png,,,,2,214/3 (20.0 Overs),214,3,20.0,10.7,216/4 (18.5 Overs),216,4,18.5,11.47,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,17,Match 46,,,46,229,0,0,Ishan Kishan,Batting,164,75,41,-,-,https://scores.bcci.tv/matchcentre/playerimages/0fqziLUvJR1680426824164.png
107,901,5,T20 D/N,Post,2023-05-03,3 May 2023,Lucknow Super Giants VS Chennai Super Kings,15:30,10:00 GMT,2023-05-03,77,Lucknow Super Giants,13,Chennai Super Kings,LSG,CSK,49,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,No Result,Chennai Super Kings,Chennai Super Kings won the Toss and elected to Field, won the Toss and elected to Field,1,125/7 (19.2 Ov),,,2023-05-03 15:30:00,Lucknow,,,,,,,,95,44,29,92,77,Lucknow Super Giants,#319490,#df7317,#319490,#df7317,13,Chennai Super Kings,Asia/Kolkata,3 May 2023,23:00,20,0,T20,45,,TATA IPL 2023,Nikhil Patwardhan,Anil Chaudhary,Chris Gaffaney,No Result,https://scores.iplt20.com/ipl/teamlogos/ADAMetmKk61682948573LSG.png,https://scores.iplt20.com/ipl/teamlogos/CSK.png,https://scores.iplt20.com/ipl/teamlogos/ADAMetmKk61682948573LSG.png,https://scores.iplt20.com/ipl/teamlogos/CSK.png,0,+9.5,2019-100mb00000000179-ee3b0d4844b511,Krishnappa Gowtham,1,3,0,0,33.33,https://scores.iplt20.com/ipl/playerimages/X0IIPmYOci1680327073179.png,2022-100mb00000000985-f5950061a44811,Ayush Badoni,59,33,2,4,178.78,https://scores.iplt20.com/ipl/playerimages/pz2BonNadJ1680327043985.png,2022-100mb00000001014-1f0cfb3dc17911,Matheesha Pathirana,3.2,22,0,2,6.6,10,https://scores.iplt20.com/ipl/playerimages/SyXZJbyRXY16802677491014.png,,,48.33,1,125/7 (19.2 Overs),125,7,19.2,6.47,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,Match 45,,,45,129,132,133,,,,-,-,-,-,
107,899,8,T20 (N),Post,2023-05-02,2 May 2023,Gujarat Titans VS Delhi Capitals,19:30,14:00 GMT,2023-05-02,14,Delhi Capitals,35,Gujarat Titans,DC,GT,55,Narendra Modi Stadium,Delhi Capitals Won by 5  Runs ,Delhi Capitals,Delhi Capitals won the Toss and elected to bat, won the Toss and elected to bat,1,130/8 (20.0 Ov),125/6 (20.0 Ov),,2023-05-02 19:30:00,Ahmedabad,,,,,,,,34,261,159,87,35,Gujarat Titans,#319490,#df7317,#319490,#df7317,14,Delhi Capitals,Asia/Kolkata,2 May 2023,23:00,20,0,T20,44,,TATA IPL 2023,Michael Gough,Rohan Pandit,KN Ananthapadmanabhan,Delhi Capitals Won by 5  Runs ,https://scores.iplt20.com/ipl/teamlogos/DC.png,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,https://scores.iplt20.com/ipl/teamlogos/DC.png,0,+9.5,2019-100mb00000000218-42d9d6f544bf11,Rashid Khan,3,2,0,0,150,https://scores.iplt20.com/ipl/playerimages/hlbmqKagm21680264676218.png,2018-100mb00000000054-e3ebefa2050a11,Hardik Pandya,59,53,7,0,111.32,https://scores.iplt20.com/ipl/playerimages/3oCeGjfNC1168026418154.png,2018-100mb00000000050-4663b710f88b11,Ishant Sharma,4.0,23,0,2,5.75,12,https://scores.iplt20.com/ipl/playerimages/uKaiUdUoic168032645150.png,,,,2,130/8 (20.0 Overs),130,8,20.0,6.5,125/6 (20.0 Overs),125,6,20.0,6.25,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,14,Match 44,,,44,125,0,0,Mohammad Shami,Bowling,47,-,-,4,11,https://scores.bcci.tv/matchcentre/playerimages/9LwuESEMuW168026484747.png
107,898,8,T20 (N),Post,2023-05-01,1 May 2023,Lucknow Super Giants VS Royal Challengers Bangalore,19:30,14:00 GMT,2023-05-01,19,Royal Challengers Bangalore,77,Lucknow Super Giants,RCB,LSG,49,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Royal Challengers Bangalore Won by 18  Runs ,Royal Challengers Bangalore,Royal Challengers Bangalore won the Toss and elected to bat, won the Toss and elected to bat,0,126/9 (20.0 Ov),108/10 (19.5 Ov),,2023-05-01 19:30:00,Lucknow,,,,,,,,44,398,191,92,77,Lucknow Super Giants,#319490,#df7317,#319490,#df7317,19,Royal Challengers Bangalore,Asia/Kolkata,1 May 2023,23:00,20,0,T20,43,,TATA IPL 2023,Anil Chaudhary,Sadashiv Iyer,Nanda Kishore,Royal Challengers Bangalore Won by 18  Runs ,https://scores.iplt20.com/ipl/teamlogos/RCB.png,https://scores.iplt20.com/ipl/teamlogos/ADAMetmKk61682948573LSG.png,https://scores.iplt20.com/ipl/teamlogos/ADAMetmKk61682948573LSG.png,https://scores.iplt20.com/ipl/teamlogos/RCB.png,0,+9.5,2019-100mb00000000107-ae56fbc5449311,Amit Mishra,19,30,2,0,63.33,https://scores.iplt20.com/ipl/playerimages/Np8iUdWhGO1680327154107.png,2018-100mb00000000019-80e59e32e99c11,K L Rahul,0,3,0,0,0,https://scores.iplt20.com/ipl/playerimages/2faeRDCrRC168032710219.png,2019-100mb00000000114-8c98068c449611,Harshal Patel,3.5,20,0,1,5.22,23,https://scores.iplt20.com/ipl/playerimages/fYknA1ScDt1680350554114.png,,,,2,126/9 (20.0 Overs),126,9,20.0,6.3,108/10 (19.5 Overs),108,10,19.5,5.45,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,19,Match 43,,,43,109,0,0,Faf Du Plessis,Batting,94,44,40,-,-,https://scores.bcci.tv/matchcentre/playerimages/KAnLxHqxiK168035054094.png
107,897,8,T20 (N),Post,2023-04-30,30 Apr 2023,Mumbai Indians VS Rajasthan Royals,19:30,14:00 GMT,2023-04-30,18,Rajasthan Royals,17,Mumbai Indians,RR,MI,21,Wankhede Stadium,Mumbai Indians Won by 6  Wickets ,Rajasthan Royals,Rajasthan Royals won the Toss and elected to bat, won the Toss and elected to bat,0,212/7 (20.0 Ov),214/4 (19.3 Ov),,2023-04-30 19:30:00,Mumbai,,,,,,,,87,527,363,86,17,Mumbai Indians,#319490,#df7317,#319490,#df7317,18,Rajasthan Royals,Asia/Kolkata,30 Apr 2023,23:00,20,0,T20,42,,TATA IPL 2023,Virender Kumar Sharma,VINOD SESHAN,Tapan Balwant Sharma,Mumbai Indians Won by 6  Wickets ,https://scores.iplt20.com/ipl/teamlogos/RR.png,https://scores.iplt20.com/ipl/teamlogos/MI.png,https://scores.iplt20.com/ipl/teamlogos/MI.png,https://scores.iplt20.com/ipl/teamlogos/RR.png,0,+9.5,2021-100mb00000000636-9e985b64160411,Tim David,45,14,2,5,321.42,https://scores.iplt20.com/ipl/playerimages/yW7BVNHOD61680427030636.png,2022-100mb00000000993-60c58f9ea44c11,Tilak Varma,29,21,3,1,138.09,https://scores.iplt20.com/ipl/playerimages/GPHhiKnFvs1680427013993.png,2019-100mb00000000263-296c7a0b7adb11,Jason Holder,3.3,55,0,0,15.71,0,https://scores.iplt20.com/ipl/playerimages/bYno5B4eiA1680351589263.png,,,,2,212/7 (20.0 Overs),212,7,20.0,10.6,214/4 (19.3 Overs),214,4,19.3,10.97,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,17,Match 42,,,42,219,0,0,Yashasvi Jaiswal,Batting,533,124,61,-,-,https://scores.bcci.tv/matchcentre/playerimages/GkARJxF4481680351604533.png
107,896,5,T20 D/N,Post,2023-04-30,30 Apr 2023,Chennai Super Kings VS Punjab Kings,15:30,10:00 GMT,2023-04-30,13,Chennai Super Kings,15,Punjab Kings,CSK,PBKS,18,MA Chidambaram Stadium,Punjab Kings Won by 4  Wickets ,Chennai Super Kings,Chennai Super Kings won the Toss and elected to bat, won the Toss and elected to bat,1,200/4 (20.0 Ov),201/6 (20.0 Ov),,2023-04-30 15:30:00,Chennai,,,,,,,,314,299,354,88,13,Chennai Super Kings,#319490,#df7317,#319490,#df7317,15,Punjab Kings,Asia/Kolkata,30 Apr 2023,23:00,20,0,T20,41,,TATA IPL 2023,Ulhas Gandhe,Rod Tucker,Yeshwant Barde,Punjab Kings Won by 4  Wickets ,https://scores.iplt20.com/ipl/teamlogos/CSK.png,https://scores.iplt20.com/ipl/teamlogos/PBKS.png,https://scores.iplt20.com/ipl/teamlogos/CSK.png,https://scores.iplt20.com/ipl/teamlogos/PBKS.png,0,+9.5,2022-100mb00000000820-ef56fe6f762211,Sikandar Raza,13,7,1,0,185.71,https://scores.iplt20.com/ipl/playerimages/E7qZuIKLT71680327664820.png,2021-100mb00000000590-85eaa6f291e011,Shahrukh Khan,2,3,0,0,66.66,https://scores.iplt20.com/ipl/playerimages/SpwcqDywry1680327712590.png,2022-100mb00000001014-1f0cfb3dc17911,Matheesha Pathirana,4.0,32,0,1,8,24,https://scores.iplt20.com/ipl/playerimages/SyXZJbyRXY16802677491014.png,,,99.58,2,200/4 (20.0 Overs),200,4,20.0,10,201/6 (20.0 Overs),201,6,20.0,10.05,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,15,Match 41,,,41,201,0,0,Devon Conway,Batting,601,92,52,-,-,https://scores.bcci.tv/matchcentre/playerimages/lmz68P2bXn1680268161601.png
107,895,8,T20 (N),Post,2023-04-29,29 Apr 2023,Delhi Capitals VS Sunrisers Hyderabad,19:30,14:00 GMT,2023-04-29,20,Sunrisers Hyderabad,14,Delhi Capitals,SRH,DC,17,Arun Jaitley Stadium,Sunrisers Hyderabad Won by 9  Runs ,Sunrisers Hyderabad,Sunrisers Hyderabad won the Toss and elected to bat, won the Toss and elected to bat,1,197/6 (20.0 Ov),188/6 (20.0 Ov),,2023-04-29 19:30:00,Delhi,,,,,,,,34,129,455,87,14,Delhi Capitals,#319490,#df7317,#319490,#df7317,20,Sunrisers Hyderabad,Asia/Kolkata,29 Apr 2023,23:00,20,0,T20,40,,TATA IPL 2023,Michael Gough,Navdeep Singh,Sai Darshan Kumar,Sunrisers Hyderabad Won by 9  Runs ,https://scores.iplt20.com/ipl/teamlogos/SRH.png,https://scores.iplt20.com/ipl/teamlogos/DC.png,https://scores.iplt20.com/ipl/teamlogos/DC.png,https://scores.iplt20.com/ipl/teamlogos/SRH.png,0,+9.5,2021-100mb00000000580-b8f81c4491dc11,Ripal Patel,11,8,1,0,137.5,https://scores.iplt20.com/ipl/playerimages/zr3vfW61HD1680326634580.png,2019-100mb00000000110-79ae08f5449411,Axar Patel,29,14,1,2,207.14,https://scores.iplt20.com/ipl/playerimages/mEvn8ZwpnP1680326417110.png,2018-100mb00000000015-3501d442e99c11,Bhuvneshwar Kumar,4.0,45,0,1,11.25,24,https://scores.iplt20.com/ipl/playerimages/cq5ovAP7E0168042577215.png,,,,2,197/6 (20.0 Overs),197,6,20.0,9.85,188/6 (20.0 Overs),188,6,20.0,9.4,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,20,Match 40,,,40,188,0,0,Mitchell Marsh,Batting/Bowling,40,63,39,4,27,https://scores.bcci.tv/matchcentre/playerimages/a2hHXubU5F168032651140.png
107,894,5,T20 D/N,Post,2023-04-29,29 Apr 2023,Kolkata Knight Riders VS Gujarat Titans,15:30,10:00 GMT,2023-04-29,16,Kolkata Knight Riders,35,Gujarat Titans,KKR,GT,19,Eden Gardens,Gujarat Titans Won by 7  Wickets ,Gujarat Titans,Gujarat Titans won the Toss and elected to Field, won the Toss and elected to Field,1,179/7 (20.0 Ov),180/3 (17.5 Ov),,2023-04-29 15:30:00,Kolkata,,,,,,,,95,398,29,162,16,Kolkata Knight Riders,#319490,#df7317,#319490,#df7317,35,Gujarat Titans,Asia/Kolkata,29 Apr 2023,23:00,20,0,T20,39,,TATA IPL 2023,Nikhil Patwardhan,Sadashiv Iyer,Chris Gaffaney,Gujarat Titans Won by 7  Wickets ,https://scores.iplt20.com/ipl/teamlogos/KKR.png,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,https://scores.iplt20.com/ipl/teamlogos/KKR.png,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,0,+9.5,2019-100mb00000000061-6d68257c17f311,Vijay Shankar,51,24,2,5,212.5,https://scores.iplt20.com/ipl/playerimages/mRvgaQmBAT168026488061.png,2019-100mb00000000128-e95bebea449911,David Miller,32,18,2,2,177.77,https://scores.iplt20.com/ipl/playerimages/NnALPNgokL1680264307128.png,2019-100mb00000000148-ef59629644a811,Nitish Rana,0.5,14,0,0,16.8,0,https://scores.iplt20.com/ipl/playerimages/nOzTbITI8h1680326893148.png,,,94.58,2,179/7 (20.0 Overs),179,7,20.0,8.95,180/3 (17.5 Overs),180,3,17.5,10.09,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,35,Match 39,,,39,201,0,0,Josh Little,Bowling,678,-,-,2,25,https://scores.bcci.tv/matchcentre/playerimages/DnPKgDgFUn1680264261678.png
