CompetitionID,MatchID,MatchTypeID,MatchType,MatchStatus,MatchDate,MatchDateNew,MatchName,MatchTime,GMTMatchTime,GMTMatchDate,FirstBattingTeamID,FirstBattingTeamName,SecondBattingTeamID,SecondBattingTeamName,FirstBattingTeamCode,SecondBattingTeamCode,GroundID,GroundName,Commentss,TossTeam,TossDetails,TossText,Flag,FirstBattingSummary,SecondBattingSummary,ClientMatchID,MATCH_COMMENCE_START_DATE,city,FlickrAlbumID,LiveStream,FBURL,T20ProMatchID,Temperature,WeatherIcon,TempUpdatedDate,GroundUmpire1ID,GroundUmpire2ID,GroundUmpire3ID,RefereeID,timezone1,HomeTeamID,HomeTeamName,HomeTeamColor1,HomeTeamColor2,AwayTeamColor1,AwayTeamColor2,AwayTeamID,AwayTeamName,MatchEndDate,MatchEndTime,MatchTypeName,RowNo,GroundUmpire1,GroundUmpire2,ThirdUmpire,Comments,HomeTeamLogo,AwayTeamLogo,VideoScorecard,TimeZone,CurrentStrikerID,CurrentStrikerName,StrikerRuns,StrikerBalls,StrikerFours,StrikerSixes,StrikerSR,StrikerImage,CurrentNonStrikerID,CurrentNonStrikerName,NonStrikerRuns,NonStrikerBalls,NonStrikerFours,NonStrikerSixes,NonStrikerSR,NonStrikerImage,CurrentBowlerID,CurrentBowlerName,BowlerOvers,BowlerRuns,BowlerMaidens,BowlerWickets,BowlerEconomy,BowlerSR,BowlerImage,ChasingText,MatchBreakComments,MatchProgress,CurrentInnings,1Summary,1FallScore,1FallWickets,1FallOvers,1RunRate,2Summary,2FallScore,2FallWickets,2FallOvers,2RunRate,3Summary,3FallScore,3FallWickets,3FallOvers,3RunRate,4Summary,4FallScore,4FallWickets,4FallOvers,4RunRate,DivisionID,SecondInningsFirstBattingID,SecondInningsFirstBattingName,SecondInningsSecondBattingID,SecondInningsSecondBattingName,WinningTeamID,MatchOrder,RevisedOver,RevisedTarget,MatchRow
10012,10815,2,T20,Post,2020-10-28,28 Oct 2020,Mumbai Indians VS Royal Challengers Bangalore,18:00,18:00 GMT,2020-10-28,19,Royal Challengers Bangalore,17,Mumbai Indians,RCB,MI,85,Sheikh Zayed Cricket Stadium,Mumbai Indians won by 5 wickets,Royal Challengers Bangalore,,,0,,,22283,2020-10-28 18:00:00,Abu Dhabi,,,,,,,,183,180,161,0,Asia/Kolkata,17,Mumbai Indians,,,,,19,Royal Challengers Bangalore,28 Oct 2020,23:00,T20,48,Jeff Evans,Sanjay Hazare,Rahul,Mumbai Indians won by 5 wickets,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-mi.png,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-rcb.png,0,+9.5,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,0.00,,,,,2,164/6 (20 Overs),164,6,20,8.20,166/5 (19.1 Overs),166,5,19.1,8.66,,,,,,,,,,,6,,,,,,Final,,,48
10012,10814,2,T20,Post,2020-10-27,27 Oct 2020,Sunrisers Hyderabad VS Delhi Capitals,18:00,18:00 GMT,2020-10-27,20,Sunrisers Hyderabad,14,Delhi Capitals,SRH,DC,51,Dubai International Cricket Stadium,Sunrisers Hyderabad won by 88 runs,Delhi Capitals,,,0,,,22282,2020-10-27 18:00:00,Dubai,,,,,,,,163,122,175,0,Asia/Kolkata,20,Sunrisers Hyderabad,,,,,14,Delhi Capitals,27 Oct 2020,23:00,T20,47,Sagara Gallage,Mark Eggleston,Buddhi Pradhan,Sunrisers Hyderabad won by 88 runs,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-srh.png,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-dd.png,0,+9.5,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,0.00,,,,,2,219/2 (20 Overs),219,2,20,10.95,131/10 (19 Overs),131,10,19,6.89,,,,,,,,,,,6,,,,,,2nd Semi-Final,,,47
10012,10813,2,T20,Post,2020-10-26,26 Oct 2020,Kolkata Knight Riders VS Punjab Kings,18:00,18:00 GMT,2020-10-26,16,Kolkata Knight Riders,15,Punjab Kings,KKR,PBKS,86,Sharjah Cricket Stadium,Punjab Kings won by 8 wickets,Punjab Kings,,,0,,,22281,2020-10-26 18:00:00,Sharjah,,,,,,,,172,218,130,0,Asia/Kolkata,16,Kolkata Knight Riders,,,,,15,Punjab Kings,26 Oct 2020,23:00,T20,46,Hannington Ochieng,Subhash Modi,Keith Coburn,Punjab Kings won by 8 wickets,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-kkr.png,https://livescores-bccitv.epicon.in/ipl/teamlogos/pk.png,0,+9.5,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,0.00,,,,,2,149/9 (20 Overs),149,9,20,7.45,150/2 (18.5 Overs),150,2,18.5,7.96,,,,,,,,,,,6,,,,,,1st Semi-Final,,,46
10012,10812,2,T20,Post,2020-10-25,25 Oct 2020,Rajasthan Royals VS Mumbai Indians,18:00,18:00 GMT,2020-10-25,17,Mumbai Indians,18,Rajasthan Royals,MI,RR,85,Sheikh Zayed Cricket Stadium,Rajasthan Royals won by 8 wickets,Mumbai Indians,,,0,,,22280,2020-10-25 18:00:00,Abu Dhabi,,,,,,,,154,180,161,0,Asia/Kolkata,18,Rajasthan Royals,,,,,17,Mumbai Indians,25 Oct 2020,23:00,T20,45,Ramani Batumalai,Sanjay Hazare,Rahul,Rajasthan Royals won by 8 wickets,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-rr.png,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-mi.png,0,+9.5,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,0.00,,,,,2,195/5 (20 Overs),195,5,20,9.75,196/2 (18.2 Overs),196,2,18.2,10.69,,,,,,,,,,,6,,,,,,45th  T20,,,45
10012,10811,2,T20,Post,2020-10-25,25 Oct 2020,Royal Challengers Bangalore VS Chennai Super Kings,14:00,14:00 GMT,2020-10-25,19,Royal Challengers Bangalore,13,Chennai Super Kings,RCB,CSK,51,Dubai International Cricket Stadium,Chennai Super Kings won by 8 wickets,Chennai Super Kings,,,0,,,22279,2020-10-25 14:00:00,Dubai,,,,,,,,172,170,130,0,Asia/Kolkata,19,Royal Challengers Bangalore,,,,,13,Chennai Super Kings,25 Oct 2020,23:00,T20,44,Hannington Ochieng,GJ Davidson,Keith Coburn,Chennai Super Kings won by 8 wickets,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-rcb.png,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-csk.png,0,+9.5,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,0.00,,,,,2,145/6 (20 Overs),145,6,20,7.25,150/2 (18.4 Overs),150,2,18.4,8.03,,,,,,,,,,,6,,,,,,44th  T20,,,44
10012,10810,2,T20,Post,2020-10-24,24 Oct 2020,Punjab Kings VS Sunrisers Hyderabad,18:00,18:00 GMT,2020-10-24,15,Punjab Kings,20,Sunrisers Hyderabad,PBKS,SRH,51,Dubai International Cricket Stadium,Punjab Kings won by 12 runs,Sunrisers Hyderabad,,,0,,,22278,2020-10-24 18:00:00,Dubai,,,,,,,,215,175,195,0,Asia/Kolkata,15,Punjab Kings,,,,,20,Sunrisers Hyderabad,24 Oct 2020,23:00,T20,43,Mohamad Rafi,Buddhi Pradhan,NR Seetharam Prabhu,Punjab Kings won by 12 runs,https://livescores-bccitv.epicon.in/ipl/teamlogos/pk.png,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-srh.png,0,+9.5,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,0.00,,,,,2,126/7 (20 Overs),126,7,20,6.30,114/10 (19.5 Overs),114,10,19.5,5.74,,,,,,,,,,,6,,,,,,43rd  T20,,,43
10012,10809,2,T20,Post,2020-10-24,24 Oct 2020,Kolkata Knight Riders VS Delhi Capitals,14:00,14:00 GMT,2020-10-24,16,Kolkata Knight Riders,14,Delhi Capitals,KKR,DC,85,Sheikh Zayed Cricket Stadium,Kolkata Knight Riders won by 59 runs,Delhi Capitals,,,0,,,22277,2020-10-24 14:00:00,Abu Dhabi,,,,,,,,183,161,180,0,Asia/Kolkata,16,Kolkata Knight Riders,,,,,14,Delhi Capitals,24 Oct 2020,23:00,T20,42,Jeff Evans,Rahul,Sanjay Hazare,Kolkata Knight Riders won by 59 runs,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-kkr.png,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-dd.png,0,+9.5,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,0.00,,,,,2,194/6 (20 Overs),194,6,20,9.70,135/9 (20 Overs),135,9,20,6.75,,,,,,,,,,,6,,,,,,42nd  T20,,,42
10012,10808,2,T20,Post,2020-10-23,23 Oct 2020,Chennai Super Kings VS Mumbai Indians,18:00,18:00 GMT,2020-10-23,13,Chennai Super Kings,17,Mumbai Indians,CSK,MI,86,Sharjah Cricket Stadium,Mumbai Indians won by 10 wickets,Mumbai Indians,,,0,,,22276,2020-10-23 18:00:00,Sharjah,,,,,,,,170,130,146,0,Asia/Kolkata,13,Chennai Super Kings,,,,,17,Mumbai Indians,23 Oct 2020,23:00,T20,41,GJ Davidson,Keith Coburn,Alan Neill,Mumbai Indians won by 10 wickets,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-csk.png,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-mi.png,0,+9.5,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,0.00,,,,,2,114/9 (20 Overs),114,9,20,5.70,116/0 (12.2 Overs),116,0,12.2,9.40,,,,,,,,,,,6,,,,,,41st T20,,,41
10012,10807,2,T20,Post,2020-10-22,22 Oct 2020,Rajasthan Royals VS Sunrisers Hyderabad,18:00,18:00 GMT,2020-10-22,18,Rajasthan Royals,20,Sunrisers Hyderabad,RR,SRH,51,Dubai International Cricket Stadium,Sunrisers Hyderabad won by 8 wickets,Sunrisers Hyderabad,,,0,,,22275,2020-10-22 18:00:00,Dubai,,,,,,,,215,163,175,0,Asia/Kolkata,18,Rajasthan Royals,,,,,20,Sunrisers Hyderabad,22 Oct 2020,23:00,T20,40,Mohamad Rafi,Sagara Gallage,Buddhi Pradhan,Sunrisers Hyderabad won by 8 wickets,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-rr.png,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-srh.png,0,+9.5,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,0.00,,,,,2,154/6 (20 Overs),154,6,20,7.70,156/2 (18.1 Overs),156,2,18.1,8.58,,,,,,,,,,,6,,,,,,40th  T20,,,40
10012,10806,2,T20,Post,2020-10-21,21 Oct 2020,Kolkata Knight Riders VS Royal Challengers Bangalore,18:00,18:00 GMT,2020-10-21,16,Kolkata Knight Riders,19,Royal Challengers Bangalore,KKR,RCB,85,Sheikh Zayed Cricket Stadium,Royal Challengers Bangalore won by 8 wickets,Royal Challengers Bangalore,,,0,,,22274,2020-10-21 18:00:00,Abu Dhabi,,,,,,,,154,127,180,0,Asia/Kolkata,16,Kolkata Knight Riders,,,,,19,Royal Challengers Bangalore,21 Oct 2020,23:00,T20,39,Ramani Batumalai,Ashraf Din,Sanjay Hazare,Royal Challengers Bangalore won by 8 wickets,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-kkr.png,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-rcb.png,0,+9.5,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,0.00,,,,,2,84/8 (20 Overs),84,8,20,4.20,85/2 (13.3 Overs),85,2,13.3,6.29,,,,,,,,,,,6,,,,,,39th  T20,,,39
10012,10805,2,T20,Post,2020-10-20,20 Oct 2020,Punjab Kings VS Delhi Capitals,18:00,18:00 GMT,2020-10-20,14,Delhi Capitals,15,Punjab Kings,DC,PBKS,51,Dubai International Cricket Stadium,Punjab Kings won by 5 wickets,Delhi Capitals,,,0,,,22273,2020-10-20 18:00:00,Dubai,,,,,,,,172,170,146,0,Asia/Kolkata,15,Punjab Kings,,,,,14,Delhi Capitals,20 Oct 2020,23:00,T20,38,Hannington Ochieng,GJ Davidson,Alan Neill,Punjab Kings won by 5 wickets,https://livescores-bccitv.epicon.in/ipl/teamlogos/pk.png,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-dd.png,0,+9.5,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,0.00,,,,,2,164/5 (20 Overs),164,5,20,8.20,167/5 (19 Overs),167,5,19,8.78,,,,,,,,,,,6,,,,,,38th  T20,,,38
10012,10804,2,T20,Post,2020-10-19,19 Oct 2020,Chennai Super Kings VS Rajasthan Royals,18:00,18:00 GMT,2020-10-19,13,Chennai Super Kings,18,Rajasthan Royals,CSK,RR,85,Sheikh Zayed Cricket Stadium,Rajasthan Royals won by 7 wickets,Rajasthan Royals,,,0,,,22272,2020-10-19 18:00:00,Abu Dhabi,,,,,,,,183,154,161,0,Asia/Kolkata,13,Chennai Super Kings,,,,,18,Rajasthan Royals,19 Oct 2020,23:00,T20,37,Jeff Evans,Ramani Batumalai,Rahul,Rajasthan Royals won by 7 wickets,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-csk.png,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-rr.png,0,+9.5,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,0.00,,,,,2,125/5 (20 Overs),125,5,20,6.25,126/3 (17.3 Overs),126,3,17.3,7.20,,,,,,,,,,,6,,,,,,37th  T20,,,37
