CompetitionID,MatchID,MatchTypeID,MatchType,MatchStatus,MatchDate,MatchDateNew,MatchName,MatchTime,GMTMatchTime,GMTMatchDate,FirstBattingTeamID,FirstBattingTeamName,SecondBattingTeamID,SecondBattingTeamName,FirstBattingTeamCode,SecondBattingTeamCode,GroundID,GroundName,Commentss,TossTeam,TossDetails,TossText,Flag,FirstBattingSummary,SecondBattingSummary,ClientMatchID,MATCH_COMMENCE_START_DATE,city,FlickrAlbumID,LiveStream,FBURL,T20ProMatchID,Temperature,WeatherIcon,TempUpdatedDate,GroundUmpire1ID,GroundUmpire2ID,GroundUmpire3ID,RefereeID,HomeTeamID,HomeTeamName,HomeTeamColor1,HomeTeamColor2,AwayTeamColor1,AwayTeamColor2,AwayTeamID,AwayTeamName,timezone1,MatchEndDate,MatchEndTime,MATCH_NO_OF_OVERS,ROUND_ID,MatchTypeName,RowNo,CompetitionName,GroundUmpire1,GroundUmpire2,ThirdUmpire,Comments,HomeTeamLogo,AwayTeamLogo,MatchHomeTeamLogo,MatchAwayTeamLogo,VideoScorecard,TimeZone,CurrentStrikerID,CurrentStrikerName,StrikerRuns,StrikerBalls,StrikerFours,StrikerSixes,StrikerSR,StrikerImage,CurrentNonStrikerID,CurrentNonStrikerName,NonStrikerRuns,NonStrikerBalls,NonStrikerFours,NonStrikerSixes,NonStrikerSR,NonStrikerImage,CurrentBowlerID,CurrentBowlerName,BowlerOvers,BowlerRuns,BowlerMaidens,BowlerWickets,BowlerEconomy,BowlerSR,BowlerImage,ChasingText,MatchBreakComments,MatchProgress,CurrentInnings,1Summary,1FallScore,1FallWickets,1FallOvers,1RunRate,2Summary,2FallScore,2FallWickets,2FallOvers,2RunRate,3Summary,3FallScore,3FallWickets,3FallOvers,3RunRate,4Summary,4FallScore,4FallWickets,4FallOvers,4RunRate,5Summary,5FallScore,5FallWickets,5FallOvers,5RunRate,6Summary,6FallScore,6FallWickets,6FallOvers,6RunRate,DivisionID,SecondInningsFirstBattingID,SecondInningsFirstBattingName,SecondInningsSecondBattingID,SecondInningsSecondBattingName,ThirdInningsFirstBattingID,ThirdInningsFirstBattingName,ThirdInningsSecondBattingID,ThirdInningsSecondBattingName,WinningTeamID,MatchOrder,RevisedOver,RevisedTarget,MatchRow,ProjectedScore,2ndProjectedScore,3rdProjectedScore
60,504,8,T20 (N),Post,2022-05-04,4 May 2022,Royal Challengers Bangalore VS Chennai Super Kings,19:30,14:00 GMT,2022-05-04,19,Royal Challengers Bangalore,13,Chennai Super Kings,RCB,CSK,39,Maharashtra Cricket Association Stadium,Royal Challengers Bangalore Won by 13  Runs ,Chennai Super Kings,Chennai Super Kings won the Toss and elected to Field, won the Toss and elected to Field,1,173/8 (20.0 Ov),160/8 (20.0 Ov),,2022-05-04T19:30:00,Pune,,,,,,,,159,34,44,87,19,Royal Challengers Bangalore,#319490,#df7317,#319490,#df7317,13,Chennai Super Kings,Asia/Kolkata,4 May 2022,23:30,20,0,T20,49.0,IPL 2022,KN Ananthapadmanabhan,Michael Gough,Anil Chaudhary,Royal Challengers Bangalore Won by 13  Runs ,https://scores.iplt20.com/ipl/teamlogos/RCB.png,https://scores.iplt20.com/ipl/teamlogos/CSK.png,https://scores.iplt20.com/ipl/teamlogos/RCB.png,https://scores.iplt20.com/ipl/teamlogos/CSK.png,0,+9.5,2021-100mb00000000629-11c540100bd311,Maheesh Theekshana,7,4,0,1,175.0,https://scores.iplt20.com/ipl/playerimages/629-small.png,2021-100mb00000000622-e0d6c0e8ef8711,Simarjeet Singh,2,2,0,0,100.0,https://scores.iplt20.com/ipl/playerimages/622-small.png,2019-100mb00000000114-8c98068c449611,Harshal Patel,4.0,35,0,3,8.75,8.0,https://scores.iplt20.com/ipl/playerimages/114-small.png,,,,2,173/8 (20.0 Overs),173,8,20.0,8.65,160/8 (20.0 Overs),160,8,20.0,8,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,19,49th  T20I,,,49.0,160,0.0,0.0
60,503,8,T20 (N),Post,2022-05-03,3 May 2022,Gujarat Titans VS Punjab Kings,19:30,14:00 GMT,2022-05-03,35,Gujarat Titans,15,Punjab Kings,GT,PBKS,69,DY Patil Stadium,Punjab Kings Won by 8  Wickets ,Gujarat Titans,Gujarat Titans won the Toss and elected to bat, won the Toss and elected to bat,1,143/8 (20.0 Ov),145/2 (16.0 Ov),,2022-05-03T19:30:00,NAVI MUMBAI,,,,,,,,87,261,472,116,35,Gujarat Titans,#319490,#df7317,#319490,#df7317,15,Punjab Kings,Asia/Kolkata,3 May 2022,23:30,20,0,T20,48.0,IPL 2022,Virender Kumar Sharma,Rohan Pandit,Saiyed Khalid,Punjab Kings Won by 8  Wickets ,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,https://scores.iplt20.com/ipl/teamlogos/PBKS.png,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,https://scores.iplt20.com/ipl/teamlogos/PBKS.png,0,+9.5,2019-100mb00000000183-f4a991db44b611,Liam Livingstone,30,10,2,3,300.0,https://scores.iplt20.com/ipl/playerimages/183-small.png,2018-100mb00000000011-cbf5eb14e99b11,Shikhar Dhawan,62,53,8,1,116.98,https://scores.iplt20.com/ipl/playerimages/11-small.png,2018-100mb00000000047-1bfc8ff2f88b11,Mohammad Shami,4.0,43,0,1,10.75,24.0,https://scores.iplt20.com/ipl/playerimages/47-small.png,,,,2,143/8 (20.0 Overs),143,8,20.0,7.15,145/2 (16.0 Overs),145,2,16.0,9.06,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,15,48th  T20I,,,48.0,181,0.0,0.0
60,502,8,T20 (N),Post,2022-05-02,2 May 2022,Kolkata Knight Riders VS Rajasthan Royals,19:30,14:00 GMT,2022-05-02,18,Rajasthan Royals,16,Kolkata Knight Riders,RR,KKR,21,Wankhede Stadium,Kolkata Knight Riders Won by 7  Wickets ,Kolkata Knight Riders,Kolkata Knight Riders won the Toss and elected to Field, won the Toss and elected to Field,1,152/5 (20.0 Ov),158/3 (19.1 Ov),,2022-05-02T19:30:00,Mumbai,,,,,,,,221,63,29,103,16,Kolkata Knight Riders,#319490,#df7317,#319490,#df7317,18,Rajasthan Royals,Asia/Kolkata,2 May 2022,23:30,20,0,T20,47.0,IPL 2022,Madanagopal Jayaraman,Nitin Pandit,Chris Gaffaney,Kolkata Knight Riders Won by 7  Wickets ,https://scores.iplt20.com/ipl/teamlogos/RR.png,https://scores.iplt20.com/ipl/teamlogos/KKR.png,https://scores.iplt20.com/ipl/teamlogos/KKR.png,https://scores.iplt20.com/ipl/teamlogos/RR.png,0,+9.5,2019-100mb00000000148-ef59629644a811,Nitish Rana,48,37,3,2,129.72,https://scores.iplt20.com/ipl/playerimages/148-small.png,2019-100mb00000000152-335aed3d44aa11,Rinku Singh,42,23,6,1,182.6,https://scores.iplt20.com/ipl/playerimages/152-small.png,2022-100mb00000001005-56564f7fa44f11,Kuldeep Sen,3.1,28,0,1,8.84,19.0,https://scores.iplt20.com/ipl/playerimages/1005-small.png,,,,2,152/5 (20.0 Overs),152,5,20.0,7.6,158/3 (19.1 Overs),158,3,19.1,8.24,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,16,47th  T20I,,,47.0,164,0.0,0.0
60,501,8,T20 (N),Post,2022-05-01,1 May 2022,Sunrisers Hyderabad VS Chennai Super Kings,19:30,14:00 GMT,2022-05-01,13,Chennai Super Kings,20,Sunrisers Hyderabad,CSK,SRH,39,Maharashtra Cricket Association Stadium,Chennai Super Kings Won by 13  Runs ,Sunrisers Hyderabad,Sunrisers Hyderabad won the Toss and elected to Field, won the Toss and elected to Field,1,202/2 (20.0 Ov),189/6 (20.0 Ov),,2022-05-01T19:30:00,Pune,,,,,,,,44,159,34,87,20,Sunrisers Hyderabad,#319490,#df7317,#319490,#df7317,13,Chennai Super Kings,Asia/Kolkata,1 May 2022,23:30,20,0,T20,46.0,IPL 2022,Anil Chaudhary,KN Ananthapadmanabhan,Michael Gough,Chennai Super Kings Won by 13  Runs ,https://scores.iplt20.com/ipl/teamlogos/CSK.png,https://scores.iplt20.com/ipl/teamlogos/SRH.png,https://scores.iplt20.com/ipl/teamlogos/SRH.png,https://scores.iplt20.com/ipl/teamlogos/CSK.png,0,+9.5,2019-100mb00000000136-9313d156449c11,Nicholas Pooran,64,33,3,6,193.93,https://scores.iplt20.com/ipl/playerimages/136-small.png,2021-100mb00000000586-8238f85f91de11,Marco Jansen,0,0,0,0,0.0,https://scores.iplt20.com/ipl/playerimages/586-small.png,2022-100mb00000000970-8f107726a44511,Mukesh Choudhary,4.0,46,0,4,11.5,6.0,https://scores.iplt20.com/ipl/playerimages/970-small.png,,,,2,202/2 (20.0 Overs),202,2,20.0,10.1,189/6 (20.0 Overs),189,6,20.0,9.45,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,13,46th  T20I,,,46.0,189,0.0,0.0
60,500,5,T20 D/N,Post,2022-05-01,1 May 2022,Delhi Capitals VS Lucknow Super Giants,15:30,10:00 GMT,2022-05-01,77,Lucknow Super Giants,14,Delhi Capitals,LSG,DC,21,Wankhede Stadium,Lucknow Super Giants Won by 6  Runs ,Lucknow Super Giants,Lucknow Super Giants won the Toss and elected to bat, won the Toss and elected to bat,1,195/3 (20.0 Ov),189/7 (20.0 Ov),,2022-05-01T15:30:00,Mumbai,,,,,,,,29,482,311,92,14,Delhi Capitals,#319490,#df7317,#319490,#df7317,77,Lucknow Super Giants,Asia/Kolkata,1 May 2022,19:30,20,0,T20,45.0,IPL 2022,Chris Gaffaney,CH Ravikanthreddy,PASHCHIM PATHAK,Lucknow Super Giants Won by 6  Runs ,https://scores.iplt20.com/ipl/teamlogos/LSG.png,https://scores.iplt20.com/ipl/teamlogos/DC.png,https://scores.iplt20.com/ipl/teamlogos/DC.png,https://scores.iplt20.com/ipl/teamlogos/LSG.png,0,+9.5,2019-100mb00000000110-79ae08f5449411,Axar Patel,42,24,1,3,175.0,https://scores.iplt20.com/ipl/playerimages/110-small.png,2018-100mb00000000014-227bc550e99c11,Kuldeep Yadav,16,8,1,1,200.0,https://scores.iplt20.com/ipl/playerimages/14-small.png,2018-100mb00000000023-201fd633e99d11,Marcus Stoinis,1.0,14,0,0,14.0,0.0,https://scores.iplt20.com/ipl/playerimages/23-small.png?v=2,,,99.58,2,195/3 (20.0 Overs),195,3,20.0,9.75,189/7 (20.0 Overs),189,7,20.0,9.45,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,77,45th  T20I,,,45.0,189,0.0,0.0
60,499,8,T20 (N),Post,2022-04-30,30 Apr 2022,Rajasthan Royals VS Mumbai Indians,19:30,14:00 GMT,2022-04-30,18,Rajasthan Royals,17,Mumbai Indians,RR,MI,69,DY Patil Stadium,Mumbai Indians Won by 5  Wickets ,Mumbai Indians,Mumbai Indians won the Toss and elected to Field, won the Toss and elected to Field,1,158/6 (20.0 Ov),161/5 (19.2 Ov),,2022-04-30T19:30:00,NAVI MUMBAI,,,,,,,,352,354,129,88,18,Rajasthan Royals,#319490,#df7317,#319490,#df7317,17,Mumbai Indians,Asia/Kolkata,30 Apr 2022,23:30,20,0,T20,44.0,IPL 2022,Bruce Oxenford,Yeshwant Barde,Navdeep Singh,Mumbai Indians Won by 5  Wickets ,https://scores.iplt20.com/ipl/teamlogos/RR.png,https://scores.iplt20.com/ipl/teamlogos/MI.png,https://scores.iplt20.com/ipl/teamlogos/RR.png,https://scores.iplt20.com/ipl/teamlogos/MI.png,0,+9.5,2020-100mb00000000546-b254fce3f9ac11,Daniel Sams,6,1,0,1,600.0,https://scores.iplt20.com/ipl/playerimages/546-small.png?v=1,2021-100mb00000000636-9e985b64160411,Tim David,20,9,2,1,222.22,https://scores.iplt20.com/ipl/playerimages/636-small.png?v=1,2022-100mb00000001005-56564f7fa44f11,Kuldeep Sen,3.2,29,0,1,8.7,20.0,https://scores.iplt20.com/ipl/playerimages/1005-small.png,,,,2,158/6 (20.0 Overs),158,6,20.0,7.9,161/5 (19.2 Overs),161,5,19.2,8.33,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,17,44th  T20I,,,44.0,166,0.0,0.0
60,498,5,T20 D/N,Post,2022-04-30,30 Apr 2022,Gujarat Titans VS Royal Challengers Bangalore,15:30,10:00 GMT,2022-04-30,19,Royal Challengers Bangalore,35,Gujarat Titans,RCB,GT,68,Brabourne - CCI,Gujarat Titans Won by 6  Wickets ,Royal Challengers Bangalore,Royal Challengers Bangalore won the Toss and elected to bat, won the Toss and elected to bat,1,170/6 (20.0 Ov),174/4 (19.3 Ov),,2022-04-30T15:30:00,Mumbai,,,,,,,,87,472,42,103,35,Gujarat Titans,#319490,#df7317,#319490,#df7317,19,Royal Challengers Bangalore,Asia/Kolkata,30 Apr 2022,19:30,20,0,T20,43.0,IPL 2022,Virender Kumar Sharma,Saiyed Khalid,Nitin Menon,Gujarat Titans Won by 6  Wickets ,https://scores.iplt20.com/ipl/teamlogos/RCB.png,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,https://scores.iplt20.com/ipl/teamlogos/RCB.png,0,+9.5,2019-100mb00000000120-7489ddcc449711,Rahul Tewatia,43,25,5,2,172.0,https://scores.iplt20.com/ipl/playerimages/120-small.png,2019-100mb00000000128-e95bebea449911,David Miller,39,24,4,1,162.5,https://scores.iplt20.com/ipl/playerimages/128-small.png?v=1,2018-100mb00000000036-2af54408f88a11,Josh Hazlewood,3.3,36,0,0,10.29,0.0,https://scores.iplt20.com/ipl/playerimages/36-small.png?v=2,,,98.75,2,170/6 (20.0 Overs),170,6,20.0,8.5,174/4 (19.3 Overs),174,4,19.3,8.92,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,35,43rd  T20I,,,43.0,178,0.0,0.0
60,497,8,T20 (N),Post,2022-04-29,29 Apr 2022,Punjab Kings VS Lucknow Super Giants,19:30,14:00 GMT,2022-04-29,77,Lucknow Super Giants,15,Punjab Kings,LSG,PBKS,39,Maharashtra Cricket Association Stadium,Lucknow Super Giants Won by 20  Runs ,Punjab Kings,Punjab Kings won the Toss and elected to Field, won the Toss and elected to Field,1,153/8 (20.0 Ov),133/8 (20.0 Ov),,2022-04-29T19:30:00,Pune,,,,,,,,34,314,159,87,15,Punjab Kings,#319490,#df7317,#319490,#df7317,77,Lucknow Super Giants,Asia/Kolkata,29 Apr 2022,23:30,20,0,T20,42.0,IPL 2022,Michael Gough,Ulhas Gandhe,KN Ananthapadmanabhan,Lucknow Super Giants Won by 20  Runs ,https://scores.iplt20.com/ipl/teamlogos/LSG.png,https://scores.iplt20.com/ipl/teamlogos/PBKS.png,https://scores.iplt20.com/ipl/teamlogos/PBKS.png,https://scores.iplt20.com/ipl/teamlogos/LSG.png,0,+9.5,2022-100mb00000000996-0dad4bfba44d11,Rishi Dhawan,21,22,3,1,95.45,https://scores.iplt20.com/ipl/playerimages/996-small.png,2019-100mb00000000125-2485f88b449911,Arshdeep Singh,0,2,0,0,0.0,https://scores.iplt20.com/ipl/playerimages/125-small.png,2019-100mb00000000109-5cc123ab449411,Avesh Khan,3.0,26,0,0,8.67,0.0,https://scores.iplt20.com/ipl/playerimages/109-small.png,,,,2,153/8 (20.0 Overs),153,8,20.0,7.65,133/8 (20.0 Overs),133,8,20.0,6.65,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,77,42nd  T20I,,,42.0,133,0.0,0.0
60,496,8,T20 (N),Post,2022-04-28,28 Apr 2022,Delhi Capitals VS Kolkata Knight Riders,19:30,14:00 GMT,2022-04-28,16,Kolkata Knight Riders,14,Delhi Capitals,KKR,DC,21,Wankhede Stadium,Delhi Capitals Won by 4  Wickets ,Delhi Capitals,Delhi Capitals won the Toss and elected to Field, won the Toss and elected to Field,1,146/9 (20.0 Ov),150/6 (19.0 Ov),,2022-04-28T19:30:00,Mumbai,,,,,,,,44,311,42,116,14,Delhi Capitals,#319490,#df7317,#319490,#df7317,16,Kolkata Knight Riders,Asia/Kolkata,28 Apr 2022,23:30,20,0,T20,41.0,IPL 2022,Anil Chaudhary,PASHCHIM PATHAK,Nitin Menon,Delhi Capitals Won by 4  Wickets ,https://scores.iplt20.com/ipl/teamlogos/KKR.png,https://scores.iplt20.com/ipl/teamlogos/DC.png,https://scores.iplt20.com/ipl/teamlogos/DC.png,https://scores.iplt20.com/ipl/teamlogos/KKR.png,0,+9.5,2019-100mb00000000329-bee19eaeb1e711,Rovman Powell,33,16,1,3,206.25,https://scores.iplt20.com/ipl/playerimages/329-small.png,2019-100mb00000000105-4c526de743fe11,Shardul Thakur,8,14,0,0,57.14,https://scores.iplt20.com/ipl/playerimages/105-small.png,2018-100mb00000000012-ea4c47d2e99b11,Shreyas Iyer,1.0,7,0,0,7.0,0.0,https://scores.iplt20.com/ipl/playerimages/12-small.png,,,,2,146/9 (20.0 Overs),146,9,20.0,7.3,150/6 (19.0 Overs),150,6,19.0,7.89,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,14,41st T20I,,,41.0,157,0.0,0.0
60,495,8,T20 (N),Post,2022-04-27,27 Apr 2022,Gujarat Titans VS Sunrisers Hyderabad,19:30,14:00 GMT,2022-04-27,20,Sunrisers Hyderabad,35,Gujarat Titans,SRH,GT,21,Wankhede Stadium,Gujarat Titans Won by 5  Wickets ,Gujarat Titans,Gujarat Titans won the Toss and elected to Field, won the Toss and elected to Field,1,195/6 (20.0 Ov),199/5 (20.0 Ov),,2022-04-27T19:30:00,Mumbai,,,,,,,,129,29,221,103,35,Gujarat Titans,#319490,#df7317,#319490,#df7317,20,Sunrisers Hyderabad,Asia/Kolkata,27 Apr 2022,23:30,20,0,T20,40.0,IPL 2022,Navdeep Singh,Chris Gaffaney,Madanagopal Jayaraman,Gujarat Titans Won by 5  Wickets ,https://scores.iplt20.com/ipl/teamlogos/SRH.png,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,https://scores.iplt20.com/ipl/teamlogos/SRH.png,0,+9.5,2019-100mb00000000218-42d9d6f544bf11,Rashid Khan,31,11,0,4,281.81,https://scores.iplt20.com/ipl/playerimages/218-small.png,2019-100mb00000000120-7489ddcc449711,Rahul Tewatia,40,21,4,2,190.47,https://scores.iplt20.com/ipl/playerimages/120-small.png,2021-100mb00000000586-8238f85f91de11,Marco Jansen,4.0,63,0,0,15.75,0.0,https://scores.iplt20.com/ipl/playerimages/586-small.png,,,,2,195/6 (20.0 Overs),195,6,20.0,9.75,199/5 (20.0 Overs),199,5,20.0,9.95,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,35,40th  T20I,,,40.0,199,0.0,0.0
60,494,8,T20 (N),Post,2022-04-26,26 Apr 2022,Royal Challengers Bangalore VS Rajasthan Royals,19:30,14:00 GMT,2022-04-26,18,Rajasthan Royals,19,Royal Challengers Bangalore,RR,RCB,39,Maharashtra Cricket Association Stadium,Rajasthan Royals Won by 29  Runs ,Royal Challengers Bangalore,Royal Challengers Bangalore won the Toss and elected to Field, won the Toss and elected to Field,1,144/8 (20.0 Ov),115/10 (19.3 Ov),,2022-04-26T19:30:00,Pune,,,,,,,,159,352,314,87,19,Royal Challengers Bangalore,#319490,#df7317,#319490,#df7317,18,Rajasthan Royals,Asia/Kolkata,26 Apr 2022,23:30,20,0,T20,39.0,IPL 2022,KN Ananthapadmanabhan,Bruce Oxenford,Ulhas Gandhe,Rajasthan Royals Won by 29  Runs ,https://scores.iplt20.com/ipl/teamlogos/RR.png,https://scores.iplt20.com/ipl/teamlogos/RCB.png,https://scores.iplt20.com/ipl/teamlogos/RCB.png,https://scores.iplt20.com/ipl/teamlogos/RR.png,0,+9.5,2019-100mb00000000114-8c98068c449611,Harshal Patel,8,11,0,1,72.72,https://scores.iplt20.com/ipl/playerimages/114-small.png,2018-100mb00000000036-2af54408f88a11,Josh Hazlewood,0,2,0,0,0.0,https://scores.iplt20.com/ipl/playerimages/36-small.png?v=2,2022-100mb00000001005-56564f7fa44f11,Kuldeep Sen,3.3,20,0,4,5.71,5.25,https://scores.iplt20.com/ipl/playerimages/1005-small.png,,,,2,144/8 (20.0 Overs),144,8,20.0,7.2,115/10 (19.3 Overs),115,10,19.3,5.9,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,18,39th  T20I,,,39.0,118,0.0,0.0
60,493,8,T20 (N),Post,2022-04-25,25 Apr 2022,Punjab Kings VS Chennai Super Kings,19:30,14:00 GMT,2022-04-25,15,Punjab Kings,13,Chennai Super Kings,PBKS,CSK,21,Wankhede Stadium,Punjab Kings Won by 11  Runs ,Chennai Super Kings,Chennai Super Kings won the Toss and elected to Field, won the Toss and elected to Field,1,187/4 (20.0 Ov),176/6 (20.0 Ov),,2022-04-25T19:30:00,Mumbai,,,,,,,,30,363,311,92,15,Punjab Kings,#319490,#df7317,#319490,#df7317,13,Chennai Super Kings,Asia/Kolkata,25 Apr 2022,23:30,20,0,T20,38.0,IPL 2022,Marais Erasmus,Tapan Balwant Sharma,PASHCHIM PATHAK,Punjab Kings Won by 11  Runs ,https://scores.iplt20.com/ipl/teamlogos/PBKS.png,https://scores.iplt20.com/ipl/teamlogos/CSK.png,https://scores.iplt20.com/ipl/teamlogos/PBKS.png,https://scores.iplt20.com/ipl/teamlogos/CSK.png,0,+9.5,2018-100mb00000000046-06b5ba89f88b11,Ravindra Jadeja,21,16,1,1,131.25,https://scores.iplt20.com/ipl/playerimages/46-small.png,2019-100mb00000000289-12c7b9ef7ae411,Dwaine Pretorius,1,1,0,0,100.0,https://scores.iplt20.com/ipl/playerimages/289-small.png,2022-100mb00000000996-0dad4bfba44d11,Rishi Dhawan,4.0,39,0,2,9.75,12.0,https://scores.iplt20.com/ipl/playerimages/996-small.png,,,,2,187/4 (20.0 Overs),187,4,20.0,9.35,176/6 (20.0 Overs),176,6,20.0,8.8,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,15,38th  T20I,,,38.0,176,0.0,0.0
60,492,8,T20 (N),Post,2022-04-24,24 Apr 2022,Lucknow Super Giants VS Mumbai Indians,19:30,14:00 GMT,2022-04-24,77,Lucknow Super Giants,17,Mumbai Indians,LSG,MI,21,Wankhede Stadium,Lucknow Super Giants Won by 36  Runs ,Mumbai Indians,Mumbai Indians won the Toss and elected to Field, won the Toss and elected to Field,1,168/6 (20.0 Ov),132/8 (20.0 Ov),,2022-04-24T19:30:00,Mumbai,,,,,,,,30,472,87,103,77,Lucknow Super Giants,#319490,#df7317,#319490,#df7317,17,Mumbai Indians,Asia/Kolkata,24 Apr 2022,23:30,20,0,T20,37.0,IPL 2022,Marais Erasmus,Saiyed Khalid,Virender Kumar Sharma,Lucknow Super Giants Won by 36  Runs ,https://scores.iplt20.com/ipl/teamlogos/LSG.png,https://scores.iplt20.com/ipl/teamlogos/MI.png,https://scores.iplt20.com/ipl/teamlogos/LSG.png,https://scores.iplt20.com/ipl/teamlogos/MI.png,0,+9.5,2018-100mb00000000009-92bfdfe9e99b11,Jasprit Bumrah,0,2,0,0,0.0,https://scores.iplt20.com/ipl/playerimages/9-small.png?v=1,2022-100mb00000000992-02c884cea44c11,Hrithik Shokeen,0,0,0,0,0.0,https://scores.iplt20.com/ipl/playerimages/992-small.png?v=1,2018-100mb00000000017-5e389774e99c11,Krunal Pandya,4.0,19,0,3,4.75,8.0,https://scores.iplt20.com/ipl/playerimages/17-small.png,,,,2,168/6 (20.0 Overs),168,6,20.0,8.4,132/8 (20.0 Overs),132,8,20.0,6.6,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,77,37th  T20I,,,37.0,132,0.0,0.0
60,491,8,T20 (N),Post,2022-04-23,23 Apr 2022,Royal Challengers Bangalore VS Sunrisers Hyderabad,19:30,14:00 GMT,2022-04-23,19,Royal Challengers Bangalore,20,Sunrisers Hyderabad,RCB,SRH,68,Brabourne - CCI,Sunrisers Hyderabad Won by 9  Wickets ,Sunrisers Hyderabad,Sunrisers Hyderabad won the Toss and elected to Field, won the Toss and elected to Field,1,68/10 (16.1 Ov),72/1 (8.0 Ov),,2022-04-23T19:30:00,Mumbai,,,,,,,,221,482,29,88,19,Royal Challengers Bangalore,#319490,#df7317,#319490,#df7317,20,Sunrisers Hyderabad,Asia/Kolkata,23 Apr 2022,23:30,20,0,T20,36.0,IPL 2022,Madanagopal Jayaraman,CH Ravikanthreddy,Chris Gaffaney,Sunrisers Hyderabad Won by 9  Wickets ,https://scores.iplt20.com/ipl/teamlogos/RCB.png,https://scores.iplt20.com/ipl/teamlogos/SRH.png,https://scores.iplt20.com/ipl/teamlogos/RCB.png,https://scores.iplt20.com/ipl/teamlogos/SRH.png,0,+9.5,2019-100mb00000000188-896b509b44b711,Rahul Tripathi,7,3,0,1,233.33,https://scores.iplt20.com/ipl/playerimages/188-small.png,2019-100mb00000000065-4ae3f0e41e3711,Kane Williamson,16,17,2,0,94.11,https://scores.iplt20.com/ipl/playerimages/65-small.png,2019-100mb00000000114-8c98068c449611,Harshal Patel,2.0,18,0,1,9.0,12.0,https://scores.iplt20.com/ipl/playerimages/114-small.png,,,,2,68/10 (16.1 Overs),68,10,16.1,4.21,72/1 (8.0 Overs),72,1,8.0,9,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,20,36th  T20I,,,36.0,180,0.0,0.0
60,490,5,T20 D/N,Post,2022-04-23,23 Apr 2022,Kolkata Knight Riders VS Gujarat Titans,15:30,10:00 GMT,2022-04-23,35,Gujarat Titans,16,Kolkata Knight Riders,GT,KKR,69,DY Patil Stadium,Gujarat Titans Won by 8  Runs ,Gujarat Titans,Gujarat Titans won the Toss and elected to bat, won the Toss and elected to bat,1,156/9 (20.0 Ov),148/8 (20.0 Ov),,2022-04-23T15:30:00,NAVI MUMBAI,,,,,,,,314,159,352,87,16,Kolkata Knight Riders,#319490,#df7317,#319490,#df7317,35,Gujarat Titans,Asia/Kolkata,23 Apr 2022,19:30,20,0,T20,35.0,IPL 2022,Ulhas Gandhe,KN Ananthapadmanabhan,Bruce Oxenford,Gujarat Titans Won by 8  Runs ,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,https://scores.iplt20.com/ipl/teamlogos/KKR.png,https://scores.iplt20.com/ipl/teamlogos/KKR.png,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,0,+9.5,2018-100mb00000000021-a294dad8e99c11,Umesh Yadav,15,15,1,1,100.0,https://scores.iplt20.com/ipl/playerimages/21-small.png,2019-100mb00000000077-20befda21e4011,Tim Southee,1,1,0,0,100.0,https://scores.iplt20.com/ipl/playerimages/77-small.png,2019-100mb00000000229-75a4b0a0516011,Alzarri Joseph,4.0,31,0,1,7.75,24.0,https://ipl-stats-sports-mechanic.s3-ap-south-1.amazonaws.com/ipl/playerimages/229-small.png,,,99.58,2,156/9 (20.0 Overs),156,9,20.0,7.8,148/8 (20.0 Overs),148,8,20.0,7.4,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,35,35th  T20I,,,35.0,148,0.0,0.0
