Name,PlayerDOB,TotalRuns,Balls,StrikeRate,Fours,Sixes,Outs,NotOuts,FiftyPlusRuns,Centuries,HighestScore,BattingAverage,Nation,BattingStyle,TotalRunsConceded,DotBallsBowled,BowlingAverage,BowlingStrikeRate,EconomyRate,OversBowled,FoursConceded,SixesConceded,Wickets,BBIW,BBMW,Maidens,FourWickets,FiveWickets,BallsBowled,TeamCode,TeamName,Innings,Matches,Nationality,RightHandedBat
Mayank Markande,11-11-1997,21.0,13.0,161.53,2.0,1.0,0.0,3.0,0.0,0.0,18*,-,India,rhb,300.0,76.0,25.0,19.0,7.89,38.0,25.0,12.0,12.0,15/4,15/4,0.0,1.0,0.0,228.0,SRH,Sunrisers Hyderabad,3.0,10.0,Indian,True
Sunil Narine,26-5-1988,21.0,25.0,84.0,2.0,1.0,7.0,3.0,0.0,0.0,7*,3.00,West Indies,lhb,383.0,87.0,34.81,26.18,7.97,48.0,26.0,15.0,11.0,33/3,33/3,0.0,0.0,0.0,288.0,KKR,Kolkata Knight Riders,10.0,14.0,Overseas,False
Rishi Dhawan,19-2-1990,20.0,12.0,166.66,1.0,1.0,2.0,1.0,0.0,0.0,19,10.00,India,rhb,60.0,20.0,60.0,42.0,8.57,7.0,8.0,3.0,1.0,20/1,20/1,0.0,0.0,0.0,42.0,PBKS,Punjab Kings,3.0,6.0,Indian,True
Ravi Bishnoi,5-9-2000,20.0,27.0,74.07,1.0,0.0,3.0,4.0,0.0,0.0,5,6.67,India,rhb,391.0,97.0,24.43,18.93,7.74,50.3,23.0,16.0,16.0,28/3,28/3,0.0,0.0,0.0,303.0,LSG,Lucknow Super Giants,7.0,15.0,Indian,True
Umran Malik,22-11-1999,19.0,8.0,237.5,1.0,2.0,1.0,1.0,0.0,0.0,19*,19.00,India,rhb,217.0,43.0,43.4,24.0,10.85,20.0,28.0,9.0,5.0,32/2,32/2,0.0,0.0,0.0,120.0,SRH,Sunrisers Hyderabad,2.0,8.0,Indian,True
Umesh Yadav,25-10-1987,19.0,18.0,105.55,1.0,0.0,2.0,3.0,0.0,0.0,6*,9.50,India,rhb,189.0,42.0,189.0,114.0,9.94,19.0,18.0,11.0,1.0,27/1,27/1,0.0,0.0,0.0,114.0,KKR,Kolkata Knight Riders,5.0,8.0,Indian,True
Amit Mishra,24-11-1982,19.0,30.0,63.33,2.0,0.0,1.0,0.0,0.0,0.0,19,19.00,India,rhb,149.0,32.0,21.28,16.28,7.84,19.0,10.0,6.0,7.0,21/2,21/2,0.0,0.0,0.0,114.0,LSG,Lucknow Super Giants,1.0,7.0,Indian,True
Arshad Khan,20-12-1997,18.0,15.0,120.0,0.0,1.0,2.0,1.0,0.0,0.0,15*,9.00,India,lhb,190.0,27.0,38.0,17.0,13.41,14.1,22.0,10.0,5.0,39/3,39/3,0.0,0.0,0.0,85.0,MI,Mumbai Indians,3.0,6.0,Indian,False
Akash Deep,15-12-1996,17.0,8.0,212.5,2.0,1.0,1.0,0.0,0.0,0.0,17,17.00,India,rhb,59.0,11.0,59.0,30.0,11.8,5.0,5.0,4.0,1.0,29/1,29/1,0.0,0.0,0.0,30.0,RCB,Royal Challengers Bangalore,1.0,2.0,Indian,True
Akeal Hosein,25-4-1993,16.0,10.0,160.0,1.0,1.0,0.0,1.0,0.0,0.0,16*,-,West Indies,lhb,40.0,6.0,40.0,24.0,10.0,4.0,4.0,2.0,1.0,40/1,40/1,0.0,0.0,0.0,24.0,SRH,Sunrisers Hyderabad,1.0,1.0,Overseas,False
Trent Boult,22-7-1989,16.0,14.0,114.28,1.0,1.0,1.0,3.0,0.0,0.0,15,16.00,New Zealand,rhb,312.0,107.0,24.0,17.53,8.21,38.0,40.0,8.0,13.0,29/3,29/3,3.0,0.0,0.0,228.0,RR,Rajasthan Royals,4.0,10.0,Overseas,True
Praveen Dubey,1-7-1993,16.0,20.0,80.0,2.0,0.0,1.0,0.0,0.0,0.0,16,16.00,India,rhb,19.0,8.0,19.0,18.0,6.33,3.0,1.0,1.0,1.0,19/1,19/1,0.0,0.0,0.0,18.0,DC,Delhi Capitals,1.0,1.0,Indian,True
Naveen-ul-Haq,23-9-1999,16.0,21.0,76.19,2.0,0.0,1.0,2.0,0.0,0.0,13,16.00,Afghanistan,rhb,219.0,68.0,19.9,15.27,7.82,28.0,17.0,9.0,11.0,38/4,38/4,0.0,1.0,0.0,168.0,LSG,Lucknow Super Giants,3.0,8.0,Overseas,True
Yash Dhull,11-11-2002,16.0,23.0,69.56,1.0,0.0,3.0,0.0,0.0,0.0,13,5.33,India,rhb,,,,,,,,,,,,,,,,DC,Delhi Capitals,3.0,4.0,Indian,True
Ben Stokes,4-6-1991,15.0,14.0,107.14,2.0,0.0,2.0,0.0,0.0,0.0,8,7.50,England,lhb,,,,,,,,,,,,,,,,CSK,Chennai Super Kings,2.0,2.0,Overseas,False
Mandeep Singh,18-12-1991,14.0,16.0,87.5,0.0,1.0,3.0,0.0,0.0,0.0,12,4.67,India,rhb,,,,,,,,,,,,,,,,KKR,Kolkata Knight Riders,3.0,3.0,Indian,True
Arjun Tendulkar,24-9-1999,13.0,9.0,144.44,0.0,1.0,1.0,0.0,0.0,0.0,13,13.00,India,lhb,92.0,26.0,30.66,19.66,9.35,9.5,9.0,3.0,3.0,9/1,9/1,0.0,0.0,0.0,59.0,MI,Mumbai Indians,1.0,4.0,Indian,False
Vyshak Vijaykumar,31-1-1997,13.0,9.0,144.44,0.0,1.0,1.0,1.0,0.0,0.0,13*,13.00,India,rhb,253.0,40.0,28.11,16.0,10.54,24.0,20.0,14.0,9.0,20/3,20/3,0.0,0.0,0.0,144.0,RCB,Royal Challengers Bangalore,2.0,7.0,Indian,True
Kedar Jadhav,26-3-1985,12.0,10.0,120.0,1.0,0.0,0.0,1.0,0.0,0.0,12*,-,India,rhb,,,,,,,,,,,,,,,,RCB,Royal Challengers Bangalore,1.0,2.0,Indian,True
Jason Holder,5-11-1991,12.0,11.0,109.09,0.0,1.0,2.0,1.0,0.0,0.0,11,6.00,West Indies,rhb,284.0,46.0,71.0,42.75,9.96,28.3,26.0,14.0,4.0,29/2,29/2,0.0,0.0,0.0,171.0,RR,Rajasthan Royals,3.0,8.0,Overseas,True
Karan Sharma,31-10-1998,12.0,21.0,57.14,0.0,0.0,2.0,0.0,0.0,0.0,9,6.00,India,rhb,,,,,,,,,,,,,,,,LSG,Lucknow Super Giants,2.0,2.0,Indian,True
Mark Wood,11-1-1990,11.0,5.0,220.0,1.0,1.0,1.0,1.0,0.0,0.0,10*,11.00,England,rhb,130.0,48.0,11.81,8.72,8.12,16.0,9.0,10.0,11.0,14/5,14/5,1.0,0.0,1.0,96.0,LSG,Lucknow Super Giants,2.0,4.0,Overseas,True
Sanvir Singh,12-10-1996,11.0,9.0,122.22,1.0,1.0,1.0,1.0,0.0,0.0,7,11.00,India,rhb,,,,,,,,,,,,,,,,SRH,Sunrisers Hyderabad,2.0,2.0,Indian,True
Manan Vohra,18-7-1993,10.0,11.0,90.9,1.0,0.0,1.0,0.0,0.0,0.0,10,10.00,India,rhb,,,,,,,,,,,,,,,,LSG,Lucknow Super Giants,1.0,1.0,Indian,True
Joe Root,30-12-1990,10.0,15.0,66.66,1.0,0.0,1.0,0.0,0.0,0.0,10,10.00,England,rhb,,,,,,,,,,,,,,,,RR,Rajasthan Royals,1.0,3.0,Overseas,True
Adam Zampa,31-3-1992,10.0,16.0,62.5,0.0,0.0,3.0,0.0,0.0,0.0,7,3.33,Australia,rhb,188.0,40.0,23.5,16.5,8.54,22.0,15.0,8.0,8.0,22/3,22/3,0.0,0.0,0.0,132.0,RR,Rajasthan Royals,3.0,6.0,Overseas,True
Jaydev Unadkat,18-10-1991,9.0,7.0,128.57,1.0,0.0,1.0,0.0,0.0,0.0,9,9.00,India,rhb,,,,,,,,,,,,,,,,LSG,Lucknow Super Giants,1.0,3.0,Indian,True
Noor Ahmad,3-1-2005,8.0,9.0,88.88,1.0,0.0,2.0,1.0,0.0,0.0,7*,4.00,Afghanistan,rhb,369.0,103.0,23.06,17.68,7.82,47.1,29.0,13.0,16.0,37/3,37/3,0.0,0.0,0.0,283.0,GT,Gujarat Titans,3.0,13.0,Overseas,True
Mukesh Kumar,12-10-1993,7.0,9.0,77.77,0.0,0.0,0.0,3.0,0.0,0.0,6*,-,India,rhb,326.0,65.0,46.57,26.57,10.51,31.0,29.0,19.0,7.0,30/2,30/2,0.0,0.0,0.0,186.0,DC,Delhi Capitals,3.0,10.0,Indian,True
Rovman Powell,23-7-1993,7.0,9.0,77.77,1.0,0.0,3.0,0.0,0.0,0.0,4,2.33,West Indies,rhb,18.0,4.0,18.0,12.0,9.0,2.0,1.0,1.0,1.0,18/1,18/1,0.0,0.0,0.0,12.0,DC,Delhi Capitals,3.0,3.0,Overseas,True
Alzarri Joseph,20-11-1996,7.0,12.0,58.33,1.0,0.0,0.0,2.0,0.0,0.0,7*,-,West Indies,rhb,225.0,57.0,32.14,20.57,9.37,24.0,12.0,17.0,7.0,27/2,27/2,0.0,0.0,0.0,144.0,GT,Gujarat Titans,2.0,7.0,Overseas,True
Harshal Patel,23-11-1990,6.0,6.0,100.0,0.0,1.0,2.0,0.0,0.0,0.0,6,3.00,India,rhb,454.0,87.0,32.42,20.14,9.65,47.0,37.0,21.0,14.0,32/3,32/3,0.0,0.0,0.0,282.0,RCB,Royal Challengers Bangalore,2.0,13.0,Indian,True
Kumar Kartikeya Singh,26-12-1997,6.0,7.0,85.71,1.0,0.0,1.0,0.0,0.0,0.0,6,6.00,India,rhb,227.0,44.0,45.4,31.2,8.73,26.0,11.0,13.0,5.0,37/2,37/2,0.0,0.0,0.0,156.0,MI,Mumbai Indians,1.0,8.0,Indian,True
Jason Behrendorff,20-4-1990,6.0,9.0,66.66,0.0,0.0,0.0,2.0,0.0,0.0,3*,-,Australia,rhb,387.0,92.0,27.64,18.0,9.21,42.0,38.0,18.0,14.0,23/3,23/3,0.0,0.0,0.0,252.0,MI,Mumbai Indians,2.0,12.0,Overseas,True
Chris Jordan,4-10-1988,6.0,12.0,50.0,0.0,0.0,2.0,0.0,0.0,0.0,4,3.00,England,rhb,237.0,44.0,79.0,44.0,10.77,22.0,22.0,13.0,3.0,7/1,7/1,1.0,0.0,0.0,132.0,MI,Mumbai Indians,2.0,6.0,Overseas,True
Mohammad Shami,3-9-1990,5.0,6.0,83.33,1.0,0.0,2.0,0.0,0.0,0.0,5,2.50,India,rhb,522.0,193.0,18.64,13.92,8.03,65.0,57.0,21.0,28.0,11/4,11/4,2.0,2.0,0.0,390.0,GT,Gujarat Titans,2.0,17.0,Indian,True
Liton Das,13-10-1994,4.0,4.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,4,4.00,Bangladesh,rhb,,,,,,,,,,,,,,,,KKR,Kolkata Knight Riders,1.0,1.0,Overseas,True
Jofra Archer,1-4-1995,4.0,4.0,100.0,0.0,0.0,0.0,2.0,0.0,0.0,3*,-,England,rhb,190.0,49.0,95.0,60.0,9.5,20.0,17.0,11.0,2.0,35/1,35/1,0.0,0.0,0.0,120.0,MI,Mumbai Indians,2.0,5.0,Overseas,True
Chetan Sakariya,28-2-1998,4.0,6.0,66.66,1.0,0.0,1.0,1.0,0.0,0.0,4,4.00,India,lhb,89.0,17.0,29.66,16.0,11.12,8.0,6.0,6.0,3.0,53/2,53/2,0.0,0.0,0.0,48.0,DC,Delhi Capitals,2.0,2.0,Indian,False
Vaibhav Arora,14-12-1997,3.0,2.0,150.0,0.0,0.0,0.0,2.0,0.0,0.0,2*,-,India,rhb,146.0,33.0,29.2,19.2,9.12,16.0,18.0,1.0,5.0,30/2,30/2,0.0,0.0,0.0,96.0,KKR,Kolkata Knight Riders,2.0,5.0,Indian,True
Karn Sharma,23-10-1987,3.0,5.0,60.0,0.0,0.0,2.0,0.0,0.0,0.0,2,1.50,India,lhb,223.0,39.0,22.3,12.9,10.37,21.3,13.0,17.0,10.0,19/2,19/2,0.0,0.0,0.0,129.0,RCB,Royal Challengers Bangalore,2.0,7.0,Indian,False
Arshdeep Singh,5-2-1999,2.0,2.0,100.0,0.0,0.0,0.0,2.0,0.0,0.0,2*,-,India,lhb,493.0,114.0,29.0,17.94,9.69,50.5,62.0,16.0,17.0,29/4,29/4,0.0,1.0,0.0,305.0,PBKS,Punjab Kings,2.0,14.0,Indian,False
Mitchell Santner,5-2-1992,2.0,4.0,50.0,0.0,0.0,0.0,2.0,0.0,0.0,1*,-,New Zealand,lhb,81.0,22.0,27.0,24.0,6.75,12.0,8.0,1.0,3.0,28/2,28/2,0.0,0.0,0.0,72.0,CSK,Chennai Super Kings,2.0,3.0,Overseas,False
Swapnil Singh,22-1-1991,2.0,4.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,2*,-,India,rhb,,,,,,,,,,,,,,,,LSG,Lucknow Super Giants,1.0,2.0,Indian,True
Wayne Parnell,30-7-1989,2.0,5.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,2,2.00,South Africa,lhb,236.0,56.0,26.22,16.77,9.37,25.1,22.0,13.0,9.0,10/3,10/3,0.0,0.0,0.0,151.0,RCB,Royal Challengers Bangalore,1.0,7.0,Overseas,False
Sandeep Sharma,18-5-1993,2.0,6.0,33.33,0.0,0.0,0.0,2.0,0.0,0.0,2*,-,India,rhb,396.0,95.0,39.6,27.6,8.6,46.0,40.0,13.0,10.0,25/2,25/2,0.0,0.0,0.0,276.0,RR,Rajasthan Royals,2.0,12.0,Indian,True
Mustafizur Rahman,6-9-1995,1.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,1*,-,Bangladesh,lhb,79.0,13.0,79.0,42.0,11.28,7.0,10.0,4.0,1.0,38/1,38/1,0.0,0.0,0.0,42.0,DC,Delhi Capitals,1.0,2.0,Overseas,False
Ishant Sharma,2-9-1988,1.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,1*,-,India,rhb,206.0,69.0,20.6,15.0,8.24,25.0,30.0,3.0,10.0,19/2,19/2,0.0,0.0,0.0,150.0,DC,Delhi Capitals,1.0,8.0,Indian,True
Abdul Basith,9-10-1998,1.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,1*,-,India,rhb,,,,,,,,,,,,,,,,RR,Rajasthan Royals,1.0,1.0,Indian,True
Deepak Chahar,7-8-1992,1.0,2.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,1*,-,India,rhb,297.0,82.0,22.84,15.69,8.73,34.0,31.0,11.0,13.0,22/3,22/3,0.0,0.0,0.0,204.0,CSK,Chennai Super Kings,1.0,10.0,Indian,True
Mohit Rathee,13-1-1999,1.0,2.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,1*,-,India,rhb,,,,,,,,,,,,,,,,PBKS,Punjab Kings,1.0,1.0,Indian,True
Josh Hazlewood,8-1-1991,1.0,2.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,1*,-,Australia,lhb,76.0,29.0,25.33,18.0,8.44,9.0,8.0,4.0,3.0,15/2,15/2,0.0,0.0,0.0,54.0,RCB,Royal Challengers Bangalore,1.0,3.0,Overseas,False
Mohammed Siraj,13-3-1994,1.0,2.0,50.0,0.0,0.0,1.0,1.0,0.0,0.0,1*,1.00,India,rhb,376.0,161.0,19.78,15.78,7.52,50.0,47.0,12.0,19.0,21/4,21/4,0.0,1.0,0.0,300.0,RCB,Royal Challengers Bangalore,2.0,14.0,Indian,True
Yudhvir Singh,13-9-1997,1.0,2.0,50.0,0.0,0.0,2.0,0.0,0.0,0.0,1,0.50,India,rhb,71.0,24.0,23.66,16.0,8.87,8.0,11.0,2.0,3.0,20/2,20/2,0.0,0.0,0.0,48.0,LSG,Lucknow Super Giants,2.0,3.0,Indian,True
Fazalhaq Farooqi,22-9-2000,1.0,5.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,1*,-,Afghanistan,rhb,117.0,34.0,29.25,20.0,8.77,13.2,18.0,0.0,4.0,41/2,41/2,0.0,0.0,0.0,80.0,SRH,Sunrisers Hyderabad,1.0,4.0,Overseas,True
Nathan Ellis,22-9-1994,1.0,7.0,14.28,0.0,0.0,2.0,0.0,0.0,0.0,1,0.50,Australia,rhb,339.0,68.0,26.07,17.53,8.92,38.0,28.0,13.0,13.0,30/4,30/4,0.0,1.0,0.0,228.0,PBKS,Punjab Kings,2.0,10.0,Overseas,True
Varun Chakaravarthy,29-8-1991,1.0,9.0,11.11,0.0,0.0,1.0,1.0,0.0,0.0,1,1.00,India,rhb,429.0,124.0,21.45,15.8,8.14,52.4,36.0,22.0,20.0,15/4,15/4,1.0,1.0,0.0,316.0,KKR,Kolkata Knight Riders,2.0,14.0,Indian,True
Mohit Sharma,18-9-1988,,,,,,,,,,,,India,rhb,361.0,87.0,13.37,9.81,8.17,44.1,28.0,16.0,27.0,10/5,10/5,0.0,2.0,1.0,265.0,GT,Gujarat Titans,14.0,14.0,Indian,True
Yuzvendra Chahal,23-7-1990,,,,,,,,,,,,India,rhb,432.0,97.0,20.57,15.09,8.17,52.5,31.0,15.0,21.0,17/4,17/4,0.0,3.0,0.0,317.0,RR,Rajasthan Royals,14.0,14.0,Indian,True
Tushar Deshpande,15-5-1995,,,,,,,,,,,,India,lhb,564.0,137.0,26.85,16.23,9.92,56.5,56.0,28.0,21.0,45/3,45/3,0.0,0.0,0.0,341.0,CSK,Chennai Super Kings,16.0,16.0,Indian,False
Matheesha Pathirana,18-12-2002,,,,,,,,,,,,Sri Lanka,rhb,371.0,104.0,19.52,14.63,8.0,46.2,31.0,9.0,19.0,15/3,15/3,0.0,0.0,0.0,278.0,CSK,Chennai Super Kings,12.0,12.0,Overseas,True
Akash Madhwal,25-11-1993,,,,,,,,,,,,India,rhb,219.0,53.0,15.64,10.92,8.58,25.3,16.0,9.0,14.0,5/5,5/5,0.0,1.0,1.0,153.0,MI,Mumbai Indians,8.0,8.0,Indian,True
Yash Thakur,28-12-1998,,,,,,,,,,,,India,rhb,289.0,70.0,22.23,14.69,9.07,31.5,19.0,16.0,13.0,37/4,37/4,0.0,1.0,0.0,191.0,LSG,Lucknow Super Giants,9.0,9.0,Indian,True
Maheesh Theekshana,1-8-2000,,,,,,,,,,,,Sri Lanka,rhb,392.0,87.0,35.63,26.72,8.0,49.0,31.0,13.0,11.0,23/2,23/2,1.0,0.0,0.0,294.0,CSK,Chennai Super Kings,13.0,13.0,Overseas,True
Suyash Sharma,15-5-2003,,,,,,,,,,,,India,rhb,321.0,83.0,32.1,23.4,8.23,39.0,26.0,16.0,10.0,30/3,30/3,0.0,0.0,0.0,234.0,KKR,Kolkata Knight Riders,11.0,11.0,Indian,True
T Natarajan,4-4-1991,,,,,,,,,,,,India,lhb,410.0,75.0,41.0,27.0,9.11,45.0,39.0,14.0,10.0,23/2,23/2,0.0,0.0,0.0,270.0,SRH,Sunrisers Hyderabad,12.0,12.0,Indian,False
Khaleel Ahmed,5-12-1997,,,,,,,,,,,,India,rhb,301.0,89.0,33.44,22.0,9.12,33.0,31.0,14.0,9.0,24/2,24/2,2.0,0.0,0.0,198.0,DC,Delhi Capitals,9.0,9.0,Indian,True
Rahul Chahar,4-8-1999,,,,,,,,,,,,India,rhb,385.0,96.0,48.12,37.25,7.75,49.4,33.0,12.0,8.0,16/2,16/2,0.0,0.0,0.0,298.0,PBKS,Punjab Kings,14.0,14.0,Indian,True
Avesh Khan,13-12-1996,,,,,,,,,,,,India,rhb,283.0,61.0,35.37,21.75,9.75,29.0,35.0,9.0,8.0,25/3,25/3,0.0,0.0,0.0,174.0,LSG,Lucknow Super Giants,9.0,9.0,Indian,True
Josh Little,1-11-1999,,,,,,,,,,,,Ireland,rhb,294.0,75.0,42.0,29.14,8.64,34.0,24.0,14.0,7.0,25/2,25/2,0.0,0.0,0.0,204.0,GT,Gujarat Titans,10.0,10.0,Overseas,True
Kagiso Rabada,25-5-1995,,,,,,,,,,,,South Africa,lhb,232.0,62.0,33.14,19.71,10.08,23.0,20.0,17.0,7.0,34/2,34/2,0.0,0.0,0.0,138.0,PBKS,Punjab Kings,6.0,6.0,Overseas,False
Riley Meredith,21-6-1996,,,,,,,,,,,,Australia,rhb,207.0,42.0,29.57,16.85,10.52,19.4,24.0,9.0,7.0,33/2,33/2,0.0,0.0,0.0,118.0,MI,Mumbai Indians,5.0,5.0,Overseas,True
Harshit Rana,22-12-2001,,,,,,,,,,,,India,rhb,147.0,50.0,29.4,20.4,8.64,17.0,16.0,7.0,5.0,33/2,33/2,0.0,0.0,0.0,102.0,KKR,Kolkata Knight Riders,6.0,6.0,Indian,True
Akash Singh,26-4-2002,,,,,,,,,,,,India,rhb,188.0,46.0,37.6,22.8,9.89,19.0,19.0,11.0,5.0,40/2,40/2,0.0,0.0,0.0,114.0,CSK,Chennai Super Kings,6.0,6.0,Indian,True
Asif K M,24-7-1993,,,,,,,,,,,,India,rhb,138.0,28.0,46.0,28.0,9.85,14.0,8.0,8.0,3.0,42/2,42/2,0.0,0.0,0.0,84.0,RR,Rajasthan Royals,4.0,4.0,Indian,True
Rajvardhan Hangargekar,10-11-2002,,,,,,,,,,,,India,rhb,60.0,14.0,20.0,12.0,10.0,6.0,6.0,2.0,3.0,36/3,36/3,0.0,0.0,0.0,36.0,CSK,Chennai Super Kings,2.0,2.0,Indian,True
Mohsin Khan,15-7-1998,,,,,,,,,,,,India,lhb,107.0,23.0,35.66,20.0,10.7,10.0,10.0,7.0,3.0,24/1,24/1,0.0,0.0,0.0,60.0,LSG,Lucknow Super Giants,4.0,5.0,Indian,False
Navdeep Saini,23-11-1992,,,,,,,,,,,,India,rhb,74.0,12.0,24.66,12.0,12.33,6.0,9.0,3.0,3.0,40/3,40/3,0.0,0.0,0.0,36.0,RR,Rajasthan Royals,2.0,2.0,Indian,True
Kuldip Yadav,15-10-1996,,,,,,,,,,,,India,lhb,68.0,9.0,34.0,21.0,9.71,7.0,3.0,4.0,2.0,18/1,18/1,0.0,0.0,0.0,42.0,RR,Rajasthan Royals,2.0,2.0,Indian,False
Yash Dayal,13-12-1997,,,,,,,,,,,,India,rhb,165.0,24.0,82.5,42.0,11.78,14.0,12.0,12.0,2.0,31/1,31/1,0.0,0.0,0.0,84.0,GT,Gujarat Titans,5.0,5.0,Indian,True
Tim Southee,11-12-1988,,,,,,,,,,,,New Zealand,rhb,79.0,12.0,39.5,18.0,13.16,6.0,8.0,5.0,2.0,54/2,54/2,0.0,0.0,0.0,36.0,KKR,Kolkata Knight Riders,2.0,2.0,Overseas,True
Kulwant Khejroliya,13-3-1992,,,,,,,,,,,,India,lhb,64.0,7.0,32.0,13.0,14.76,4.2,5.0,4.0,2.0,44/2,44/2,0.0,0.0,0.0,26.0,KKR,Kolkata Knight Riders,2.0,2.0,Indian,False
Reece Topley,21-2-1994,,,,,,,,,,,,England,rhb,14.0,7.0,14.0,12.0,7.0,2.0,3.0,0.0,1.0,14/1,14/1,0.0,0.0,0.0,12.0,RCB,Royal Challengers Bangalore,1.0,1.0,Overseas,True
Mayank Dagar,11-11-1996,,,,,,,,,,,,India,rhb,83.0,22.0,83.0,66.0,7.54,11.0,7.0,3.0,1.0,37/1,37/1,0.0,0.0,0.0,66.0,SRH,Sunrisers Hyderabad,3.0,3.0,Indian,True
Sisanda Magala,7-1-1991,,,,,,,,,,,,South Africa,rhb,51.0,6.0,51.0,36.0,8.5,6.0,5.0,0.0,1.0,37/1,37/1,0.0,0.0,0.0,36.0,CSK,Chennai Super Kings,2.0,2.0,Overseas,True
Darshan Nalkande,4-10-1998,,,,,,,,,,,,India,rhb,44.0,9.0,44.0,24.0,11.0,4.0,4.0,2.0,1.0,44/1,44/1,0.0,0.0,0.0,24.0,GT,Gujarat Titans,1.0,1.0,Indian,True
Lockie Ferguson,13-6-1991,,,,,,,,,,,,New Zealand,rhb,96.0,16.0,96.0,46.0,12.52,7.4,10.0,5.0,1.0,19/1,19/1,0.0,0.0,0.0,46.0,KKR,Kolkata Knight Riders,3.0,3.0,Overseas,True
Duan Jansen,1-5-2000,,,,,,,,,,,,South Africa,rhb,53.0,6.0,53.0,24.0,13.25,4.0,3.0,4.0,1.0,53/1,53/1,0.0,0.0,0.0,24.0,MI,Mumbai Indians,1.0,1.0,Overseas,True
Kartik Tyagi,8-11-2000,,,,,,,,,,,,India,rhb,92.0,10.0,92.0,37.0,14.91,6.1,13.0,3.0,1.0,30/1,30/1,0.0,0.0,0.0,37.0,SRH,Sunrisers Hyderabad,3.0,3.0,Indian,True
