Name,PlayerDOB,TotalRuns,Balls,StrikeRate,Fours,Sixes,Outs,NotOuts,FiftyPlusRuns,Centuries,HighestScore,BattingAverage,Nation,BattingStyle,TotalRunsConceded,DotBallsBowled,BowlingAverage,BowlingStrikeRate,EconomyRate,OversBowled,FoursConceded,SixesConceded,Wickets,BBIW,BBMW,Maidens,FourWickets,FiveWickets,BallsBowled,TeamCode,TeamName,Innings,Matches,Nationality,RightHandedBat
Deepak Chahar,7-8-1992,7.0,9.0,77.77,1.0,0.0,2.0,0.0,0.0,0.0,7,3.5,India,rhb,482.0,190.0,21.9,17.59,7.47,64,1.0,0.0,22.0,4/13,4/13,2.0,0.0,0.0,384.0,CSK,Chennai Super Kings,2.0,17.0,Indian,True
Jagadeesha Suchith,16-1-1994,6.0,15.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,6,6.0,India,lhb,28.0,11.0,14.0,12.0,7.0,4,0.0,0.0,2.0,2/14,2/14,0.0,0.0,0.0,24.0,DC,Delhi Capitals,1.0,1.0,Indian,False
Ish Sodhi,31-10-1992,6.0,11.0,54.54,0.0,0.0,1.0,0.0,0.0,0.0,6,6.0,New Zealand,rhb,67.0,15.0,16.75,10.75,9.34,7,0.0,0.0,4.0,3/26,3/26,1.0,0.0,0.0,42.0,RR,Rajasthan Royals,1.0,2.0,Overseas,True
Mayank Markande,11-11-1997,6.0,5.0,120.0,1.0,0.0,1.0,1.0,0.0,0.0,6,6.0,India,rhb,59.0,11.0,59.0,36.0,9.83,6,1.0,0.0,1.0,4/23,4/23,0.0,0.0,0.0,36.0,MI,Mumbai Indians,2.0,3.0,Indian,True
Sandeep Sharma,18-5-1993,6.0,3.0,200.0,1.0,0.0,0.0,2.0,0.0,0.0,5*,0.0,India,rhb,352.0,82.0,29.33,21.33,8.25,42,1.0,0.0,12.0,4/20,4/20,0.0,0.0,0.0,252.0,SRH,Sunrisers Hyderabad,2.0,11.0,Indian,True
Yuzvendra Chahal,23-7-1990,6.0,16.0,37.5,0.0,0.0,2.0,1.0,0.0,0.0,4,3.0,India,rhb,386.0,117.0,21.44,16.44,7.82,49,0.0,0.0,18.0,4/25,4/25,1.0,1.0,0.0,294.0,RCB,Royal Challengers Bangalore,3.0,14.0,Indian,True
Dhruv Shorey,5-6-1992,5.0,8.0,62.5,0.0,0.0,1.0,0.0,0.0,0.0,5,5.0,India,rhb,,,,,,,,,,,,,,,,CSK,Chennai Super Kings,1.0,1.0,Indian,True
Karun Nair,6-12-1991,5.0,6.0,83.33,0.0,0.0,1.0,0.0,0.0,0.0,5,5.0,India,rhb,,,,,,,,,,,,,,,,PBKS,Punjab Kings,1.0,1.0,Indian,True
Rasikh Salam,5-4-2000,5.0,4.0,125.0,0.0,0.0,0.0,1.0,0.0,0.0,5*,0.0,India,rhb,,,,,,,,,,,,,,,,MI,Mumbai Indians,1.0,1.0,Indian,True
Dhawal Kulkarni,10-12-1988,5.0,3.0,166.66,1.0,0.0,0.0,1.0,0.0,0.0,5*,0.0,India,rhb,335.0,77.0,55.83,35.0,9.57,35,1.0,0.0,6.0,4/14,4/14,1.0,0.0,0.0,210.0,RR,Rajasthan Royals,1.0,10.0,Indian,True
Avesh Khan,13-12-1996,4.0,3.0,133.33,1.0,0.0,0.0,1.0,0.0,0.0,4*,0.0,India,rhb,,,,,,,,,,,,,,,,DC,Delhi Capitals,1.0,1.0,Indian,True
Hanuma Vihari,13-10-1993,4.0,8.0,50.0,0.0,0.0,2.0,0.0,0.0,0.0,2,2.0,India,rhb,,,,,,,,,,,,,,,,DC,Delhi Capitals,2.0,2.0,Indian,True
Mohammed Siraj,13-3-1994,4.0,14.0,28.57,0.0,0.0,1.0,3.0,0.0,0.0,3*,4.0,India,rhb,269.0,69.0,38.42,24.14,9.55,28,0.0,0.0,7.0,4/32,4/32,1.0,0.0,0.0,168.0,RCB,Royal Challengers Bangalore,4.0,9.0,Indian,True
Barinder Sran,10-12-1992,3.0,3.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,3*,0.0,India,lhb,,,,,,,,,,,,,,,,MI,Mumbai Indians,1.0,2.0,Indian,False
Ashton Turner,25-1-1993,3.0,10.0,30.0,0.0,0.0,3.0,1.0,0.0,0.0,3*,1.0,Australia,rhb,,,,,,,,,,,,,,,,RR,Rajasthan Royals,4.0,4.0,Overseas,True
Varun Aaron,29-10-1989,3.0,7.0,42.85,0.0,0.0,0.0,1.0,0.0,0.0,3*,0.0,India,rhb,116.0,28.0,29.0,18.0,9.66,12,0.0,0.0,4.0,3/16,3/16,1.0,0.0,0.0,72.0,RR,Rajasthan Royals,1.0,5.0,Indian,True
Hardus Viljoen,6-3-1989,3.0,7.0,42.85,0.0,0.0,2.0,1.0,0.0,0.0,2*,1.5,South Africa,rhb,222.0,47.0,31.71,19.71,9.65,23,0.0,0.0,7.0,2/39,2/39,0.0,0.0,0.0,138.0,PBKS,Punjab Kings,3.0,6.0,Overseas,True
Murugan Ashwin,8-9-1990,3.0,5.0,60.0,0.0,0.0,1.0,2.0,0.0,0.0,1*,3.0,India,rhb,255.0,59.0,51.0,40.8,7.5,34,0.0,0.0,5.0,3/21,3/21,0.0,0.0,0.0,204.0,PBKS,Punjab Kings,3.0,10.0,Indian,True
Navdeep Saini,23-11-1992,2.0,4.0,50.0,0.0,0.0,1.0,1.0,0.0,0.0,2,2.0,India,rhb,397.0,141.0,36.09,26.18,8.27,48,0.0,0.0,11.0,2/24,2/24,0.0,0.0,0.0,288.0,RCB,Royal Challengers Bangalore,2.0,13.0,Indian,True
Basil Thampi,11-9-1993,1.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,1*,0.0,India,rhb,,,,,,,,,,,,,,,,SRH,Sunrisers Hyderabad,1.0,3.0,Indian,True
Washington Sundar,5-10-1999,1.0,3.0,33.33,0.0,0.0,2.0,0.0,0.0,0.0,1,0.5,India,lhb,74.0,21.0,18.5,13.5,8.22,9,0.0,0.0,4.0,3/16,3/16,0.0,0.0,0.0,54.0,RCB,Royal Challengers Bangalore,2.0,3.0,Indian,False
Harry Gurney,25-10-1986,1.0,5.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,1*,0.0,England,rhb,238.0,51.0,34.0,23.14,8.81,27,0.0,0.0,7.0,2/25,2/25,0.0,0.0,0.0,162.0,KKR,Kolkata Knight Riders,1.0,8.0,Overseas,True
Harbhajan Singh,3-7-1980,1.0,3.0,33.33,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,India,rhb,312.0,117.0,19.5,16.5,7.09,44,0.0,0.0,16.0,5/18,5/18,1.0,0.0,0.0,264.0,CSK,Chennai Super Kings,1.0,11.0,Indian,True
Jaydev Unadkat,18-10-1991,1.0,3.0,33.33,0.0,0.0,1.0,3.0,0.0,0.0,1,1.0,India,rhb,398.0,58.0,39.8,22.4,10.66,37,0.0,0.0,10.0,5/25,5/25,0.0,0.0,0.0,222.0,RR,Rajasthan Royals,4.0,11.0,Indian,True
Mohammad Shami,3-9-1990,1.0,2.0,50.0,0.0,0.0,1.0,1.0,0.0,0.0,1*,1.0,India,rhb,469.0,119.0,24.68,17.05,8.68,54,0.0,0.0,19.0,3/15,3/15,0.0,0.0,0.0,324.0,PBKS,Punjab Kings,2.0,14.0,Indian,True
Joe Denly,16-3-1986,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0*,0.0,England,rhb,,,,,,,,,,,,,,,,KKR,Kolkata Knight Riders,1.0,1.0,Overseas,True
Mohit Sharma,18-9-1988,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0*,0.0,India,rhb,27.0,8.0,27.0,18.0,9.0,3,0.0,0.0,1.0,4/14,4/14,0.0,0.0,0.0,18.0,CSK,Chennai Super Kings,1.0,1.0,Indian,True
Sam Billings,15-6-1991,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0*,0.0,England,rhb,,,,,,,,,,,,,,,,CSK,Chennai Super Kings,1.0,1.0,Overseas,True
Harshal Patel,23-11-1990,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0*,0.0,India,rhb,77.0,15.0,38.5,24.0,9.62,8,0.0,0.0,2.0,5/27,5/27,0.0,0.0,0.0,48.0,DC,Delhi Capitals,2.0,2.0,Indian,True
Prithvi Raj Yarra,20-2-1998,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0*,0.0,India,lhb,57.0,8.0,57.0,30.0,11.4,5,0.0,0.0,1.0,1/29,1/29,0.0,0.0,0.0,30.0,KKR,Kolkata Knight Riders,1.0,2.0,Indian,False
Mujeeb Ur Rahman,28-3-2001,0.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0*,0.0,Afghanistan,rhb,191.0,37.0,63.66,38.0,10.05,19,0.0,0.0,3.0,3/27,3/27,0.0,0.0,0.0,114.0,PBKS,Punjab Kings,3.0,5.0,Overseas,True
Andrew Tye,12-12-1986,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0*,0.0,Australia,rhb,233.0,30.0,77.66,44.0,10.59,22,0.0,0.0,3.0,5/17,5/17,0.0,0.0,0.0,132.0,PBKS,Punjab Kings,1.0,6.0,Overseas,True
Sandeep Lamichhane,2-8-2000,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0*,0.0,Nepal,rhb,210.0,47.0,26.25,17.25,9.13,23,0.0,0.0,8.0,3/36,3/36,0.0,0.0,0.0,138.0,DC,Delhi Capitals,1.0,6.0,Overseas,True
Siddarth Kaul,19-5-1990,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0*,0.0,India,rhb,242.0,56.0,40.33,27.0,8.96,27,0.0,0.0,6.0,4/29,4/29,0.0,0.0,0.0,162.0,SRH,Sunrisers Hyderabad,2.0,7.0,Indian,True
Khaleel Ahmed,5-12-1997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0*,0.0,India,rhb,287.0,87.0,15.1,11.0,8.23,35,0.0,0.0,19.0,3/21,3/21,0.0,0.0,0.0,210.0,SRH,Sunrisers Hyderabad,1.0,9.0,Indian,True
Prasidh Krishna,19-2-1996,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0*,0.0,India,rhb,377.0,95.0,94.25,60.5,9.34,40,0.0,0.0,4.0,4/30,4/30,0.0,0.0,0.0,240.0,KKR,Kolkata Knight Riders,1.0,11.0,Indian,True
Jasprit Bumrah,6-12-1993,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0*,0.0,India,rhb,409.0,169.0,21.52,19.47,6.63,61,0.0,0.0,19.0,4/14,4/14,1.0,0.0,0.0,366.0,MI,Mumbai Indians,3.0,16.0,Indian,True
Imran Tahir,27-3-1979,,,,,,,,,,,,South Africa,rhb,431.0,149.0,16.57,14.84,6.69,64,0.0,0.0,26.0,4/12,4/12,1.0,2.0,0.0,384.0,CSK,Chennai Super Kings,17.0,17.0,Overseas,True
Lasith Malinga,28-8-1983,,,,,,,,,,,,Sri Lanka,rhb,438.0,91.0,27.37,16.81,9.76,45,0.0,0.0,16.0,5/13,5/13,0.0,2.0,0.0,270.0,MI,Mumbai Indians,12.0,12.0,Overseas,True
Alzarri Joseph ,20-11-1996,,,,,,,,,,,,West Indies,rhb,87.0,25.0,14.5,8.66,10.03,8,2.0,0.0,6.0,6/12,6/12,1.0,0.0,1.0,48.0,MI,Mumbai Indians,3.0,3.0,Overseas,True
Jason Behrendorff,20-4-1990,,,,,,,,,,,,Australia,rhb,165.0,54.0,33.0,22.8,8.68,19,0.0,0.0,5.0,2/22,2/22,0.0,0.0,0.0,114.0,MI,Mumbai Indians,5.0,5.0,Overseas,True
Oshane Thomas,18-2-1997,,,,,,,,,,,,West Indies,lhb,79.0,22.0,15.8,12.0,7.9,10,0.0,0.0,5.0,2/6,2/6,0.0,0.0,0.0,60.0,RR,Rajasthan Royals,4.0,4.0,Overseas,False
Dale Steyn,27-6-1983,,,,,,,,,,,,South Africa,rhb,69.0,20.0,17.25,12.0,8.62,8,0.0,0.0,4.0,3/11,3/11,0.0,0.0,0.0,48.0,RCB,Royal Challengers Bangalore,2.0,2.0,Overseas,True
Arshdeep Singh,5-2-1999,,,,,,,,,,,,India,lhb,109.0,20.0,36.33,20.0,10.9,10,0.0,0.0,3.0,5/32,5/32,0.0,0.0,0.0,60.0,PBKS,Punjab Kings,3.0,3.0,Indian,False
Ankit Rajpoot,4-12-1993,,,,,,,,,,,,India,rhb,152.0,35.0,50.66,32.0,9.5,16,0.0,0.0,3.0,5/14,5/14,0.0,0.0,0.0,96.0,PBKS,Punjab Kings,4.0,4.0,Indian,True
Shahbaz Nadeem,12-8-1989,,,,,,,,,,,,India,rhb,90.0,10.0,45.0,27.0,10.0,9,0.0,0.0,2.0,3/16,3/16,0.0,0.0,0.0,54.0,SRH,Sunrisers Hyderabad,3.0,3.0,Indian,True
Scott Kuggeleijn,3-1-1992,,,,,,,,,,,,New Zealand,rhb,71.0,17.0,35.5,24.0,8.87,8,0.0,0.0,2.0,2/37,2/37,0.0,0.0,0.0,48.0,CSK,Chennai Super Kings,2.0,2.0,Overseas,True
Sandeep Warrier,4-4-1991,,,,,,,,,,,,India,rhb,85.0,30.0,42.5,36.0,7.08,12,0.0,0.0,2.0,2/31,2/31,0.0,0.0,0.0,72.0,KKR,Kolkata Knight Riders,3.0,3.0,Indian,True
Lockie Ferguson,13-6-1991,,,,,,,,,,,,New Zealand,rhb,183.0,30.0,91.5,51.0,10.76,17,0.0,0.0,2.0,3/15,3/15,0.0,0.0,0.0,102.0,KKR,Kolkata Knight Riders,5.0,5.0,Overseas,True
Varun Chakaravarthy,29-8-1991,,,,,,,,,,,,India,rhb,35.0,8.0,35.0,18.0,11.66,3,0.0,0.0,1.0,5/20,5/20,0.0,0.0,0.0,18.0,PBKS,Punjab Kings,1.0,1.0,Indian,True
Kulwant Khejroliya,13-3-1992,,,,,,,,,,,,India,lhb,47.0,10.0,47.0,30.0,9.4,5,0.0,0.0,1.0,2/33,2/33,0.0,0.0,0.0,30.0,RCB,Royal Challengers Bangalore,2.0,2.0,Indian,False
Karn Sharma,23-10-1987,,,,,,,,,,,,India,lhb,33.0,4.0,33.0,17.0,11.64,3,0.0,0.0,1.0,4/16,4/16,0.0,0.0,0.0,18.0,CSK,Chennai Super Kings,1.0,1.0,Indian,False
Anukul Roy,30-11-1998,,,,,,,,,,,,India,lhb,11.0,4.0,11.0,12.0,5.5,2,0.0,0.0,1.0,1/11,1/11,0.0,0.0,0.0,12.0,MI,Mumbai Indians,1.0,1.0,Indian,False
Jayant Yadav,22-1-1990,,,,,,,,,,,,India,rhb,50.0,17.0,50.0,42.0,7.14,7,0.0,0.0,1.0,1/23,1/23,0.0,0.0,0.0,42.0,MI,Mumbai Indians,2.0,2.0,Indian,True
