Name,PlayerDOB,TotalRuns,Balls,StrikeRate,Fours,Sixes,Outs,NotOuts,FiftyPlusRuns,Centuries,HighestScore,BattingAverage,Nation,BattingStyle,TotalRunsConceded,DotBallsBowled,BowlingAverage,BowlingStrikeRate,EconomyRate,OversBowled,FoursConceded,SixesConceded,Wickets,BBIW,BBMW,Maidens,FourWickets,FiveWickets,BallsBowled,TeamCode,TeamName,Innings,Matches,Nationality,RightHandedBat
Brett Lee,8-11-1976,21.0,12.0,175.0,1.0,2.0,1.0,1.0,0.0,0.0,16*,21.0,Australia,rhb,86.0,34.0,21.5,18.0,7.16,12,1.0,2.0,4.0,3/15,3/15,0.0,0.0,0.0,72.0,KKR,Kolkata Knight Riders,2.0,3.0,Overseas,True
Rishi Dhawan,19-2-1990,21.0,21.0,100.0,3.0,0.0,3.0,1.0,0.0,0.0,14,7.0,India,rhb,109.0,34.0,54.5,45.0,7.26,15,3.0,0.0,2.0,2/14,2/14,1.0,0.0,0.0,90.0,MI,Mumbai Indians,4.0,6.0,Indian,True
Sunil Narine,26-5-1988,21.0,19.0,110.52,0.0,2.0,3.0,3.0,0.0,0.0,13,7.0,West Indies,lhb,350.0,180.0,15.9,17.45,5.46,64,0.0,2.0,22.0,5/19,5/19,1.0,2.0,0.0,384.0,KKR,Kolkata Knight Riders,6.0,16.0,Overseas,False
KL Rahul,18-4-1992,20.0,16.0,125.0,4.0,0.0,2.0,0.0,0.0,0.0,12,10.0,India,rhb,,,,,,,,,,,,,,,,RCB,Royal Challengers Bangalore,2.0,5.0,Indian,True
Abhinav Mukund,6-1-1990,19.0,21.0,90.47,1.0,0.0,1.0,0.0,0.0,0.0,19,19.0,India,lhb,,,,,,,,,,,,,,,,RCB,Royal Challengers Bangalore,1.0,1.0,Indian,False
Bharat Chipli,27-1-1983,16.0,18.0,88.88,1.0,1.0,1.0,0.0,0.0,0.0,16,16.0,India,rhb,,,,,,,,,,,,,,,,DC,Delhi Capitals,1.0,1.0,Indian,True
Dwaraka Ravi Teja,5-9-1987,14.0,17.0,82.35,0.0,0.0,1.0,1.0,0.0,0.0,10,14.0,India,rhb,,,,,,,,,,,,,,,,SRH,Sunrisers Hyderabad,2.0,2.0,Indian,True
Kushal Janith Perera,17-8-1990,14.0,13.0,107.69,3.0,0.0,2.0,0.0,0.0,0.0,14,7.0,Sri Lanka,lhb,,,,,,,,,,,,,,,,RR,Rajasthan Royals,2.0,2.0,Overseas,False
Shahbaz Nadeem,12-8-1989,14.0,27.0,51.85,1.0,0.0,5.0,1.0,0.0,0.0,6,2.8,India,rhb,259.0,95.0,28.77,29.33,5.88,44,1.0,0.0,9.0,3/16,3/16,1.0,0.0,0.0,264.0,DC,Delhi Capitals,6.0,12.0,Indian,True
Chris Morris,30-4-1987,14.0,16.0,87.5,0.0,0.0,2.0,4.0,0.0,0.0,7*,7.0,South Africa,rhb,401.0,113.0,26.73,20.0,8.02,50,0.0,0.0,15.0,4/23,4/23,0.0,0.0,0.0,300.0,CSK,Chennai Super Kings,6.0,16.0,Overseas,True
Mithun Manhas,12-10-1979,13.0,17.0,76.47,1.0,0.0,0.0,2.0,0.0,0.0,11*,0.0,India,rhb,,,,,,,,,,,,,,,,PWI,Pune Warriors India,2.0,3.0,Indian,True
Ajit Agarkar,4-12-1977,12.0,16.0,75.0,0.0,0.0,1.0,1.0,0.0,0.0,9*,12.0,India,rhb,,,,,,,,,,,,,,,,DC,Delhi Capitals,2.0,4.0,Indian,True
Andre Russell,29-4-1988,11.0,14.0,78.57,0.0,0.0,2.0,0.0,0.0,0.0,7,5.5,West Indies,rhb,,,,,,,,,,,,,,,,DC,Delhi Capitals,2.0,3.0,Overseas,True
Rahul Sharma,30-11-1986,11.0,17.0,64.7,1.0,0.0,4.0,2.0,0.0,0.0,10*,2.75,India,rhb,281.0,85.0,31.22,27.33,6.85,41,1.0,0.0,9.0,3/13,3/13,0.0,0.0,0.0,246.0,PWI,Pune Warriors India,6.0,11.0,Indian,True
Thalaivan Sargunam,15-5-1985,10.0,17.0,58.82,0.0,0.0,1.0,0.0,0.0,0.0,10,10.0,India,rhb,,,,,,,,,,,,,,,,SRH,Sunrisers Hyderabad,1.0,1.0,Indian,True
Syed Mohammad,3-6-1983,10.0,13.0,76.92,1.0,0.0,2.0,0.0,0.0,0.0,9,5.0,India,lhb,91.0,10.0,30.33,20.0,9.1,10,1.0,0.0,3.0,2/15,2/15,0.0,0.0,0.0,60.0,RCB,Royal Challengers Bangalore,2.0,4.0,Indian,False
Sachithra Senanayake,9-2-1985,10.0,17.0,58.82,0.0,0.0,1.0,3.0,0.0,0.0,7*,10.0,Sri Lanka,rhb,209.0,73.0,23.22,21.33,6.53,32,0.0,0.0,9.0,2/26,2/26,1.0,0.0,0.0,192.0,KKR,Kolkata Knight Riders,4.0,8.0,Overseas,True
Nathan Coulter-Nile,11-10-1987,9.0,6.0,150.0,0.0,1.0,1.0,0.0,0.0,0.0,9,9.0,Australia,rhb,29.0,11.0,29.0,24.0,7.25,4,0.0,1.0,1.0,4/14,4/14,0.0,0.0,0.0,24.0,MI,Mumbai Indians,1.0,1.0,Overseas,True
Karun Nair,6-12-1991,9.0,12.0,75.0,0.0,0.0,2.0,0.0,0.0,0.0,9,4.5,India,rhb,,,,,,,,,,,,,,,,RCB,Royal Challengers Bangalore,2.0,2.0,Indian,True
Naman Ojha,20-7-1983,9.0,10.0,90.0,1.0,0.0,1.0,1.0,0.0,0.0,9,9.0,India,rhb,,,,,,,,,,,,,,,,DC,Delhi Capitals,2.0,2.0,Indian,True
Ashok Dinda,25-3-1984,9.0,11.0,81.81,1.0,0.0,2.0,3.0,0.0,0.0,6*,4.5,India,rhb,465.0,105.0,29.06,18.37,9.48,49,1.0,0.0,16.0,4/18,4/18,0.0,0.0,0.0,294.0,PWI,Pune Warriors India,5.0,13.0,Indian,True
Lakshmipathy Balaji,27-9-1981,9.0,10.0,90.0,1.0,0.0,1.0,2.0,0.0,0.0,9*,9.0,India,rhb,387.0,113.0,32.25,25.0,7.74,50,1.0,0.0,12.0,5/24,5/24,1.0,0.0,0.0,300.0,KKR,Kolkata Knight Riders,3.0,13.0,Indian,True
Lasith Malinga,28-8-1983,9.0,18.0,50.0,1.0,0.0,4.0,2.0,0.0,0.0,7,2.25,Sri Lanka,rhb,468.0,147.0,23.4,19.6,7.16,65,1.0,0.0,20.0,5/13,5/13,0.0,0.0,0.0,390.0,MI,Mumbai Indians,6.0,17.0,Overseas,True
Marlon Samuels,5-2-1981,8.0,18.0,44.44,1.0,0.0,2.0,0.0,0.0,0.0,5,4.0,West Indies,rhb,34.0,8.0,34.0,24.0,8.5,4,1.0,0.0,1.0,3/39,3/39,0.0,0.0,0.0,24.0,PWI,Pune Warriors India,2.0,2.0,Overseas,True
Iqbal Abdulla,2-12-1989,8.0,14.0,57.14,0.0,0.0,0.0,2.0,0.0,0.0,6*,0.0,India,lhb,142.0,41.0,20.28,16.14,7.53,19,0.0,0.0,7.0,3/24,3/24,0.0,0.0,0.0,114.0,KKR,Kolkata Knight Riders,2.0,5.0,Indian,False
Udit Birla,17-11-1989,7.0,14.0,50.0,1.0,0.0,1.0,0.0,0.0,0.0,7,7.0,India,rhb,,,,,,,,,,,,,,,,PWI,Pune Warriors India,1.0,2.0,Indian,True
Siddarth Kaul,19-5-1990,7.0,9.0,77.77,0.0,0.0,0.0,2.0,0.0,0.0,7*,0.0,India,rhb,170.0,44.0,42.5,32.75,7.78,22,0.0,0.0,4.0,4/29,4/29,2.0,0.0,0.0,132.0,DC,Delhi Capitals,2.0,6.0,Indian,True
Brendon McCullum,27-9-1981,6.0,7.0,85.71,1.0,0.0,1.0,0.0,0.0,0.0,6,6.0,New Zealand,rhb,,,,,,,,,,,,,,,,KKR,Kolkata Knight Riders,1.0,1.0,Overseas,True
Paul Valthaty,7-12-1983,6.0,17.0,35.29,0.0,0.0,1.0,0.0,0.0,0.0,6,6.0,India,rhb,,,,,,,,,,,,,,,,PBKS,Punjab Kings,1.0,1.0,Indian,True
Dan Christian,4-5-1983,6.0,15.0,40.0,0.0,0.0,2.0,0.0,0.0,0.0,4,3.0,Australia,rhb,,,,,,,,,,,,,,,,RCB,Royal Challengers Bangalore,2.0,2.0,Overseas,True
Quinton de Kock,17-12-1992,6.0,15.0,40.0,1.0,0.0,3.0,0.0,0.0,0.0,4,2.0,South Africa,lhb,,,,,,,,,,,,,,,,SRH,Sunrisers Hyderabad,3.0,3.0,Overseas,False
Dimitri Mascarenhas,30-10-1977,5.0,5.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,5*,0.0,England,rhb,,,,,,,,,,,,,,,,PBKS,Punjab Kings,1.0,1.0,Overseas,True
Paras Dogra,19-11-1984,5.0,8.0,62.5,0.0,0.0,1.0,0.0,0.0,0.0,5,5.0,India,rhb,,,,,,,,,,,,,,,,KKR,Kolkata Knight Riders,1.0,1.0,Indian,True
Mahesh Rawat,25-10-1985,5.0,11.0,45.45,0.0,0.0,1.0,1.0,0.0,0.0,5,5.0,India,rhb,,,,,,,,,,,,,,,,PWI,Pune Warriors India,2.0,2.0,Indian,True
Parveez Rasool,13-2-1989,5.0,9.0,55.55,0.0,0.0,1.0,1.0,0.0,0.0,4*,5.0,India,rhb,28.0,12.0,28.0,30.0,5.6,5,0.0,0.0,1.0,1/20,1/20,0.0,0.0,0.0,30.0,PWI,Pune Warriors India,2.0,2.0,Indian,True
Ali Murtaza,1-1-1990,5.0,4.0,125.0,1.0,0.0,1.0,0.0,0.0,0.0,5,5.0,India,lhb,94.0,17.0,31.33,20.0,9.4,10,1.0,0.0,3.0,3/15,3/15,0.0,0.0,0.0,60.0,PWI,Pune Warriors India,1.0,3.0,Indian,False
Mohammad Shami,3-9-1990,5.0,10.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,5,5.0,India,rhb,78.0,21.0,78.0,54.0,8.66,9,0.0,0.0,1.0,3/15,3/15,0.0,0.0,0.0,54.0,KKR,Kolkata Knight Riders,1.0,3.0,Indian,True
Wayne Parnell,30-7-1989,5.0,7.0,71.42,0.0,0.0,1.0,0.0,0.0,0.0,5,5.0,South Africa,lhb,137.0,33.0,22.83,14.83,9.23,15,0.0,0.0,6.0,3/27,3/27,0.0,0.0,0.0,90.0,PWI,Pune Warriors India,1.0,4.0,Overseas,False
Ben Laughlin,3-10-1982,4.0,9.0,44.44,0.0,0.0,1.0,1.0,0.0,0.0,4*,4.0,Australia,rhb,71.0,9.0,71.0,42.0,10.14,7,0.0,0.0,1.0,2/15,2/15,0.0,0.0,0.0,42.0,CSK,Chennai Super Kings,2.0,2.0,Overseas,True
Pradeep Sangwan,5-11-1990,4.0,2.0,200.0,1.0,0.0,0.0,1.0,0.0,0.0,4*,0.0,India,rhb,,,,,,,,,,,,,,,,KKR,Kolkata Knight Riders,1.0,2.0,Indian,True
Raiphi Gomez,16-10-1985,4.0,1.0,400.0,1.0,0.0,0.0,1.0,0.0,0.0,4*,0.0,India,rhb,,,,,,,,,,,,,,,,PWI,Pune Warriors India,1.0,2.0,Indian,True
Ajit Chandila,5-12-1983,4.0,6.0,66.66,0.0,0.0,0.0,1.0,0.0,0.0,4*,0.0,India,rhb,156.0,64.0,26.0,25.0,6.24,25,0.0,0.0,6.0,4/13,4/13,0.0,0.0,0.0,150.0,RR,Rajasthan Royals,1.0,8.0,Indian,True
Ryan McLaren,9-2-1983,3.0,6.0,50.0,0.0,0.0,2.0,0.0,0.0,0.0,2,1.5,South Africa,lhb,94.0,17.0,31.33,14.0,13.42,7,0.0,0.0,3.0,2/28,2/28,0.0,0.0,0.0,42.0,KKR,Kolkata Knight Riders,2.0,2.0,Overseas,False
Harmeet Singh Bansal,9-10-1987,3.0,4.0,75.0,0.0,0.0,1.0,0.0,0.0,0.0,3,3.0,India,rhb,87.0,27.0,17.4,13.6,7.67,11,0.0,0.0,5.0,3/24,3/24,0.0,0.0,0.0,66.0,PBKS,Punjab Kings,1.0,3.0,Indian,True
Pravin Tambe,8-10-1971,3.0,6.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,3*,0.0,India,rhb,88.0,20.0,88.0,66.0,8.0,11,0.0,0.0,1.0,4/20,4/20,0.0,0.0,0.0,66.0,RR,Rajasthan Royals,1.0,3.0,Indian,True
Laxmi Ratan Shukla,6-5-1981,3.0,12.0,25.0,0.0,0.0,2.0,0.0,0.0,0.0,2,1.5,India,rhb,22.0,7.0,22.0,18.0,7.33,3,0.0,0.0,1.0,3/25,3/25,0.0,0.0,0.0,18.0,KKR,Kolkata Knight Riders,2.0,4.0,Indian,True
Sachin Baby,18-12-1988,3.0,7.0,42.85,0.0,0.0,1.0,0.0,0.0,0.0,3,3.0,India,lhb,,,,,,,,,,,,,,,,RR,Rajasthan Royals,1.0,4.0,Indian,False
Siddharth Trivedi,4-9-1982,3.0,7.0,42.85,0.0,0.0,1.0,1.0,0.0,0.0,3,3.0,India,rhb,410.0,122.0,34.16,29.91,6.85,60,0.0,0.0,12.0,4/25,4/25,1.0,0.0,0.0,360.0,RR,Rajasthan Royals,2.0,17.0,Indian,True
Abhimanyu Mithun,25-10-1989,2.0,2.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,2,2.0,India,rhb,37.0,9.0,37.0,24.0,9.25,4,0.0,0.0,1.0,2/37,2/37,0.0,0.0,0.0,24.0,RCB,Royal Challengers Bangalore,1.0,1.0,Indian,True
Ajantha Mendis,11-3-1985,2.0,4.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,2,2.0,Sri Lanka,rhb,78.0,29.0,39.0,36.0,6.5,12,0.0,0.0,2.0,2/19,2/19,0.0,0.0,0.0,72.0,PWI,Pune Warriors India,1.0,3.0,Overseas,True
Ryan Harris,11-10-1979,2.0,5.0,40.0,0.0,0.0,1.0,1.0,0.0,0.0,2*,2.0,Australia,rhb,72.0,40.0,72.0,72.0,6.0,12,0.0,0.0,1.0,4/34,4/34,0.0,0.0,0.0,72.0,PBKS,Punjab Kings,2.0,3.0,Overseas,True
Murali Kartik,11-9-1976,2.0,3.0,66.66,0.0,0.0,1.0,1.0,0.0,0.0,2*,2.0,India,lhb,284.0,71.0,31.55,26.0,7.28,39,0.0,0.0,9.0,3/17,3/17,0.0,0.0,0.0,234.0,RCB,Royal Challengers Bangalore,2.0,11.0,Indian,False
Pragyan Ojha,5-9-1986,2.0,4.0,50.0,0.0,0.0,1.0,2.0,0.0,0.0,1*,2.0,India,lhb,381.0,108.0,23.81,19.62,7.28,52,0.0,0.0,16.0,3/11,3/11,0.0,0.0,0.0,312.0,MI,Mumbai Indians,3.0,16.0,Indian,False
Mohit Sharma,18-9-1988,,,,,,,,,,,,India,rhb,326.0,161.0,16.3,15.2,6.43,50,0.0,0.0,20.0,4/14,4/14,0.0,0.0,0.0,300.0,CSK,Chennai Super Kings,15.0,15.0,Indian,True
Ishant Sharma,2-9-1988,,,,,,,,,,,,India,rhb,466.0,160.0,31.06,23.86,7.81,59,0.0,0.0,15.0,5/12,5/12,2.0,0.0,0.0,354.0,SRH,Sunrisers Hyderabad,16.0,16.0,Indian,True
Parvinder Awana,19-7-1986,,,,,,,,,,,,India,rhb,412.0,133.0,27.46,21.6,7.62,54,0.0,0.0,15.0,4/34,4/34,1.0,0.0,0.0,324.0,PBKS,Punjab Kings,14.0,14.0,Indian,True
Jaydev Unadkat,18-10-1991,,,,,,,,,,,,India,rhb,370.0,102.0,28.46,22.61,7.55,49,0.0,0.0,13.0,5/25,5/25,0.0,0.0,1.0,294.0,RCB,Royal Challengers Bangalore,13.0,13.0,Indian,True
RP Singh,6-12-1985,,,,,,,,,,,,India,rhb,335.0,88.0,25.76,18.38,8.41,40,0.0,0.0,13.0,4/22,4/22,0.0,0.0,0.0,240.0,RCB,Royal Challengers Bangalore,11.0,11.0,Indian,True
Ashish Nehra,29-4-1979,,,,,,,,,,,,India,rhb,316.0,84.0,28.72,19.63,8.77,36,0.0,0.0,11.0,4/10,4/10,0.0,0.0,0.0,216.0,DC,Delhi Capitals,10.0,10.0,Indian,True
Dhawal Kulkarni,10-12-1988,,,,,,,,,,,,India,rhb,151.0,53.0,18.87,14.0,8.08,18,0.0,0.0,8.0,4/14,4/14,0.0,0.0,0.0,108.0,MI,Mumbai Indians,6.0,6.0,Indian,True
Sandeep Sharma,18-5-1993,,,,,,,,,,,,India,rhb,119.0,41.0,14.87,12.0,7.43,16,0.0,0.0,8.0,4/20,4/20,1.0,0.0,0.0,96.0,PBKS,Punjab Kings,4.0,4.0,Indian,True
Shanthakumaran Sreesanth,6-2-1983,,,,,,,,,,,,India,rhb,163.0,67.0,32.6,26.0,7.52,21,0.0,0.0,5.0,3/29,3/29,2.0,0.0,0.0,126.0,RR,Rajasthan Royals,7.0,7.0,Indian,True
Zaheer Khan,8-10-1978,,,,,,,,,,,,India,rhb,47.0,18.0,9.4,7.2,7.83,6,0.0,0.0,5.0,4/17,4/17,0.0,1.0,0.0,36.0,RCB,Royal Challengers Bangalore,2.0,2.0,Indian,True
Dirk Nannes,16-5-1976,,,,,,,,,,,,Australia,rhb,158.0,50.0,39.5,29.75,7.96,20,0.0,0.0,4.0,3/27,3/27,0.0,0.0,0.0,120.0,CSK,Chennai Super Kings,5.0,5.0,Overseas,True
Abu Nechim,5-11-1988,,,,,,,,,,,,India,rhb,45.0,21.0,15.0,14.0,6.42,7,0.0,0.0,3.0,2/27,2/27,0.0,0.0,0.0,42.0,MI,Mumbai Indians,2.0,2.0,Indian,True
Jasprit Bumrah,6-12-1993,,,,,,,,,,,,India,rhb,70.0,16.0,23.33,14.0,10.0,7,0.0,0.0,3.0,4/14,4/14,0.0,0.0,0.0,42.0,MI,Mumbai Indians,2.0,2.0,Indian,True
Munaf Patel,12-7-1983,,,,,,,,,,,,India,rhb,137.0,32.0,45.66,30.0,9.13,15,0.0,0.0,3.0,5/21,5/21,0.0,0.0,0.0,90.0,MI,Mumbai Indians,4.0,4.0,Indian,True
Muttiah Muralitharan,17-4-1972,,,,,,,,,,,,Sri Lanka,rhb,177.0,42.0,59.0,46.0,7.69,23,0.0,0.0,3.0,3/11,3/11,0.0,0.0,0.0,138.0,RCB,Royal Challengers Bangalore,6.0,6.0,Overseas,True
Rahul Shukla,28-8-1990,,,,,,,,,,,,India,rhb,79.0,15.0,26.33,16.0,9.87,8,0.0,0.0,3.0,2/28,2/28,0.0,0.0,0.0,48.0,RR,Rajasthan Royals,3.0,3.0,Indian,True
Anand Rajan,17-4-1987,,,,,,,,,,,,India,rhb,42.0,24.0,21.0,24.0,5.25,8,0.0,0.0,2.0,3/27,3/27,0.0,0.0,0.0,48.0,SRH,Sunrisers Hyderabad,2.0,2.0,Indian,True
Jason Holder,5-11-1991,,,,,,,,,,,,West Indies,rhb,168.0,47.0,84.0,60.0,8.4,20,0.0,0.0,2.0,4/52,4/52,0.0,0.0,0.0,120.0,CSK,Chennai Super Kings,6.0,6.0,Overseas,True
Vikramjeet Malik,9-5-1983,,,,,,,,,,,,India,rhb,59.0,30.0,29.5,30.0,5.9,10,0.0,0.0,2.0,2/14,2/14,0.0,0.0,0.0,60.0,RR,Rajasthan Royals,3.0,3.0,Indian,True
Andrew McDonald,5-6-1981,,,,,,,,,,,,Australia,rhb,17.0,4.0,17.0,12.0,8.5,2,0.0,0.0,1.0,2/25,2/25,0.0,0.0,0.0,12.0,RCB,Royal Challengers Bangalore,1.0,1.0,Overseas,True
Ankeet Chavan,28-10-1985,,,,,,,,,,,,India,lhb,63.0,28.0,63.0,54.0,7.0,9,0.0,0.0,1.0,2/23,2/23,0.0,0.0,0.0,54.0,RR,Rajasthan Royals,3.0,3.0,Indian,False
Ankit Rajpoot,4-12-1993,,,,,,,,,,,,India,rhb,35.0,8.0,35.0,24.0,8.75,4,0.0,0.0,1.0,5/14,5/14,0.0,0.0,0.0,24.0,CSK,Chennai Super Kings,2.0,2.0,Indian,True
Bhargav Bhatt,13-5-1990,,,,,,,,,,,,India,lhb,32.0,12.0,32.0,30.0,6.4,5,0.0,0.0,1.0,4/22,4/22,0.0,0.0,0.0,30.0,PBKS,Punjab Kings,2.0,2.0,Indian,False
Bipul Sharma,28-9-1983,,,,,,,,,,,,India,lhb,21.0,11.0,21.0,24.0,5.25,4,0.0,0.0,1.0,2/13,2/13,0.0,0.0,0.0,24.0,PBKS,Punjab Kings,1.0,1.0,Indian,False
Harmeet Singh,7-9-1992,,,,,,,,,,,,United States of America,lhb,34.0,12.0,34.0,24.0,8.5,4,0.0,0.0,1.0,1/34,1/34,0.0,0.0,0.0,24.0,RR,Rajasthan Royals,1.0,1.0,Overseas,False
Ishwar Pandey,15-8-1989,,,,,,,,,,,,India,rhb,50.0,7.0,50.0,24.0,12.5,4,0.0,0.0,1.0,2/23,2/23,0.0,0.0,0.0,24.0,PWI,Pune Warriors India,2.0,2.0,Indian,True
Pawan Suyal,15-10-1989,,,,,,,,,,,,India,rhb,21.0,9.0,21.0,18.0,7.0,3,0.0,0.0,1.0,1/21,1/21,0.0,0.0,0.0,18.0,MI,Mumbai Indians,1.0,1.0,Indian,True
Sarabjit Ladda,10-7-1986,,,,,,,,,,,,United States of America,rhb,18.0,3.0,18.0,12.0,9.0,2,0.0,0.0,1.0,2/44,2/44,0.0,0.0,0.0,12.0,KKR,Kolkata Knight Riders,1.0,1.0,Overseas,True
Shaun Tait,22-2-1983,,,,,,,,,,,,Australia,rhb,98.0,23.0,98.0,60.0,9.8,10,0.0,0.0,1.0,3/13,3/13,0.0,0.0,0.0,60.0,RR,Rajasthan Royals,3.0,3.0,Overseas,True
