Name,PlayerDOB,TotalRuns,Balls,StrikeRate,Fours,Sixes,Outs,NotOuts,FiftyPlusRuns,Centuries,HighestScore,BattingAverage,Nation,BattingStyle,TotalRunsConceded,DotBallsBowled,BowlingAverage,BowlingStrikeRate,EconomyRate,OversBowled,FoursConceded,SixesConceded,Wickets,BBIW,BBMW,Maidens,FourWickets,FiveWickets,BallsBowled,TeamCode,TeamName,Innings,Matches,Nationality,RightHandedBat
Mohit Sharma,18-9-1988,10.0,13.0,76.92,1.0,0.0,1.0,3.0,0.0,0.0,4*,10.0,India,rhb,322.0,50.0,46.0,25.42,10.85,29,1.0,0.0,7.0,4/14,4/14,0.0,0.0,0.0,174.0,PBKS,Punjab Kings,4.0,9.0,Indian,True
Mujeeb Ur Rahman,28-3-2001,10.0,7.0,142.85,2.0,0.0,1.0,1.0,0.0,0.0,10*,10.0,Afghanistan,rhb,289.0,93.0,20.64,17.71,6.99,41,2.0,0.0,14.0,3/27,3/27,0.0,0.0,0.0,246.0,PBKS,Punjab Kings,2.0,11.0,Overseas,True
Jasprit Bumrah,6-12-1993,10.0,11.0,90.9,1.0,0.0,1.0,2.0,0.0,0.0,6*,10.0,India,rhb,372.0,133.0,21.88,19.05,6.88,54,1.0,0.0,17.0,4/14,4/14,0.0,0.0,0.0,324.0,MI,Mumbai Indians,3.0,14.0,Indian,True
Akshdeep Nath,10-5-1993,9.0,13.0,69.23,1.0,0.0,1.0,0.0,0.0,0.0,9,9.0,India,rhb,,,,,,,,,,,,,,,,PBKS,Punjab Kings,1.0,1.0,Indian,True
Dhruv Shorey,5-6-1992,8.0,9.0,88.88,0.0,1.0,1.0,0.0,0.0,0.0,8,8.0,India,rhb,,,,,,,,,,,,,,,,CSK,Chennai Super Kings,1.0,1.0,Indian,True
Prashant Chopra,7-10-1992,8.0,6.0,133.33,2.0,0.0,1.0,0.0,0.0,0.0,8,8.0,India,rhb,,,,,,,,,,,,,,,,RR,Rajasthan Royals,1.0,1.0,Indian,True
Javon Searles,21-12-1986,8.0,6.0,133.33,0.0,1.0,1.0,1.0,0.0,0.0,6*,8.0,West Indies,rhb,89.0,7.0,44.5,21.0,12.71,7,0.0,1.0,2.0,1/24,1/24,0.0,0.0,0.0,42.0,KKR,Kolkata Knight Riders,2.0,4.0,Overseas,True
Mohammad Shami,3-9-1990,7.0,6.0,116.66,1.0,0.0,1.0,0.0,0.0,0.0,7,7.0,India,rhb,144.0,28.0,48.0,27.66,10.4,14,1.0,0.0,3.0,3/15,3/15,0.0,0.0,0.0,84.0,DC,Delhi Capitals,1.0,4.0,Indian,True
Vinay Kumar,12-2-1984,6.0,3.0,200.0,1.0,0.0,0.0,1.0,0.0,0.0,6*,0.0,India,rhb,65.0,8.0,32.5,11.5,16.95,4,1.0,0.0,2.0,4/40,4/40,0.0,0.0,0.0,24.0,KKR,Kolkata Knight Riders,1.0,2.0,Indian,True
Shahbaz Nadeem,12-8-1989,6.0,8.0,75.0,0.0,0.0,0.0,1.0,0.0,0.0,6*,0.0,India,rhb,161.0,21.0,53.66,30.0,10.73,15,0.0,0.0,3.0,3/16,3/16,0.0,0.0,0.0,90.0,DC,Delhi Capitals,1.0,6.0,Indian,True
Dhawal Kulkarni,10-12-1988,6.0,7.0,85.71,0.0,0.0,1.0,1.0,0.0,0.0,3*,6.0,India,rhb,188.0,54.0,47.0,29.75,9.47,20,0.0,0.0,4.0,4/14,4/14,0.0,0.0,0.0,120.0,RR,Rajasthan Royals,2.0,8.0,Indian,True
Billy Stanlake,4-11-1994,5.0,2.0,250.0,1.0,0.0,0.0,1.0,0.0,0.0,5*,0.0,Australia,lhb,130.0,47.0,26.0,19.2,8.12,16,1.0,0.0,5.0,2/21,2/21,0.0,0.0,0.0,96.0,SRH,Sunrisers Hyderabad,1.0,4.0,Overseas,False
Akila Dananjaya,4-10-1993,4.0,5.0,80.0,0.0,0.0,0.0,1.0,0.0,0.0,4*,0.0,Sri Lanka,lhb,,,,,,,,,,,,,,,,MI,Mumbai Indians,1.0,1.0,Overseas,False
Pawan Negi,6-1-1993,3.0,5.0,60.0,0.0,0.0,2.0,0.0,0.0,0.0,3,1.5,India,lhb,49.0,9.0,49.0,24.0,12.25,4,0.0,0.0,1.0,4/18,4/18,0.0,0.0,0.0,24.0,RCB,Royal Challengers Bangalore,2.0,2.0,Indian,False
Anureet Singh,2-3-1988,3.0,4.0,75.0,0.0,0.0,0.0,1.0,0.0,0.0,3*,0.0,India,rhb,42.0,4.0,42.0,24.0,10.5,4,0.0,0.0,1.0,3/23,3/23,0.0,0.0,0.0,24.0,RR,Rajasthan Royals,1.0,3.0,Indian,True
Basil Thampi,11-9-1993,3.0,6.0,50.0,0.0,0.0,1.0,1.0,0.0,0.0,3,3.0,India,rhb,114.0,17.0,22.8,12.2,11.21,10,0.0,0.0,5.0,3/29,3/29,0.0,0.0,0.0,60.0,SRH,Sunrisers Hyderabad,2.0,4.0,Indian,True
Barinder Sran,10-12-1992,3.0,7.0,42.85,0.0,0.0,1.0,3.0,0.0,0.0,2,3.0,India,lhb,229.0,47.0,57.25,33.0,10.4,22,0.0,0.0,4.0,3/28,3/28,0.0,0.0,0.0,132.0,PBKS,Punjab Kings,4.0,6.0,Indian,False
Umesh Yadav,25-10-1987,3.0,11.0,27.27,0.0,0.0,4.0,1.0,0.0,0.0,1*,0.75,India,rhb,418.0,148.0,20.9,15.95,7.86,53,0.0,0.0,20.0,4/24,4/24,1.0,0.0,0.0,318.0,RCB,Royal Challengers Bangalore,5.0,14.0,Indian,True
Siddarth Kaul,19-5-1990,3.0,14.0,21.42,0.0,0.0,3.0,1.0,0.0,0.0,2,1.0,India,rhb,547.0,131.0,26.04,18.85,8.28,66,0.0,0.0,21.0,4/29,4/29,0.0,0.0,0.0,396.0,SRH,Sunrisers Hyderabad,4.0,17.0,Indian,True
Imran Tahir,27-3-1979,2.0,2.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,2*,0.0,South Africa,rhb,188.0,40.0,31.33,20.66,9.09,20,0.0,0.0,6.0,4/12,4/12,0.0,0.0,0.0,120.0,CSK,Chennai Super Kings,1.0,6.0,Overseas,True
Mark Wood,11-1-1990,1.0,3.0,33.33,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,England,rhb,,,,,,,,,,,,,,,,CSK,Chennai Super Kings,1.0,1.0,Overseas,True
Naman Ojha,20-7-1983,1.0,4.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,India,rhb,,,,,,,,,,,,,,,,DC,Delhi Capitals,1.0,1.0,Indian,True
Murugan Ashwin,8-9-1990,1.0,2.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,India,rhb,53.0,20.0,17.66,14.0,7.57,7,0.0,0.0,3.0,3/21,3/21,0.0,0.0,0.0,42.0,RCB,Royal Challengers Bangalore,1.0,2.0,Indian,True
Ish Sodhi,31-10-1992,1.0,6.0,16.66,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,New Zealand,rhb,135.0,51.0,27.0,27.6,5.86,23,0.0,0.0,5.0,3/26,3/26,0.0,0.0,0.0,138.0,RR,Rajasthan Royals,1.0,6.0,Overseas,True
Ben Laughlin,3-10-1982,1.0,4.0,25.0,0.0,0.0,1.0,1.0,0.0,0.0,1*,1.0,Australia,rhb,211.0,34.0,23.44,14.0,10.04,21,0.0,0.0,9.0,2/15,2/15,0.0,0.0,0.0,126.0,RR,Rajasthan Royals,2.0,7.0,Overseas,True
Liam Plunkett,6-4-1985,1.0,3.0,33.33,0.0,0.0,1.0,1.0,0.0,0.0,1*,1.0,England,rhb,225.0,42.0,56.25,37.5,9.0,25,0.0,0.0,4.0,3/17,3/17,0.0,0.0,0.0,150.0,DC,Delhi Capitals,2.0,7.0,Overseas,True
Mustafizur Rahman,6-9-1995,1.0,3.0,33.33,0.0,0.0,1.0,1.0,0.0,0.0,1,1.0,Bangladesh,lhb,230.0,59.0,32.85,23.57,8.36,27,0.0,0.0,7.0,3/16,3/16,0.0,0.0,0.0,162.0,MI,Mumbai Indians,2.0,7.0,Overseas,False
Prasidh Krishna,19-2-1996,1.0,5.0,20.0,0.0,0.0,0.0,2.0,0.0,0.0,1*,0.0,India,rhb,260.0,60.0,26.0,16.8,9.28,28,0.0,0.0,10.0,4/30,4/30,0.0,1.0,0.0,168.0,KKR,Kolkata Knight Riders,2.0,7.0,Indian,True
Amit Mishra,24-11-1982,1.0,2.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,1*,0.0,India,rhb,264.0,74.0,22.0,18.5,7.13,37,0.0,0.0,12.0,5/17,5/17,1.0,0.0,0.0,222.0,DC,Delhi Capitals,1.0,10.0,Indian,True
Pradeep Sangwan,5-11-1990,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0*,0.0,India,rhb,,,,,,,,,,,,,,,,MI,Mumbai Indians,1.0,1.0,Indian,True
Ricky Bhui,29-9-1996,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0*,0.0,India,rhb,,,,,,,,,,,,,,,,SRH,Sunrisers Hyderabad,1.0,1.0,Indian,True
Sandeep Sharma,18-5-1993,0.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0*,0.0,India,rhb,333.0,116.0,27.75,22.0,7.56,44,0.0,0.0,12.0,4/20,4/20,0.0,0.0,0.0,264.0,SRH,Sunrisers Hyderabad,3.0,12.0,Indian,True
Trent Boult,22-7-1989,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0*,0.0,New Zealand,rhb,466.0,118.0,25.88,17.55,8.84,52,0.0,0.0,18.0,4/18,4/18,1.0,0.0,0.0,312.0,DC,Delhi Capitals,1.0,14.0,Overseas,True
Yuzvendra Chahal,23-7-1990,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0*,0.0,India,rhb,363.0,128.0,30.25,25.0,7.26,50,0.0,0.0,12.0,4/25,4/25,1.0,0.0,0.0,300.0,RCB,Royal Challengers Bangalore,1.0,14.0,Indian,True
Lungi Ngidi ,29-3-1996,,,,,,,,,,,,South Africa,rhb,156.0,79.0,14.18,14.18,6.0,26,0.0,0.0,11.0,4/10,4/10,2.0,1.0,0.0,156.0,CSK,Chennai Super Kings,7.0,7.0,Overseas,True
Sandeep Lamichhane,2-8-2000,,,,,,,,,,,,Nepal,rhb,82.0,30.0,16.4,14.4,6.83,12,0.0,0.0,5.0,3/36,3/36,0.0,0.0,0.0,72.0,DC,Delhi Capitals,3.0,3.0,Overseas,True
Avesh Khan,13-12-1996,,,,,,,,,,,,India,rhb,204.0,44.0,51.0,28.5,10.73,19,0.0,0.0,4.0,3/13,3/13,0.0,0.0,0.0,114.0,DC,Delhi Capitals,6.0,6.0,Indian,True
Karn Sharma,23-10-1987,,,,,,,,,,,,India,lhb,89.0,16.0,22.25,14.25,9.36,9,0.0,0.0,4.0,4/16,4/16,0.0,0.0,0.0,54.0,CSK,Chennai Super Kings,5.0,6.0,Indian,False
KM Asif,24-7-1993,,,,,,,,,,,,India,rhb,75.0,16.0,25.0,12.0,12.5,6,0.0,0.0,3.0,2/43,2/43,0.0,0.0,0.0,36.0,CSK,Chennai Super Kings,2.0,2.0,Indian,True
David Willey,28-2-1990,,,,,,,,,,,,England,lhb,95.0,20.0,47.5,30.0,9.5,10,0.0,0.0,2.0,1/24,1/24,0.0,0.0,0.0,60.0,CSK,Chennai Super Kings,3.0,3.0,Overseas,False
Kulwant Khejroliya,13-3-1992,,,,,,,,,,,,India,lhb,107.0,18.0,53.5,32.5,9.87,11,0.0,0.0,2.0,2/33,2/33,0.0,0.0,0.0,66.0,RCB,Royal Challengers Bangalore,3.0,3.0,Indian,False
