Name,PlayerDOB,TotalRuns,Balls,StrikeRate,Fours,Sixes,Outs,NotOuts,FiftyPlusRuns,Centuries,HighestScore,BattingAverage,Nation,BattingStyle,TotalRunsConceded,DotBallsBowled,BowlingAverage,BowlingStrikeRate,EconomyRate,OversBowled,FoursConceded,SixesConceded,Wickets,BBIW,BBMW,Maidens,FourWickets,FiveWickets,BallsBowled,TeamCode,TeamName,Innings,Matches,Nationality,RightHandedBat
Mohsin Khan,15-7-1998,23.0,16.0,143.75,2.0,1.0,1.0,2.0,0.0,0.0,13*,23.00,India,lhb,197.0,107.0,14.07,14.14,5.96,33.0,20.0,5.0,14.0,16/4,16/4,2.0,1.0,0.0,198.0,LSG,Lucknow Super Giants,3.0,9.0,Indian,False
Dwayne Bravo,7-10-1983,23.0,24.0,95.83,1.0,1.0,2.0,4.0,0.0,0.0,12,11.50,West Indies,rhb,299.0,70.0,18.68,12.87,8.7,34.2,29.0,6.0,16.0,20/3,20/3,1.0,0.0,0.0,206.0,CSK,Chennai Super Kings,6.0,10.0,Overseas,True
Sheldon Jackson,27-9-1986,23.0,26.0,88.46,0.0,1.0,4.0,1.0,0.0,0.0,8,5.75,India,rhb,,,,,,,,,,,,,,,,KKR,Kolkata Knight Riders,5.0,5.0,Indian,True
Avesh Khan,13-12-1996,22.0,13.0,169.23,0.0,3.0,1.0,3.0,0.0,0.0,12,22.00,India,rhb,416.0,126.0,23.11,15.88,8.72,47.4,53.0,13.0,18.0,24/4,24/4,1.0,1.0,0.0,286.0,LSG,Lucknow Super Giants,4.0,13.0,Indian,True
Rassie van der Dussen,7-2-1989,22.0,24.0,91.66,2.0,0.0,2.0,1.0,0.0,0.0,12*,11.00,South Africa,rhb,,,,,,,,,,,,,,,,RR,Rajasthan Royals,3.0,3.0,Overseas,True
Harpreet Brar,16-9-1995,22.0,25.0,88.0,1.0,2.0,3.0,0.0,0.0,0.0,14,7.33,India,lhb,146.0,38.0,36.5,24.0,9.12,16.0,9.0,10.0,4.0,26/3,26/3,0.0,0.0,0.0,96.0,PBKS,Punjab Kings,3.0,5.0,Indian,False
Mitchell Santner,5-2-1992,22.0,27.0,81.48,3.0,0.0,2.0,2.0,0.0,0.0,11,11.00,New Zealand,lhb,130.0,43.0,32.5,28.5,6.84,19.0,11.0,4.0,4.0,15/1,15/1,0.0,0.0,0.0,114.0,CSK,Chennai Super Kings,4.0,6.0,Overseas,False
Arshdeep Singh,5-2-1999,21.0,29.0,72.41,3.0,0.0,3.0,3.0,0.0,0.0,10*,7.00,India,lhb,385.0,110.0,38.5,30.0,7.7,50.0,43.0,6.0,10.0,37/3,37/3,0.0,0.0,0.0,300.0,PBKS,Punjab Kings,6.0,14.0,Indian,False
B Indrajith,8-7-1994,21.0,30.0,70.0,2.0,0.0,3.0,0.0,0.0,0.0,15,7.00,India,rhb,,,,,,,,,,,,,,,,KKR,Kolkata Knight Riders,3.0,3.0,Indian,True
Manan Vohra,18-7-1993,19.0,11.0,172.72,1.0,2.0,1.0,0.0,0.0,0.0,19,19.00,India,rhb,,,,,,,,,,,,,,,,LSG,Lucknow Super Giants,1.0,2.0,Indian,True
Vijay Shankar,26-1-1991,19.0,35.0,54.28,1.0,0.0,4.0,0.0,0.0,0.0,13,4.75,India,rhb,,,,,,,,,,,,,,,,GT,Gujarat Titans,4.0,4.0,Indian,True
Mandeep Singh,18-12-1991,18.0,23.0,78.26,4.0,0.0,3.0,0.0,0.0,0.0,18,6.00,India,rhb,,,,,,,,,,,,,,,,DC,Delhi Capitals,3.0,3.0,Indian,True
Josh Hazlewood,8-1-1991,18.0,26.0,69.23,1.0,0.0,0.0,5.0,0.0,0.0,7*,-,Australia,lhb,377.0,123.0,18.85,13.95,8.1,46.3,36.0,17.0,20.0,25/4,25/4,1.0,1.0,0.0,279.0,RCB,Royal Challengers Bangalore,5.0,12.0,Overseas,False
David Willey,28-2-1990,18.0,30.0,60.0,3.0,0.0,2.0,0.0,0.0,0.0,18,9.00,England,lhb,72.0,27.0,72.0,66.0,6.54,11.0,6.0,2.0,1.0,29/1,29/1,0.0,0.0,0.0,66.0,RCB,Royal Challengers Bangalore,2.0,4.0,Overseas,False
Karun Nair,6-12-1991,16.0,18.0,88.88,1.0,0.0,2.0,0.0,0.0,0.0,13,8.00,India,rhb,,,,,,,,,,,,,,,,RR,Rajasthan Royals,2.0,3.0,Indian,True
Simran Singh,0000-00-00,14.0,11.0,127.27,2.0,0.0,1.0,0.0,0.0,0.0,14,14.00,,,,,,,,,,,,,,,,,,PBKS,Punjab Kings,1.0,1.0,Overseas,False
Anmolpreet Singh,28-3-1998,13.0,13.0,100.0,1.0,0.0,2.0,0.0,0.0,0.0,8,6.50,India,rhb,,,,,,,,,,,,,,,,MI,Mumbai Indians,2.0,2.0,Indian,True
Murugan Ashwin,8-9-1990,12.0,14.0,85.71,1.0,1.0,3.0,2.0,0.0,0.0,6,4.00,India,rhb,228.0,69.0,25.33,19.33,7.86,29.0,15.0,13.0,9.0,14/2,14/2,0.0,0.0,0.0,174.0,MI,Mumbai Indians,5.0,8.0,Indian,True
Varun Chakaravarthy,29-8-1991,12.0,18.0,66.66,2.0,0.0,0.0,4.0,0.0,0.0,10*,-,India,rhb,332.0,88.0,55.33,39.0,8.51,39.0,20.0,20.0,6.0,22/1,22/1,0.0,0.0,0.0,234.0,KKR,Kolkata Knight Riders,4.0,11.0,Indian,True
Chris Jordan,4-10-1988,11.0,8.0,137.5,0.0,0.0,1.0,1.0,0.0,0.0,6*,11.00,England,rhb,135.0,23.0,67.5,38.5,10.51,12.5,11.0,7.0,2.0,23/2,23/2,0.0,0.0,0.0,77.0,CSK,Chennai Super Kings,2.0,4.0,Overseas,True
Rajangad Bawa,12-11-2002,11.0,14.0,78.57,1.0,0.0,2.0,0.0,0.0,0.0,11,5.50,India,lhb,,,,,,,,,,,,,,,,PBKS,Punjab Kings,2.0,2.0,Indian,False
Shreyas Gopal,4-9-1993,9.0,7.0,128.57,2.0,0.0,0.0,1.0,0.0,0.0,9*,-,India,rhb,34.0,7.0,34.0,18.0,11.33,3.0,1.0,4.0,1.0,34/1,34/1,0.0,0.0,0.0,18.0,SRH,Sunrisers Hyderabad,1.0,1.0,Indian,True
Marco Jansen,1-5-2000,9.0,7.0,128.57,0.0,1.0,1.0,2.0,0.0,0.0,8*,9.00,South Africa,rhb,274.0,83.0,39.14,27.42,8.56,32.0,24.0,14.0,7.0,25/3,25/3,0.0,0.0,0.0,192.0,SRH,Sunrisers Hyderabad,3.0,8.0,Overseas,True
Obed McCoy,4-1-1997,8.0,5.0,160.0,0.0,1.0,1.0,0.0,0.0,0.0,8,8.00,West Indies,lhb,237.0,48.0,21.54,14.09,9.17,25.5,20.0,8.0,11.0,23/3,23/3,0.0,0.0,0.0,155.0,RR,Rajasthan Royals,1.0,7.0,Overseas,False
Srikar Bharat,3-10-1993,8.0,7.0,114.28,2.0,0.0,2.0,0.0,0.0,0.0,8,4.00,India,rhb,,,,,,,,,,,,,,,,DC,Delhi Capitals,2.0,2.0,Indian,True
Fabian Allen,7-5-1995,8.0,7.0,114.28,1.0,0.0,1.0,0.0,0.0,0.0,8,8.00,West Indies,rhb,46.0,6.0,46.0,24.0,11.5,4.0,4.0,3.0,1.0,46/1,46/1,0.0,0.0,0.0,24.0,MI,Mumbai Indians,1.0,1.0,Overseas,True
Sean Abbott,29-2-1992,7.0,5.0,140.0,0.0,1.0,1.0,0.0,0.0,0.0,7,7.00,Australia,rhb,47.0,7.0,47.0,24.0,11.75,4.0,5.0,2.0,1.0,47/1,47/1,0.0,0.0,0.0,24.0,SRH,Sunrisers Hyderabad,1.0,1.0,Overseas,True
Rasikh Salam,5-4-2000,7.0,6.0,116.66,1.0,0.0,1.0,0.0,0.0,0.0,7,7.00,India,rhb,,,,,,,,,,,,,,,,KKR,Kolkata Knight Riders,1.0,2.0,Indian,True
Kartik Tyagi,8-11-2000,7.0,6.0,116.66,1.0,0.0,2.0,0.0,0.0,0.0,7,3.50,India,rhb,79.0,20.0,79.0,48.0,9.87,8.0,7.0,4.0,1.0,42/1,42/1,0.0,0.0,0.0,48.0,SRH,Sunrisers Hyderabad,2.0,2.0,Indian,True
Maheesh Theekshana,1-8-2000,7.0,7.0,100.0,0.0,1.0,1.0,1.0,0.0,0.0,7*,7.00,Sri Lanka,rhb,261.0,68.0,21.75,17.5,7.45,35.0,18.0,11.0,12.0,33/4,33/4,0.0,1.0,0.0,210.0,CSK,Chennai Super Kings,2.0,9.0,Overseas,True
Simarjeet Singh,17-1-1998,7.0,8.0,87.5,0.0,0.0,1.0,2.0,0.0,0.0,3*,7.00,India,rhb,138.0,57.0,34.5,27.0,7.66,18.0,19.0,4.0,4.0,27/2,27/2,0.0,0.0,0.0,108.0,CSK,Chennai Super Kings,3.0,6.0,Indian,True
Ripal Patel,28-9-1995,6.0,3.0,200.0,0.0,1.0,1.0,0.0,0.0,0.0,6,6.00,India,rhb,,,,,,,,,,,,,,,,DC,Delhi Capitals,1.0,2.0,Indian,True
Mukesh Choudhary,6-7-1996,6.0,6.0,100.0,1.0,0.0,1.0,1.0,0.0,0.0,4,6.00,India,lhb,424.0,119.0,26.5,17.06,9.31,45.3,47.0,17.0,16.0,46/4,46/4,0.0,1.0,0.0,273.0,CSK,Chennai Super Kings,2.0,13.0,Indian,False
Prasidh Krishna,19-2-1996,6.0,12.0,50.0,0.0,0.0,1.0,2.0,0.0,0.0,4*,6.00,India,rhb,551.0,200.0,29.0,21.0,8.28,66.3,71.0,18.0,19.0,22/3,22/3,3.0,0.0,0.0,399.0,RR,Rajasthan Royals,3.0,17.0,Indian,True
Aman Khan,23-11-1996,5.0,3.0,166.66,1.0,0.0,1.0,0.0,0.0,0.0,5,5.00,India,rhb,,,,,,,,,,,,,,,,KKR,Kolkata Knight Riders,1.0,1.0,Indian,True
Lockie Ferguson,13-6-1991,5.0,4.0,125.0,1.0,0.0,2.0,1.0,0.0,0.0,5,2.50,New Zealand,rhb,427.0,116.0,35.58,23.83,8.95,47.4,43.0,20.0,12.0,28/4,28/4,0.0,1.0,0.0,286.0,GT,Gujarat Titans,3.0,13.0,Overseas,True
Alzarri Joseph,20-11-1996,5.0,7.0,71.42,0.0,0.0,1.0,2.0,0.0,0.0,4*,5.00,West Indies,rhb,264.0,72.0,37.71,25.71,8.8,30.0,24.0,13.0,7.0,34/2,34/2,0.0,0.0,0.0,180.0,GT,Gujarat Titans,3.0,9.0,Overseas,True
Yuzvendra Chahal,23-7-1990,5.0,8.0,62.5,0.0,0.0,1.0,1.0,0.0,0.0,5,5.00,India,rhb,527.0,137.0,19.51,15.11,7.75,68.0,25.0,27.0,27.0,40/5,40/5,0.0,1.0,1.0,408.0,RR,Rajasthan Royals,2.0,17.0,Indian,True
Vaibhav Arora,14-12-1997,5.0,13.0,38.46,0.0,0.0,2.0,2.0,0.0,0.0,2*,2.50,India,rhb,164.0,39.0,54.66,35.66,9.19,17.5,20.0,6.0,3.0,21/2,21/2,0.0,0.0,0.0,107.0,PBKS,Punjab Kings,4.0,5.0,Indian,True
Prerak Mankad,23-4-1994,4.0,1.0,400.0,1.0,0.0,0.0,1.0,0.0,0.0,4*,-,India,rhb,,,,,,,,,,,,,,,,PBKS,Punjab Kings,1.0,1.0,Indian,True
Karan Sharma,31-10-1998,4.0,4.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,4,4.00,India,rhb,,,,,,,,,,,,,,,,LSG,Lucknow Super Giants,1.0,1.0,Indian,True
Abdul Samad,28-10-2001,4.0,7.0,57.14,0.0,0.0,2.0,0.0,0.0,0.0,4,2.00,India,rhb,,,,,,,,,,,,,,,,SRH,Sunrisers Hyderabad,2.0,2.0,Indian,True
Abhijeet Tomar,14-3-1995,4.0,8.0,50.0,1.0,0.0,1.0,0.0,0.0,0.0,4,4.00,India,rhb,,,,,,,,,,,,,,,,KKR,Kolkata Knight Riders,1.0,1.0,Indian,True
Umran Malik,22-11-1999,4.0,8.0,50.0,0.0,0.0,1.0,3.0,0.0,0.0,3*,4.00,India,rhb,444.0,141.0,20.18,13.4,9.03,49.1,54.0,17.0,22.0,25/5,25/5,1.0,1.0,1.0,295.0,SRH,Sunrisers Hyderabad,4.0,14.0,Indian,True
Mustafizur Rahman,6-9-1995,3.0,5.0,60.0,0.0,0.0,0.0,1.0,0.0,0.0,3*,-,Bangladesh,lhb,244.0,76.0,30.5,24.0,7.62,32.0,25.0,6.0,8.0,18/3,18/3,0.0,0.0,0.0,192.0,DC,Delhi Capitals,1.0,8.0,Overseas,False
Kumar Kartikeya Singh,26-12-1997,3.0,5.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,3,3.00,India,rhb,102.0,30.0,20.4,15.6,7.84,13.0,8.0,5.0,5.0,22/2,22/2,0.0,0.0,0.0,78.0,MI,Mumbai Indians,1.0,4.0,Indian,True
Shivam Mavi,26-11-1998,3.0,7.0,42.85,0.0,0.0,2.0,1.0,0.0,0.0,2,1.50,India,rhb,227.0,49.0,45.4,26.4,10.31,22.0,18.0,13.0,5.0,33/1,33/1,0.0,0.0,0.0,132.0,KKR,Kolkata Knight Riders,3.0,6.0,Indian,True
Harshit Rana,22-12-2001,2.0,2.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,2,2.00,India,rhb,51.0,12.0,51.0,30.0,10.2,5.0,5.0,3.0,1.0,24/1,24/1,0.0,0.0,0.0,30.0,KKR,Kolkata Knight Riders,2.0,2.0,Indian,True
Navdeep Saini,23-11-1992,2.0,2.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,2,2.00,India,rhb,72.0,10.0,24.0,12.0,12.0,6.0,8.0,3.0,3.0,36/2,36/2,0.0,0.0,0.0,36.0,RR,Rajasthan Royals,1.0,2.0,Indian,True
Tristan Stubbs,14-8-2000,2.0,4.0,50.0,0.0,0.0,2.0,0.0,0.0,0.0,2,1.00,South Africa,rhb,,,,,,,,,,,,,,,,MI,Mumbai Indians,2.0,2.0,Overseas,True
Pradeep Sangwan,5-11-1990,2.0,5.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,2,2.00,India,rhb,65.0,22.0,21.66,18.0,7.22,9.0,9.0,0.0,3.0,19/2,19/2,0.0,0.0,0.0,54.0,GT,Gujarat Titans,1.0,3.0,Indian,True
Fazalhaq Farooqi,22-9-2000,2.0,8.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,2*,-,Afghanistan,rhb,110.0,24.0,55.0,36.0,9.16,12.0,10.0,4.0,2.0,32/2,32/2,0.0,0.0,0.0,72.0,SRH,Sunrisers Hyderabad,1.0,3.0,Overseas,True
Jagadeesha Suchith,16-1-1994,2.0,8.0,25.0,0.0,0.0,2.0,0.0,0.0,0.0,2,1.00,India,lhb,140.0,49.0,20.0,15.42,7.77,18.0,7.0,9.0,7.0,12/2,12/2,0.0,0.0,0.0,108.0,SRH,Sunrisers Hyderabad,2.0,5.0,Indian,False
Tim Southee,11-12-1988,2.0,12.0,16.66,0.0,0.0,4.0,1.0,0.0,0.0,1*,0.50,New Zealand,rhb,275.0,93.0,19.64,15.0,7.85,35.0,22.0,13.0,14.0,20/3,20/3,0.0,0.0,0.0,210.0,KKR,Kolkata Knight Riders,5.0,9.0,Overseas,True
Nathan Coulter-Nile,11-10-1987,1.0,2.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,1*,-,Australia,rhb,,,,,,,,,,,,,,,,RR,Rajasthan Royals,1.0,1.0,Overseas,True
Anrich Nortje,16-11-1993,1.0,6.0,16.66,0.0,0.0,0.0,1.0,0.0,0.0,1*,-,South Africa,rhb,217.0,49.0,24.11,14.88,9.71,22.2,21.0,10.0,9.0,42/3,42/3,0.0,0.0,0.0,134.0,DC,Delhi Capitals,1.0,6.0,Overseas,True
Mohammad Shami,3-9-1990,,,,,,,,,,,,India,rhb,488.0,172.0,24.4,18.3,8.0,61.0,55.0,17.0,20.0,25/3,25/3,0.0,0.0,0.0,366.0,GT,Gujarat Titans,16.0,16.0,Indian,True
T Natarajan,4-4-1991,,,,,,,,,,,,India,lhb,406.0,82.0,22.55,14.33,9.44,43.0,35.0,18.0,18.0,10/3,10/3,0.0,0.0,0.0,258.0,SRH,Sunrisers Hyderabad,11.0,11.0,Indian,False
Khaleel Ahmed,5-12-1997,,,,,,,,,,,,India,rhb,315.0,110.0,19.68,14.68,8.04,39.1,34.0,13.0,16.0,25/3,25/3,0.0,0.0,0.0,235.0,DC,Delhi Capitals,10.0,10.0,Indian,True
Jasprit Bumrah,6-12-1993,,,,,,,,,,,,India,rhb,383.0,139.0,25.53,21.33,7.18,53.2,38.0,11.0,15.0,10/5,10/5,2.0,0.0,1.0,320.0,MI,Mumbai Indians,14.0,14.0,Indian,True
Ravi Bishnoi,5-9-2000,,,,,,,,,,,,India,rhb,456.0,113.0,35.07,24.92,8.44,54.0,41.0,17.0,13.0,22/2,22/2,0.0,0.0,0.0,324.0,LSG,Lucknow Super Giants,14.0,14.0,Indian,True
Yash Dayal,13-12-1997,,,,,,,,,,,,India,rhb,296.0,76.0,26.9,17.45,9.25,32.0,31.0,12.0,11.0,40/3,40/3,0.0,0.0,0.0,192.0,GT,Gujarat Titans,9.0,9.0,Indian,True
Riley Meredith,21-6-1996,,,,,,,,,,,,Australia,rhb,236.0,76.0,29.5,21.0,8.42,28.0,22.0,10.0,8.0,24/2,24/2,0.0,0.0,0.0,168.0,MI,Mumbai Indians,8.0,8.0,Overseas,True
Kuldeep Sen,22-10-1996,,,,,,,,,,,,India,rhb,237.0,59.0,29.62,18.87,9.41,25.1,24.0,11.0,8.0,20/4,20/4,0.0,1.0,0.0,151.0,RR,Rajasthan Royals,7.0,7.0,Indian,True
Sai Kishore,6-11-1996,,,,,,,,,,,,India,lhb,121.0,27.0,20.16,16.0,7.56,16.0,7.0,5.0,6.0,7/2,7/2,0.0,0.0,0.0,96.0,GT,Gujarat Titans,5.0,5.0,Indian,False
Tymal Mills,12-8-1992,,,,,,,,,,,,England,rhb,190.0,30.0,31.66,17.0,11.17,17.0,22.0,8.0,6.0,35/3,35/3,0.0,0.0,0.0,102.0,MI,Mumbai Indians,5.0,5.0,Overseas,True
Krishnappa Gowtham,20-10-1988,,,,,,,,,,,,India,rhb,99.0,33.0,19.8,14.4,8.25,12.0,7.0,7.0,5.0,30/2,30/2,1.0,0.0,0.0,72.0,LSG,Lucknow Super Giants,4.0,4.0,Indian,True
Basil Thampi,11-9-1993,,,,,,,,,,,,India,rhb,152.0,41.0,30.4,19.2,9.5,16.0,12.0,10.0,5.0,35/3,35/3,1.0,0.0,0.0,96.0,MI,Mumbai Indians,5.0,5.0,Indian,True
Akash Deep,15-12-1996,,,,,,,,,,,,India,rhb,205.0,40.0,41.0,22.6,10.88,18.5,15.0,14.0,5.0,45/3,45/3,1.0,0.0,0.0,113.0,RCB,Royal Challengers Bangalore,5.0,5.0,Indian,True
Chetan Sakariya,28-2-1998,,,,,,,,,,,,India,lhb,84.0,21.0,28.0,22.0,7.63,11.0,5.0,3.0,3.0,23/2,23/2,0.0,0.0,0.0,66.0,DC,Delhi Capitals,3.0,3.0,Indian,False
Nathan Ellis,22-9-1994,,,,,,,,,,,,Australia,rhb,55.0,16.0,18.33,12.0,9.16,6.0,5.0,3.0,3.0,40/3,40/3,0.0,0.0,0.0,36.0,PBKS,Punjab Kings,2.0,2.0,Overseas,True
Prashant Solanki,22-2-2000,,,,,,,,,,,,India,rhb,38.0,12.0,19.0,18.0,6.33,6.0,1.0,2.0,2.0,20/2,20/2,0.0,0.0,0.0,36.0,CSK,Chennai Super Kings,2.0,2.0,Indian,True
Matheesha Pathirana,18-12-2002,,,,,,,,,,,,Sri Lanka,rhb,52.0,20.0,26.0,20.5,7.6,6.5,7.0,0.0,2.0,24/2,24/2,0.0,0.0,0.0,41.0,CSK,Chennai Super Kings,2.0,2.0,Overseas,True
Sandeep Sharma,18-5-1993,,,,,,,,,,,,India,rhb,153.0,60.0,76.5,60.0,7.65,20.0,18.0,6.0,2.0,18/1,18/1,0.0,0.0,0.0,120.0,PBKS,Punjab Kings,5.0,5.0,Indian,True
Andrew Tye,12-12-1986,,,,,,,,,,,,Australia,rhb,107.0,24.0,53.5,33.0,9.72,11.0,14.0,4.0,2.0,40/2,40/2,0.0,0.0,0.0,66.0,LSG,Lucknow Super Giants,3.0,3.0,Overseas,True
Varun Aaron,29-10-1989,,,,,,,,,,,,India,rhb,52.0,7.0,26.0,15.0,10.4,5.0,7.0,1.0,2.0,45/2,45/2,0.0,0.0,0.0,30.0,GT,Gujarat Titans,2.0,2.0,Indian,True
Darshan Nalkande,4-10-1998,,,,,,,,,,,,India,rhb,59.0,8.0,29.5,15.5,11.41,5.1,5.0,3.0,2.0,37/2,37/2,0.0,0.0,0.0,31.0,GT,Gujarat Titans,2.0,2.0,Indian,True
Anukul Roy,30-11-1998,,,,,,,,,,,,India,lhb,55.0,11.0,55.0,42.0,7.85,7.0,2.0,3.0,1.0,28/1,28/1,0.0,0.0,0.0,42.0,KKR,Kolkata Knight Riders,2.0,2.0,Indian,False
Mayank Markande,11-11-1997,,,,,,,,,,,,India,rhb,57.0,11.0,57.0,42.0,8.14,7.0,5.0,2.0,1.0,26/1,26/1,0.0,0.0,0.0,42.0,MI,Mumbai Indians,2.0,2.0,Indian,True
Tushar Deshpande,15-5-1995,,,,,,,,,,,,India,lhb,63.0,18.0,63.0,42.0,9.0,7.0,11.0,1.0,1.0,40/1,40/1,0.0,0.0,0.0,42.0,CSK,Chennai Super Kings,2.0,2.0,Indian,False
