Name,PlayerDOB,TotalRuns,Balls,StrikeRate,Fours,Sixes,Outs,NotOuts,FiftyPlusRuns,Centuries,HighestScore,BattingAverage,Nation,BattingStyle,TotalRunsConceded,DotBallsBowled,BowlingAverage,BowlingStrikeRate,EconomyRate,OversBowled,FoursConceded,SixesConceded,Wickets,BBIW,BBMW,Maidens,FourWickets,FiveWickets,BallsBowled,TeamCode,TeamName,Innings,Matches,Nationality,RightHandedBat
Shahbaz Nadeem,12-8-1989,7.0,8.0,87.5,1.0,0.0,1.0,1.0,0.0,0.0,5,7.0,India,rhb,178.0,31.0,35.6,26.4,8.09,22,1.0,0.0,5.0,3/16,3/16,0.0,0.0,0.0,132.0,SRH,Sunrisers Hyderabad,2.0,7.0,Indian,True
Deepak Chahar,7-8-1992,7.0,12.0,58.33,0.0,0.0,1.0,2.0,0.0,0.0,5*,7.0,India,rhb,396.0,118.0,33.0,26.0,7.61,52,0.0,0.0,12.0,4/13,4/13,2.0,0.0,0.0,312.0,CSK,Chennai Super Kings,3.0,14.0,Indian,True
Ravi Bishnoi,5-9-2000,7.0,12.0,58.33,1.0,0.0,1.0,2.0,0.0,0.0,6*,7.0,India,rhb,376.0,122.0,31.33,25.5,7.37,51,1.0,0.0,12.0,3/24,3/24,1.0,0.0,0.0,306.0,PBKS,Punjab Kings,3.0,14.0,Indian,True
Anrich Nortje,16-11-1993,7.0,6.0,116.66,0.0,0.0,1.0,4.0,0.0,0.0,3*,7.0,South Africa,rhb,512.0,160.0,23.27,16.63,8.39,61,0.0,0.0,22.0,3/33,3/33,0.0,0.0,0.0,366.0,DC,Delhi Capitals,5.0,16.0,Overseas,True
Andrew Tye,12-12-1986,6.0,6.0,100.0,0.0,1.0,1.0,0.0,0.0,0.0,6,6.0,Australia,rhb,50.0,5.0,50.0,24.0,12.5,4,0.0,1.0,1.0,5/17,5/17,0.0,0.0,0.0,24.0,RR,Rajasthan Royals,1.0,1.0,Overseas,True
Jasprit Bumrah,6-12-1993,5.0,3.0,166.66,0.0,0.0,0.0,1.0,0.0,0.0,5*,0.0,India,rhb,404.0,175.0,14.96,13.33,6.73,60,0.0,0.0,27.0,4/14,4/14,2.0,2.0,0.0,360.0,MI,Mumbai Indians,1.0,15.0,Indian,True
Murugan Ashwin,8-9-1990,4.0,4.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,4,4.0,India,rhb,235.0,70.0,23.5,18.9,7.46,31,0.0,0.0,10.0,3/21,3/21,0.0,0.0,0.0,186.0,PBKS,Punjab Kings,1.0,9.0,Indian,True
Kartik Tyagi,8-11-2000,4.0,6.0,66.66,0.0,0.0,1.0,2.0,0.0,0.0,2*,4.0,India,rhb,367.0,83.0,40.77,25.44,9.61,38,0.0,0.0,9.0,2/29,2/29,0.0,0.0,0.0,228.0,RR,Rajasthan Royals,3.0,10.0,Indian,True
Dhawal Kulkarni,10-12-1988,3.0,2.0,150.0,0.0,0.0,0.0,1.0,0.0,0.0,3*,0.0,India,rhb,,,,,,,,,,,,,,,,MI,Mumbai Indians,1.0,1.0,Indian,True
T Natarajan,4-4-1991,3.0,5.0,60.0,0.0,0.0,0.0,3.0,0.0,0.0,3*,0.0,India,lhb,504.0,136.0,31.5,23.56,8.02,63,0.0,0.0,16.0,2/24,2/24,1.0,0.0,0.0,378.0,SRH,Sunrisers Hyderabad,3.0,16.0,Indian,False
Prasidh Krishna,19-2-1996,2.0,4.0,50.0,0.0,0.0,0.0,2.0,0.0,0.0,2*,0.0,India,rhb,164.0,35.0,41.0,26.25,9.37,17,0.0,0.0,4.0,4/30,4/30,0.0,0.0,0.0,102.0,KKR,Kolkata Knight Riders,2.0,6.0,Indian,True
Mohammad Shami,3-9-1990,2.0,3.0,66.66,0.0,0.0,1.0,2.0,0.0,0.0,2*,2.0,India,rhb,460.0,140.0,23.0,16.1,8.57,53,0.0,0.0,20.0,3/15,3/15,0.0,0.0,0.0,318.0,PBKS,Punjab Kings,3.0,14.0,Indian,True
Rahul Chahar,4-8-1999,2.0,4.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,2*,0.0,India,rhb,433.0,104.0,28.86,21.2,8.16,53,0.0,0.0,15.0,4/27,4/27,0.0,0.0,0.0,318.0,MI,Mumbai Indians,1.0,15.0,Indian,True
Nikhil Naik,9-11-1994,1.0,3.0,33.33,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,India,rhb,,,,,,,,,,,,,,,,KKR,Kolkata Knight Riders,1.0,1.0,Indian,True
Mujeeb Ur Rahman,28-3-2001,1.0,3.0,33.33,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,Afghanistan,rhb,,,,,,,,,,,,,,,,PBKS,Punjab Kings,1.0,2.0,Overseas,True
Shahbaz Ahmed,11-12-1994,1.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,1*,0.0,India,lhb,44.0,9.0,22.0,18.0,7.33,6,0.0,0.0,2.0,3/7,3/7,0.0,0.0,0.0,36.0,RCB,Royal Challengers Bangalore,1.0,2.0,Indian,False
Dale Steyn,27-6-1983,1.0,2.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,1*,0.0,South Africa,rhb,133.0,24.0,133.0,70.0,11.4,11,0.0,0.0,1.0,3/11,3/11,0.0,0.0,0.0,66.0,RCB,Royal Challengers Bangalore,1.0,3.0,Overseas,True
Varun Aaron,29-10-1989,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1.0,India,rhb,,,,,,,,,,,,,,,,RR,Rajasthan Royals,2.0,3.0,Indian,True
Yuzvendra Chahal,23-7-1990,1.0,3.0,33.33,0.0,0.0,1.0,1.0,0.0,0.0,1,1.0,India,rhb,405.0,118.0,19.28,16.33,7.08,57,0.0,0.0,21.0,4/25,4/25,0.0,0.0,0.0,342.0,RCB,Royal Challengers Bangalore,2.0,15.0,Indian,True
Mitchell Marsh,20-10-1991,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0*,0.0,Australia,rhb,,,,,,,,,,,,,,,,SRH,Sunrisers Hyderabad,1.0,1.0,Overseas,True
Shreevats Goswami,18-5-1989,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0*,0.0,India,lhb,,,,,,,,,,,,,,,,SRH,Sunrisers Hyderabad,2.0,2.0,Indian,False
Umesh Yadav,25-10-1987,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0*,0.0,India,rhb,,,,,,,,,,,,,,,,RCB,Royal Challengers Bangalore,1.0,2.0,Indian,True
Daniel Sams,27-10-1992,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0*,0.0,Australia,rhb,,,,,,,,,,,,,,,,DC,Delhi Capitals,1.0,3.0,Overseas,True
Bhuvneshwar Kumar,5-2-1990,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0*,0.0,India,rhb,99.0,40.0,33.0,28.33,6.98,14,0.0,0.0,3.0,5/19,5/19,0.0,0.0,0.0,84.0,SRH,Sunrisers Hyderabad,1.0,4.0,Indian,True
Sheldon Cottrell,19-8-1989,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0*,0.0,West Indies,rhb,176.0,59.0,29.33,20.0,8.8,20,0.0,0.0,6.0,2/17,2/17,1.0,0.0,0.0,120.0,PBKS,Punjab Kings,1.0,6.0,Overseas,True
Khaleel Ahmed,5-12-1997,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0*,0.0,India,rhb,242.0,62.0,30.25,19.25,9.42,25,0.0,0.0,8.0,3/21,3/21,0.0,0.0,0.0,150.0,SRH,Sunrisers Hyderabad,1.0,7.0,Indian,True
Arshdeep Singh,5-2-1999,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0*,0.0,India,lhb,218.0,56.0,24.22,16.55,8.77,25,0.0,0.0,9.0,5/32,5/32,1.0,0.0,0.0,150.0,PBKS,Punjab Kings,1.0,8.0,Indian,False
Trent Boult,22-7-1989,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0*,0.0,New Zealand,rhb,457.0,157.0,18.28,13.76,7.97,57,0.0,0.0,25.0,4/18,4/18,3.0,1.0,0.0,342.0,MI,Mumbai Indians,1.0,15.0,Overseas,True
Lungi Ngidi ,29-3-1996,,,,,,,,,,,,South Africa,rhb,167.0,35.0,18.55,10.66,10.43,16,0.0,0.0,9.0,4/10,4/10,0.0,0.0,0.0,96.0,CSK,Chennai Super Kings,4.0,4.0,Overseas,True
Piyush Chawla,24-12-1988,,,,,,,,,,,,India,lhb,191.0,37.0,31.83,21.0,9.09,21,0.0,0.0,6.0,4/17,4/17,0.0,0.0,0.0,126.0,CSK,Chennai Super Kings,7.0,7.0,Indian,False
Karn Sharma,23-10-1987,,,,,,,,,,,,India,lhb,165.0,27.0,33.0,22.8,8.68,19,0.0,0.0,5.0,4/16,4/16,0.0,0.0,0.0,114.0,CSK,Chennai Super Kings,5.0,5.0,Indian,False
Amit Mishra,24-11-1982,,,,,,,,,,,,India,rhb,72.0,17.0,24.0,20.0,7.2,10,0.0,0.0,3.0,5/17,5/17,0.0,0.0,0.0,60.0,DC,Delhi Capitals,3.0,3.0,Indian,True
Siddarth Kaul,19-5-1990,,,,,,,,,,,,India,rhb,64.0,6.0,32.0,12.0,16.0,4,0.0,0.0,2.0,4/29,4/29,0.0,0.0,0.0,24.0,SRH,Sunrisers Hyderabad,1.0,1.0,Indian,True
Adam Zampa,31-3-1992,,,,,,,,,,,,Australia,rhb,92.0,20.0,46.0,33.0,8.36,11,0.0,0.0,2.0,6/19,6/19,0.0,0.0,0.0,66.0,RCB,Royal Challengers Bangalore,3.0,3.0,Overseas,True
Mitchell Santner,5-2-1992,,,,,,,,,,,,New Zealand,lhb,53.0,12.0,26.5,21.0,7.57,7,0.0,0.0,2.0,2/13,2/13,0.0,0.0,0.0,42.0,CSK,Chennai Super Kings,2.0,2.0,Overseas,False
Basil Thampi,11-9-1993,,,,,,,,,,,,India,rhb,46.0,5.0,46.0,24.0,11.5,4,0.0,0.0,1.0,3/29,3/29,0.0,0.0,0.0,24.0,SRH,Sunrisers Hyderabad,1.0,1.0,Indian,True
Jayant Yadav,22-1-1990,,,,,,,,,,,,India,rhb,43.0,13.0,43.0,42.0,6.14,7,0.0,0.0,1.0,1/23,1/23,0.0,0.0,0.0,42.0,MI,Mumbai Indians,2.0,2.0,Indian,True
Josh Hazlewood,8-1-1991,,,,,,,,,,,,Australia,lhb,64.0,31.0,64.0,60.0,6.4,10,0.0,0.0,1.0,3/24,3/24,0.0,0.0,0.0,60.0,CSK,Chennai Super Kings,3.0,3.0,Overseas,False
Mohit Sharma,18-9-1988,,,,,,,,,,,,India,rhb,45.0,7.0,45.0,24.0,11.25,4,0.0,0.0,1.0,4/14,4/14,0.0,0.0,0.0,24.0,DC,Delhi Capitals,1.0,1.0,Indian,True
