Name,PlayerDOB,TotalRuns,Balls,StrikeRate,Fours,Sixes,Outs,NotOuts,FiftyPlusRuns,Centuries,HighestScore,BattingAverage,Nation,BattingStyle,TotalRunsConceded,DotBallsBowled,BowlingAverage,BowlingStrikeRate,EconomyRate,OversBowled,FoursConceded,SixesConceded,Wickets,BBIW,BBMW,Maidens,FourWickets,FiveWickets,BallsBowled,TeamCode,TeamName,Innings,Matches,Nationality,RightHandedBat
Virat Singh,8-12-1997,15.0,26.0,57.69,1.0,0.0,2.0,0.0,0.0,0.0,11,7.5,India,lhb,,,,,,,,,,,,,,,,SRH,Sunrisers Hyderabad,2.0,3.0,Indian,False
Jagadeesha Suchith,16-1-1994,14.0,6.0,233.33,2.0,1.0,0.0,1.0,0.0,0.0,14*,0.0,India,lhb,,,,,,,,,,,,,,,,SRH,Sunrisers Hyderabad,1.0,2.0,Indian,False
Dan Christian,4-5-1983,14.0,24.0,58.33,1.0,0.0,6.0,1.0,0.0,0.0,9,2.33,Australia,rhb,155.0,29.0,38.75,25.0,9.3,16,1.0,0.0,4.0,2/10,2/10,0.0,0.0,0.0,96.0,RCB,Royal Challengers Bangalore,7.0,9.0,Overseas,True
Rahul Chahar,4-8-1999,14.0,15.0,93.33,1.0,0.0,5.0,0.0,0.0,0.0,8,2.8,India,rhb,318.0,93.0,24.46,19.84,7.39,43,1.0,0.0,13.0,4/27,4/27,0.0,1.0,0.0,258.0,MI,Mumbai Indians,5.0,11.0,Indian,True
Mohammad Shami,3-9-1990,13.0,17.0,76.47,0.0,0.0,1.0,3.0,0.0,0.0,9*,13.0,India,rhb,395.0,145.0,20.78,16.63,7.5,52,0.0,0.0,19.0,3/15,3/15,1.0,0.0,0.0,312.0,PBKS,Punjab Kings,4.0,14.0,Indian,True
Kagiso Rabada,25-5-1995,13.0,6.0,216.66,2.0,0.0,1.0,2.0,0.0,0.0,9*,13.0,South Africa,lhb,456.0,135.0,30.4,22.4,8.14,56,2.0,0.0,15.0,4/21,4/21,1.0,0.0,0.0,336.0,DC,Delhi Capitals,3.0,15.0,Overseas,False
Yuzvendra Chahal,23-7-1990,10.0,27.0,37.03,0.0,0.0,0.0,2.0,0.0,0.0,8*,0.0,India,rhb,374.0,127.0,20.77,17.66,7.05,53,0.0,0.0,18.0,4/25,4/25,1.0,0.0,0.0,318.0,RCB,Royal Challengers Bangalore,2.0,15.0,Indian,True
Ajinkya Rahane,6-6-1988,8.0,8.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,8,8.0,India,rhb,,,,,,,,,,,,,,,,DC,Delhi Capitals,1.0,2.0,Indian,True
Sandeep Sharma,18-5-1993,8.0,7.0,114.28,1.0,0.0,1.0,1.0,0.0,0.0,8*,8.0,India,rhb,203.0,52.0,67.66,47.0,8.63,23,1.0,0.0,3.0,4/20,4/20,0.0,0.0,0.0,138.0,SRH,Sunrisers Hyderabad,2.0,7.0,Indian,True
Siddarth Kaul,19-5-1990,8.0,8.0,100.0,1.0,0.0,0.0,2.0,0.0,0.0,7*,0.0,India,rhb,247.0,70.0,35.28,25.71,8.23,30,1.0,0.0,7.0,4/29,4/29,1.0,0.0,0.0,180.0,SRH,Sunrisers Hyderabad,2.0,8.0,Indian,True
Mustafizur Rahman,6-9-1995,8.0,14.0,57.14,0.0,1.0,0.0,5.0,0.0,0.0,8*,0.0,Bangladesh,lhb,436.0,113.0,31.14,22.21,8.41,52,0.0,1.0,14.0,3/16,3/16,0.0,0.0,0.0,312.0,RR,Rajasthan Royals,5.0,14.0,Overseas,False
Sachin Baby,18-12-1988,7.0,17.0,41.17,0.0,0.0,1.0,0.0,0.0,0.0,7,7.0,India,lhb,,,,,,,,,,,,,,,,RCB,Royal Challengers Bangalore,1.0,1.0,Indian,False
Shreyas Gopal,4-9-1993,7.0,5.0,140.0,0.0,1.0,1.0,1.0,0.0,0.0,7*,7.0,India,rhb,,,,,,,,,,,,,,,,RR,Rajasthan Royals,2.0,3.0,Indian,True
Daniel Sams,27-10-1992,6.0,6.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,3*,6.0,Australia,rhb,39.0,15.0,39.0,36.0,6.5,6,0.0,0.0,1.0,1/24,1/24,0.0,0.0,0.0,36.0,RCB,Royal Challengers Bangalore,2.0,2.0,Overseas,True
Fabian Allen,7-5-1995,6.0,12.0,50.0,0.0,0.0,1.0,2.0,0.0,0.0,6,6.0,West Indies,rhb,90.0,20.0,90.0,66.0,8.18,11,0.0,0.0,1.0,1/22,1/22,1.0,0.0,0.0,66.0,PBKS,Punjab Kings,3.0,4.0,Overseas,True
Avesh Khan,13-12-1996,5.0,3.0,166.66,1.0,0.0,0.0,1.0,0.0,0.0,5*,0.0,India,rhb,450.0,156.0,18.75,15.25,7.37,61,1.0,0.0,24.0,3/13,3/13,0.0,0.0,0.0,366.0,DC,Delhi Capitals,1.0,16.0,Indian,True
Shardul Thakur,16-10-1991,5.0,5.0,100.0,0.0,0.0,2.0,2.0,0.0,0.0,3*,2.5,India,rhb,527.0,137.0,25.09,17.09,8.8,60,0.0,0.0,21.0,3/19,3/19,1.0,0.0,0.0,360.0,CSK,Chennai Super Kings,4.0,16.0,Indian,True
Harbhajan Singh,3-7-1980,4.0,4.0,100.0,0.0,0.0,0.0,2.0,0.0,0.0,2*,0.0,India,rhb,,,,,,,,,,,,,,,,KKR,Kolkata Knight Riders,2.0,3.0,Indian,True
Nathan Coulter-Nile,11-10-1987,4.0,5.0,80.0,0.0,0.0,2.0,0.0,0.0,0.0,3,2.0,Australia,rhb,127.0,53.0,18.14,17.14,6.35,20,0.0,0.0,7.0,4/14,4/14,0.0,1.0,0.0,120.0,MI,Mumbai Indians,2.0,5.0,Overseas,True
Tim Southee,11-12-1988,3.0,5.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,3,3.0,New Zealand,rhb,95.0,23.0,31.66,24.0,7.91,12,0.0,0.0,3.0,3/24,3/24,0.0,0.0,0.0,72.0,KKR,Kolkata Knight Riders,1.0,3.0,Overseas,True
Tabraiz Shamsi,18-2-1990,2.0,4.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,2*,0.0,South Africa,rhb,,,,,,,,,,,,,,,,RR,Rajasthan Royals,1.0,1.0,Overseas,True
Tim Seifert,14-12-1994,2.0,4.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,2,2.0,New Zealand,rhb,,,,,,,,,,,,,,,,KKR,Kolkata Knight Riders,1.0,1.0,Overseas,True
Navdeep Saini,23-11-1992,2.0,4.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,2,2.0,India,rhb,,,,,,,,,,,,,,,,RCB,Royal Challengers Bangalore,1.0,2.0,Indian,True
Kartik Tyagi,8-11-2000,2.0,4.0,50.0,0.0,0.0,1.0,1.0,0.0,0.0,1*,2.0,India,rhb,124.0,37.0,31.0,21.0,8.85,14,0.0,0.0,4.0,2/29,2/29,0.0,0.0,0.0,84.0,RR,Rajasthan Royals,2.0,4.0,Indian,True
George Garton,15-4-1997,2.0,4.0,50.0,0.0,0.0,1.0,2.0,0.0,0.0,2*,2.0,England,lhb,135.0,32.0,45.0,30.0,9.0,15,0.0,0.0,3.0,1/27,1/27,0.0,0.0,0.0,90.0,RCB,Royal Challengers Bangalore,3.0,5.0,Overseas,False
Arshdeep Singh,5-2-1999,2.0,3.0,66.66,0.0,0.0,0.0,2.0,0.0,0.0,1*,0.0,India,lhb,342.0,88.0,19.0,13.77,8.27,41,0.0,0.0,18.0,5/32,5/32,0.0,0.0,1.0,246.0,PBKS,Punjab Kings,2.0,12.0,Indian,False
Varun Chakaravarthy,29-8-1991,2.0,4.0,50.0,0.0,0.0,1.0,2.0,0.0,0.0,2*,2.0,India,rhb,448.0,149.0,24.88,22.66,6.58,68,0.0,0.0,18.0,5/20,5/20,0.0,0.0,0.0,408.0,KKR,Kolkata Knight Riders,3.0,17.0,Indian,True
Mujeeb Ur Rahman,28-3-2001,1.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,1*,0.0,Afghanistan,rhb,29.0,10.0,14.5,12.0,7.25,4,0.0,0.0,2.0,3/27,3/27,0.0,0.0,0.0,24.0,SRH,Sunrisers Hyderabad,1.0,1.0,Overseas,True
Tim David,16-3-1996,1.0,3.0,33.33,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,Australia,rhb,,,,,,,,,,,,,,,,RCB,Royal Challengers Bangalore,1.0,1.0,Overseas,True
Wanindu Hasaranga,29-7-1997,1.0,2.0,50.0,0.0,0.0,1.0,1.0,0.0,0.0,1*,1.0,Sri Lanka,rhb,,,,,,,,,,,,,,,,RCB,Royal Challengers Bangalore,2.0,2.0,Overseas,True
Khaleel Ahmed,5-12-1997,1.0,2.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,India,rhb,219.0,56.0,43.8,32.4,8.11,27,0.0,0.0,5.0,3/21,3/21,0.0,0.0,0.0,162.0,SRH,Sunrisers Hyderabad,1.0,7.0,Indian,True
Ravi Bishnoi,5-9-2000,1.0,4.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,India,rhb,222.0,84.0,18.5,17.5,6.34,35,0.0,0.0,12.0,3/24,3/24,0.0,0.0,0.0,210.0,PBKS,Punjab Kings,1.0,9.0,Indian,True
Trent Boult,22-7-1989,1.0,4.0,25.0,0.0,0.0,0.0,4.0,0.0,0.0,1*,0.0,New Zealand,rhb,406.0,138.0,31.23,23.69,7.9,51,0.0,0.0,13.0,4/18,4/18,1.0,0.0,0.0,306.0,MI,Mumbai Indians,4.0,14.0,Overseas,True
Deepak Chahar,7-8-1992,1.0,1.0,100.0,0.0,0.0,0.0,2.0,0.0,0.0,1*,0.0,India,rhb,451.0,132.0,32.21,23.14,8.35,54,0.0,0.0,14.0,4/13,4/13,1.0,2.0,0.0,324.0,CSK,Chennai Super Kings,2.0,15.0,Indian,True
Ben Stokes,4-6-1991,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0*,0.0,England,lhb,,,,,,,,,,,,,,,,RR,Rajasthan Royals,1.0,1.0,Overseas,False
Kamlesh Nagarkoti,28-12-1999,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0*,0.0,India,rhb,,,,,,,,,,,,,,,,KKR,Kolkata Knight Riders,1.0,1.0,Indian,True
Kuldip Yadav,15-10-1996,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0*,0.0,India,lhb,,,,,,,,,,,,,,,,RR,Rajasthan Royals,1.0,1.0,Indian,False
Piyush Chawla,24-12-1988,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0*,0.0,India,lhb,38.0,3.0,38.0,24.0,9.5,4,0.0,0.0,1.0,4/17,4/17,0.0,0.0,0.0,24.0,MI,Mumbai Indians,1.0,1.0,Indian,False
Shahbaz Nadeem,12-8-1989,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0*,0.0,India,rhb,36.0,9.0,36.0,24.0,9.0,4,0.0,0.0,1.0,3/16,3/16,0.0,0.0,0.0,24.0,SRH,Sunrisers Hyderabad,1.0,1.0,Indian,True
Anuj Rawat,17-10-1999,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0*,0.0,India,lhb,,,,,,,,,,,,,,,,RR,Rajasthan Royals,1.0,2.0,Indian,False
Marco Jansen,1-5-2000,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0*,0.0,South Africa,rhb,45.0,14.0,22.5,18.0,7.5,6,0.0,0.0,2.0,2/28,2/28,0.0,0.0,0.0,36.0,MI,Mumbai Indians,2.0,2.0,Overseas,True
Sarfaraz Khan,22-10-1997,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0*,0.0,India,rhb,,,,,,,,,,,,,,,,PBKS,Punjab Kings,2.0,2.0,Indian,True
Jimmy Neesham,17-9-1990,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0*,0.0,New Zealand,lhb,66.0,21.0,13.2,10.8,7.33,9,0.0,0.0,5.0,3/12,3/12,0.0,0.0,0.0,54.0,MI,Mumbai Indians,2.0,3.0,Overseas,False
Prasidh Krishna,19-2-1996,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0*,0.0,India,rhb,351.0,102.0,29.25,19.25,9.11,38,0.0,0.0,12.0,4/30,4/30,0.0,0.0,0.0,228.0,KKR,Kolkata Knight Riders,2.0,10.0,Indian,True
Anrich Nortje,16-11-1993,,,,,,,,,,,,South Africa,rhb,187.0,84.0,15.58,15.16,6.16,30,0.0,0.0,12.0,3/33,3/33,1.0,0.0,0.0,180.0,DC,Delhi Capitals,8.0,8.0,Overseas,True
Josh Hazlewood,8-1-1991,,,,,,,,,,,,Australia,lhb,293.0,87.0,26.63,19.09,8.37,35,0.0,0.0,11.0,3/24,3/24,0.0,0.0,0.0,210.0,CSK,Chennai Super Kings,9.0,9.0,Overseas,False
Amit Mishra,24-11-1982,,,,,,,,,,,,India,rhb,109.0,25.0,18.16,14.0,7.78,14,0.0,0.0,6.0,5/17,5/17,0.0,1.0,0.0,84.0,DC,Delhi Capitals,4.0,4.0,Indian,True
Lungi Ngidi ,29-3-1996,,,,,,,,,,,,South Africa,rhb,125.0,25.0,25.0,14.4,10.41,12,0.0,0.0,5.0,4/10,4/10,0.0,0.0,0.0,72.0,CSK,Chennai Super Kings,3.0,3.0,Overseas,True
Riley Meredith,21-6-1996,,,,,,,,,,,,Australia,rhb,169.0,38.0,42.25,25.5,9.94,17,0.0,0.0,4.0,1/29,1/29,0.0,0.0,0.0,102.0,PBKS,Punjab Kings,5.0,5.0,Overseas,True
T Natarajan,4-4-1991,,,,,,,,,,,,India,lhb,69.0,14.0,34.5,24.0,8.62,8,0.0,0.0,2.0,2/24,2/24,0.0,0.0,0.0,48.0,SRH,Sunrisers Hyderabad,2.0,2.0,Indian,False
Imran Tahir,27-3-1979,,,,,,,,,,,,South Africa,rhb,16.0,14.0,8.0,12.0,4.0,4,0.0,0.0,2.0,4/12,4/12,0.0,0.0,0.0,24.0,CSK,Chennai Super Kings,1.0,1.0,Overseas,True
Umran Malik,22-11-1999,,,,,,,,,,,,India,rhb,96.0,31.0,48.0,36.0,8.0,12,0.0,0.0,2.0,1/21,1/21,0.0,0.0,0.0,72.0,SRH,Sunrisers Hyderabad,3.0,3.0,Indian,True
Ishan Porel,5-9-1998,,,,,,,,,,,,India,rhb,39.0,10.0,39.0,24.0,9.75,4,0.0,0.0,1.0,1/39,1/39,0.0,0.0,0.0,24.0,PBKS,Punjab Kings,1.0,1.0,Indian,True
Ishant Sharma,2-9-1988,,,,,,,,,,,,India,rhb,97.0,26.0,97.0,72.0,8.08,12,0.0,0.0,1.0,5/12,5/12,2.0,0.0,0.0,72.0,DC,Delhi Capitals,3.0,3.0,Indian,True
Kane Richardson,12-2-1991,,,,,,,,,,,,Australia,rhb,29.0,5.0,29.0,18.0,9.66,3,0.0,0.0,1.0,3/13,3/13,0.0,0.0,0.0,18.0,RCB,Royal Challengers Bangalore,1.0,1.0,Overseas,True
KM Asif,24-7-1993,,,,,,,,,,,,India,rhb,18.0,2.0,18.0,13.0,8.3,2,0.0,0.0,1.0,2/43,2/43,0.0,0.0,0.0,12.0,CSK,Chennai Super Kings,1.0,1.0,Indian,True
Lukman Meriwala,11-12-1991,,,,,,,,,,,,India,lhb,32.0,6.0,32.0,18.0,10.66,3,0.0,0.0,1.0,1/32,1/32,0.0,0.0,0.0,18.0,DC,Delhi Capitals,1.0,1.0,Indian,False
