StrikerName,PlayerId,Matches,PlayerDOB,RightHandedBat,Nationality,TCompetitionID,TStrikerID,TTeamID,TeamCode,TeamName,CompetitionID,TeamID,StrikerID,Innings,Extras,TotalRuns,Balls,Dotballs,StrikeRate,DBPercent,DBFreq,BdryFreq,BdryPercent,RPSS,ScoringBalls,Ones,Twos,Threes,Fours,Sixes,Most_4s,Most_6s,Outs,NotOuts,BattingAveragesss,FiftyPlusRuns,Centuries,DoubleCenturies,HighestScore,BattingAverage,Catches,Stumpings
Lakshmipathy Balaji,0,14,,,,10003,,,KKR,Kolkata Knight Riders,10003,,,2,,4,2,,200.00,,,,,,,,,,0,0,0,0,0,2,0.00,0,0,,3*,0.00,,
Ryan Ninan,0,2,,,,10003,,,RCB,Royal Challengers Bangalore,10003,,,1,,3,6,,50.00,,,,,,,,,,0,0,0,0,1,0,3.00,0,0,,3,3.00,,
Unmukt Chand,0,2,,,,10003,,,DC,Delhi Capitals,10003,,,2,,2,12,,16.66,,,,,,,,,,0,0,0,0,2,0,1.00,0,0,,2,1.00,,
Ali Murtaza,0,5,,,,10003,,,MI,Mumbai Indians,10003,,,1,,2,5,,40.00,,,,,,,,,,0,0,0,0,0,1,0.00,0,0,,2*,0.00,,
Dhawal Kulkarni,178,6,,,,10003,,,MI,Mumbai Indians,10003,,,2,,2,4,,50.00,,,,,,,,,,0,0,0,0,1,1,2.00,0,0,,2,2.00,,
Shrikant Wagh,0,7,,,,10003,,,PWI,Pune Warriors India,10003,,,2,,2,3,,66.66,,,,,,,,,,0,0,0,0,2,0,1.00,0,0,,2,1.00,,
Suraj Randiv,0,8,,,,10003,,,CSK,Chennai Super Kings,10003,,,1,,2,4,,50.00,,,,,,,,,,0,0,0,0,1,0,2.00,0,0,,2,2.00,,
RP Singh,0,14,,,,10003,,,KTK,Kochi Tuskers Kerala,10003,,,5,,2,4,,50.00,,,,,,,,,,0,0,0,0,3,2,0.66,0,0,,1*,0.66,,
Ravichandran Ashwin,45,16,,,,10003,,,CSK,Chennai Super Kings,10003,,,2,,2,6,,33.33,,,,,,,,,,0,0,0,0,2,0,1.00,0,0,,2,1.00,,
Ankeet Chavan,0,2,,,,10003,,,RR,Rajasthan Royals,10003,,,1,,1,3,,33.33,,,,,,,,,,0,0,0,0,1,0,1.00,0,0,,1,1.00,,
Umesh Yadav,21,7,,,,10003,,,DC,Delhi Capitals,10003,,,2,,1,5,,20.00,,,,,,,,,,0,0,0,0,1,1,1.00,0,0,,1*,1.00,,
Amit Singh,0,9,,,,10003,,,RR,Rajasthan Royals,10003,,,2,,1,4,,25.00,,,,,,,,,,0,0,0,0,2,0,0.50,0,0,,1,0.50,,
Shanthakumaran Sreesanth,0,9,,,,10003,,,KTK,Kochi Tuskers Kerala,10003,,,3,,1,9,,11.11,,,,,,,,,,0,0,0,0,2,1,0.50,0,0,,1,0.50,,
