StrikerName,PlayerId,Matches,PlayerDOB,RightHandedBat,Nationality,TCompetitionID,TStrikerID,TTeamID,TeamCode,TeamName,CompetitionID,TeamID,StrikerID,Innings,Extras,TotalRuns,Balls,Dotballs,StrikeRate,DBPercent,DBFreq,BdryFreq,BdryPercent,RPSS,ScoringBalls,Ones,Twos,Threes,Fours,Sixes,Most_4s,Most_6s,Outs,NotOuts,BattingAveragesss,FiftyPlusRuns,Centuries,DoubleCenturies,HighestScore,BattingAverage,Catches,Stumpings
Chris Jordan,519,4,,,,10013,,,PBKS,Punjab Kings,10013,,,2,,32,21,,152.38,,,,,,,,,,1,3,1,3,2,0,16.00,0,0,,30,16.00,,
Moises Henriques,133,5,,,,10013,,,PBKS,Punjab Kings,10013,,,4,,31,32,,96.87,,,,,,,,,,0,1,0,1,2,2,15.50,0,0,,14,15.50,,
Washington Sundar,20,6,,,,10013,,,RCB,Royal Challengers Bangalore,10013,,,4,,31,47,,65.95,,,,,,,,,,2,0,2,0,4,0,7.75,0,0,,10,7.75,,
Dawid Malan,573,1,,,,10013,,,PBKS,Punjab Kings,10013,,,1,,26,26,,100.00,,,,,,,,,,1,1,1,1,1,0,26.00,0,0,,26,26.00,,
Glenn Phillips,635,3,,,,10013,,,RR,Rajasthan Royals,10013,,,3,,26,33,,78.78,,,,,,,,,,1,2,1,2,2,1,13.00,0,0,,14*,13.00,,
Ripal Patel,580,2,,,,10013,,,DC,Delhi Capitals,10013,,,2,,25,27,,92.59,,,,,,,,,,3,0,3,0,1,1,25.00,0,0,,18,25.00,,
Shivam Mavi,154,9,,,,10013,,,KKR,Kolkata Knight Riders,10013,,,2,,25,20,,125.00,,,,,,,,,,2,2,2,2,2,0,12.50,0,0,,20,12.50,,
Tom Curran,309,3,,,,10013,,,DC,Delhi Capitals,10013,,,2,,21,17,,123.52,,,,,,,,,,2,0,2,0,1,1,21.00,0,0,,21,21.00,,
Mohammed Siraj,63,15,,,,10013,,,RCB,Royal Challengers Bangalore,10013,,,4,,20,26,,76.92,,,,,,,,,,1,1,1,1,1,3,20.00,0,0,,12*,20.00,,
Prabhsimran Singh,137,2,,,,10013,,,PBKS,Punjab Kings,10013,,,2,,19,23,,82.60,,,,,,,,,,1,1,1,1,2,0,9.50,0,0,,12,9.50,,
Nathan Ellis,633,3,,,,10013,,,PBKS,Punjab Kings,10013,,,2,,18,16,,112.50,,,,,,,,,,0,1,0,1,1,1,18.00,0,0,,12,18.00,,
Lockie Ferguson,69,8,,,,10013,,,KKR,Kolkata Knight Riders,10013,,,3,,18,11,,163.63,,,,,,,,,,1,1,1,1,0,3,0.00,0,0,,18*,0.00,,
Anmolpreet Singh,159,1,,,,10013,,,MI,Mumbai Indians,10013,,,1,,16,14,,114.28,,,,,,,,,,2,1,2,1,1,0,16.00,0,0,,16,16.00,,
Adam Milne,157,4,,,,10013,,,MI,Mumbai Indians,10013,,,3,,16,17,,94.11,,,,,,,,,,0,1,0,1,2,1,8.00,0,0,,15,8.00,,
Chetan Sakariya,592,14,,,,10013,,,RR,Rajasthan Royals,10013,,,6,,16,25,,64.00,,,,,,,,,,2,0,2,0,5,1,3.20,0,0,,7,3.20,,
Jasprit Bumrah,9,14,,,,10013,,,MI,Mumbai Indians,10013,,,7,,16,17,,94.11,,,,,,,,,,2,0,2,0,2,5,8.00,0,0,,5*,8.00,,
Mandeep Singh,132,1,,,,10013,,,PBKS,Punjab Kings,10013,,,1,,15,14,,107.14,,,,,,,,,,2,0,2,0,1,0,15.00,0,0,,15,15.00,,
Chris Woakes,314,3,,,,10013,,,DC,Delhi Capitals,10013,,,1,,15,11,,136.36,,,,,,,,,,2,0,2,0,0,1,0.00,0,0,,15*,0.00,,
Jhye Richardson,59,3,,,,10013,,,PBKS,Punjab Kings,10013,,,2,,15,24,,62.50,,,,,,,,,,2,0,2,0,2,0,7.50,0,0,,15,7.50,,
Murugan Ashwin,135,3,,,,10013,,,PBKS,Punjab Kings,10013,,,2,,15,24,,62.50,,,,,,,,,,1,0,1,0,2,0,7.50,0,0,,9,7.50,,
Virat Singh,527,3,,,,10013,,,SRH,Sunrisers Hyderabad,10013,,,2,,15,26,,57.69,,,,,,,,,,1,0,1,0,2,0,7.50,0,0,,11,7.50,,
Jagadeesha Suchith,231,2,,,,10013,,,SRH,Sunrisers Hyderabad,10013,,,1,,14,6,,233.33,,,,,,,,,,2,1,2,1,0,1,0.00,0,0,,14*,0.00,,
Dan Christian,0,9,,,,10013,,,RCB,Royal Challengers Bangalore,10013,,,7,,14,24,,58.33,,,,,,,,,,1,0,1,0,6,1,2.33,0,0,,9,2.33,,
Rahul Chahar,171,11,,,,10013,,,MI,Mumbai Indians,10013,,,5,,14,15,,93.33,,,,,,,,,,1,0,1,0,5,0,2.80,0,0,,8,2.80,,
Mohammad Shami,47,14,,,,10013,,,PBKS,Punjab Kings,10013,,,4,,13,17,,76.47,,,,,,,,,,0,0,0,0,1,3,13.00,0,0,,9*,13.00,,
Kagiso Rabada,116,15,,,,10013,,,DC,Delhi Capitals,10013,,,3,,13,6,,216.66,,,,,,,,,,2,0,2,0,1,2,13.00,0,0,,9*,13.00,,
Yuzvendra Chahal,10,15,,,,10013,,,RCB,Royal Challengers Bangalore,10013,,,2,,10,27,,37.03,,,,,,,,,,0,0,0,0,0,2,0.00,0,0,,8*,0.00,,
Ajinkya Rahane,44,2,,,,10013,,,DC,Delhi Capitals,10013,,,1,,8,8,,100.00,,,,,,,,,,1,0,1,0,1,0,8.00,0,0,,8,8.00,,
Sandeep Sharma,220,7,,,,10013,,,SRH,Sunrisers Hyderabad,10013,,,2,,8,7,,114.28,,,,,,,,,,1,0,1,0,1,1,8.00,0,0,,8*,8.00,,
Siddarth Kaul,64,8,,,,10013,,,SRH,Sunrisers Hyderabad,10013,,,2,,8,8,,100.00,,,,,,,,,,1,0,1,0,0,2,0.00,0,0,,7*,0.00,,
Mustafizur Rahman,258,14,,,,10013,,,RR,Rajasthan Royals,10013,,,5,,8,14,,57.14,,,,,,,,,,0,1,0,1,0,5,0.00,0,0,,8*,0.00,,
Sachin Baby,599,1,,,,10013,,,RCB,Royal Challengers Bangalore,10013,,,1,,7,17,,41.17,,,,,,,,,,0,0,0,0,1,0,7.00,0,0,,7,7.00,,
Shreyas Gopal,192,3,,,,10013,,,RR,Rajasthan Royals,10013,,,2,,7,5,,140.00,,,,,,,,,,0,1,0,1,1,1,7.00,0,0,,7*,7.00,,
Daniel Sams,546,2,,,,10013,,,RCB,Royal Challengers Bangalore,10013,,,2,,6,6,,100.00,,,,,,,,,,0,0,0,0,1,1,6.00,0,0,,3*,6.00,,
Fabian Allen,264,4,,,,10013,,,PBKS,Punjab Kings,10013,,,3,,6,12,,50.00,,,,,,,,,,0,0,0,0,1,2,6.00,0,0,,6,6.00,,
Avesh Khan,109,16,,,,10013,,,DC,Delhi Capitals,10013,,,1,,5,3,,166.66,,,,,,,,,,1,0,1,0,0,1,0.00,0,0,,5*,0.00,,
Shardul Thakur,105,16,,,,10013,,,CSK,Chennai Super Kings,10013,,,4,,5,5,,100.00,,,,,,,,,,0,0,0,0,2,2,2.50,0,0,,3*,2.50,,
Harbhajan Singh,95,3,,,,10013,,,KKR,Kolkata Knight Riders,10013,,,2,,4,4,,100.00,,,,,,,,,,0,0,0,0,0,2,0.00,0,0,,2*,0.00,,
Nathan Coulter-Nile,5,5,,,,10013,,,MI,Mumbai Indians,10013,,,2,,4,5,,80.00,,,,,,,,,,0,0,0,0,2,0,2.00,0,0,,3,2.00,,
Tim Southee,77,3,,,,10013,,,KKR,Kolkata Knight Riders,10013,,,1,,3,5,,60.00,,,,,,,,,,0,0,0,0,1,0,3.00,0,0,,3,3.00,,
Tabraiz Shamsi,290,1,,,,10013,,,RR,Rajasthan Royals,10013,,,1,,2,4,,50.00,,,,,,,,,,0,0,0,0,0,1,0.00,0,0,,2*,0.00,,
Tim Seifert,82,1,,,,10013,,,KKR,Kolkata Knight Riders,10013,,,1,,2,4,,50.00,,,,,,,,,,0,0,0,0,1,0,2.00,0,0,,2,2.00,,
Navdeep Saini,207,2,,,,10013,,,RCB,Royal Challengers Bangalore,10013,,,1,,2,4,,50.00,,,,,,,,,,0,0,0,0,1,0,2.00,0,0,,2,2.00,,
Kartik Tyagi,536,4,,,,10013,,,RR,Rajasthan Royals,10013,,,2,,2,4,,50.00,,,,,,,,,,0,0,0,0,1,1,2.00,0,0,,1*,2.00,,
George Garton,634,5,,,,10013,,,RCB,Royal Challengers Bangalore,10013,,,3,,2,4,,50.00,,,,,,,,,,0,0,0,0,1,2,2.00,0,0,,2*,2.00,,
Arshdeep Singh,125,12,,,,10013,,,PBKS,Punjab Kings,10013,,,2,,2,3,,66.66,,,,,,,,,,0,0,0,0,0,2,0.00,0,0,,1*,0.00,,
Varun Chakaravarthy,140,17,,,,10013,,,KKR,Kolkata Knight Riders,10013,,,3,,2,4,,50.00,,,,,,,,,,0,0,0,0,1,2,2.00,0,0,,2*,2.00,,
Mujeeb Ur Rahman,134,1,,,,10013,,,SRH,Sunrisers Hyderabad,10013,,,1,,1,1,,100.00,,,,,,,,,,0,0,0,0,0,1,0.00,0,0,,1*,0.00,,
Tim David,636,1,,,,10013,,,RCB,Royal Challengers Bangalore,10013,,,1,,1,3,,33.33,,,,,,,,,,0,0,0,0,1,0,1.00,0,0,,1,1.00,,
Wanindu Hasaranga,377,2,,,,10013,,,RCB,Royal Challengers Bangalore,10013,,,2,,1,2,,50.00,,,,,,,,,,0,0,0,0,1,1,1.00,0,0,,1*,1.00,,
Khaleel Ahmed,8,7,,,,10013,,,SRH,Sunrisers Hyderabad,10013,,,1,,1,2,,50.00,,,,,,,,,,0,0,0,0,1,0,1.00,0,0,,1,1.00,,
Ravi Bishnoi,520,9,,,,10013,,,PBKS,Punjab Kings,10013,,,1,,1,4,,25.00,,,,,,,,,,0,0,0,0,1,0,1.00,0,0,,1,1.00,,
Trent Boult,66,14,,,,10013,,,MI,Mumbai Indians,10013,,,4,,1,4,,25.00,,,,,,,,,,0,0,0,0,0,4,0.00,0,0,,1*,0.00,,
Deepak Chahar,91,15,,,,10013,,,CSK,Chennai Super Kings,10013,,,2,,1,1,,100.00,,,,,,,,,,0,0,0,0,0,2,0.00,0,0,,1*,0.00,,
Ben Stokes,177,1,,,,10013,,,RR,Rajasthan Royals,10013,,,1,,0,3,,0.00,,,,,,,,,,0,0,0,0,1,0,0.00,0,0,,0*,0.00,,
Kamlesh Nagarkoti,146,1,,,,10013,,,KKR,Kolkata Knight Riders,10013,,,1,,0,2,,0.00,,,,,,,,,,0,0,0,0,1,0,0.00,0,0,,0*,0.00,,
Kuldip Yadav,593,1,,,,10013,,,RR,Rajasthan Royals,10013,,,1,,0,4,,0.00,,,,,,,,,,0,0,0,0,0,1,0.00,0,0,,0*,0.00,,
Piyush Chawla,149,1,,,,10013,,,MI,Mumbai Indians,10013,,,1,,0,2,,0.00,,,,,,,,,,0,0,0,0,1,0,0.00,0,0,,0*,0.00,,
Shahbaz Nadeem,221,1,,,,10013,,,SRH,Sunrisers Hyderabad,10013,,,1,,0,1,,0.00,,,,,,,,,,0,0,0,0,1,0,0.00,0,0,,0*,0.00,,
Anuj Rawat,534,2,,,,10013,,,RR,Rajasthan Royals,10013,,,1,,0,1,,0.00,,,,,,,,,,0,0,0,0,1,0,0.00,0,0,,0*,0.00,,
Marco Jansen,586,2,,,,10013,,,MI,Mumbai Indians,10013,,,2,,0,3,,0.00,,,,,,,,,,0,0,0,0,2,0,0.00,0,0,,0*,0.00,,
Sarfaraz Khan,139,2,,,,10013,,,PBKS,Punjab Kings,10013,,,2,,0,4,,0.00,,,,,,,,,,0,0,0,0,2,0,0.00,0,0,,0*,0.00,,
Jimmy Neesham,80,3,,,,10013,,,MI,Mumbai Indians,10013,,,2,,0,2,,0.00,,,,,,,,,,0,0,0,0,2,0,0.00,0,0,,0*,0.00,,
